time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-0.6602299268314482,-0.09998843361370291,6.0,-10.0,2.5,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642
10.000000000000002,23.57881155130007,-12.29979274018268,75.3428933470625,80.4297460203245,75.2300288325607,31.244320851453157,75.02279027121246,5.95109307520039,24.247574880299,-13.020309572420274,24.10439026702653,-9.912621458304896,0.8699089517770947,2.154090464064818,1.0603789233680443,3.214469387432863,3.6951791114072097,0.01117476547943598,-10.0,4.8700695279321735,25.135794051644268,6.0,-10.0,2.5,438.8159760928109,498.3210244071969,305.5572059602848,210.66672031032869,434.5757689135975,440.9554932832777
10.00000000000002,23.57881155130006,-12.29979274018268,75.34289334706254,80.42974602032353,75.23002883256076,31.244320851451903,75.0227902712125,5.951093075199593,24.247574880299,-13.020309572420274,24.104390267026524,-9.912621458305466,0.8699089517770885,2.1540904640648035,1.0603789233680652,3.2144693874328687,3.695179111407244,0.011174765479435982,-10.0,4.8700695279321735,25.135794051644268,6.0,-10.0,2.5,438.8159760928109,498.3210244071964,305.55720596028567,210.66672031032772,434.5757689135975,440.9554932832777
20.000000000000004,21.679091874606065,-16.488584579548046,78.96416100977214,88.01853973350926,78.85539316545086,33.85590790137371,78.64202348163849,-0.9391426212242208,22.30732766815784,-15.850314631922572,22.146522138012383,-10.180500424625109,0.9310169897614141,1.7296376885841032,1.4383706980503153,3.168008386634418,3.402739607841382,0.010175059706514429,-10.0,9.129090339833283,32.649582013224574,6.0,-10.0,2.5,437.33035550944464,505.8412640710772,335.853299531004,194.49091547251825,292.010782571279,444.6236555689863
20.000000000000043,21.679091874606065,-16.488584579548046,78.96416100977211,88.01853973350853,78.85539316545083,33.855907901373484,78.64202348163846,-0.9391426212213217,22.30732766815784,-15.850314631922572,22.146522138012383,-10.18050042462545,0.9310169891492976,1.729637687446935,1.4383706971046073,3.168008384551542,3.4027396078413794,0.01017505969982469,-10.0,9.129090339833283,32.649582013224574,6.0,-10.0,2.5,437.33035550944464,505.8412640710768,335.8532995310028,194.49091547252007,292.01078257127875,444.6236555689858
30.000000000000004,21.85291577135673,-16.464842805242085,77.12349909528719,85.23639385666179,77.00900199718025,33.58477973767816,76.79627611251651,-2.4489261039642543,22.49584533127596,-15.567597123717348,22.333895118714988,-15.810366426128269,0.9163633224613879,1.4346533533174948,1.8016789051207505,3.236332258438245,3.531712999757923,0.010362773782720412,-10.0,13.50999614121838,34.23991862881769,6.0,-10.0,2.5,436.9697386139284,503.5310933958915,365.0881066629637,191.2274258358871,251.9988293032507,436.3324451634268
30.000000000000064,21.852915771356734,-16.46484280524203,77.12349909528719,85.23639385666189,77.00900199718022,33.58477973767742,76.79627611251651,-2.4489261039634016,22.49584533127597,-15.567597123717348,22.33389511871499,-15.810366426128269,0.9163633230345731,1.4346533542148698,1.8016789062476968,3.2363322604625666,3.5317129997579166,0.010362773789202374,-10.0,13.50999614121838,34.23991862881769,6.0,-10.0,2.5,436.9697386139285,503.5310933958913,365.0881066629641,191.2274258358887,251.99882930325052,436.33244516342654
40.00000000000001,21.982233137218675,-16.20773999762008,75.33030083358442,82.6642422646159,75.20898671221549,33.73865329828817,74.99205077171689,-1.428258188442726,22.67059862977471,-15.30707154804628,22.47381750099116,-15.60054141843699,0.8984642375604814,1.2047894132646848,2.0401795610835616,3.2449689743482466,3.61168407009612,0.010538280671756843,-10.0,17.213134085870934,34.94365204439964,6.0,-10.0,2.5,437.02626966485445,501.5059090262535,387.1808639082594,193.58386031436655,237.92313813178487,378.1782973476724
40.000000000000085,21.982233137218675,-16.20773999762008,75.33030083358439,82.66424226461622,75.20898671221548,33.73865329828874,74.99205077171686,-1.4282581884425554,22.67059862977471,-15.30707154804628,22.47381750099116,-15.60054141843699,0.8984642375604847,1.204789413264674,2.0401795610835576,3.2449689743482315,3.6116840700960897,0.010538280671756843,-10.0,17.213134085870877,34.94365204439964,6.0,-10.0,2.5,437.02626966485445,501.5059090262537,387.18086390826073,193.58386031436825,237.92313813178487,378.1782973476723
50.00000000000001,22.00005981479353,-16.16525488721942,73.35519752962742,80.12823968828377,73.22822949509137,33.941511061300616,73.0082557524311,0.43815898280143983,22.697826456984753,-15.266612921267267,22.500010798544128,-15.56137007635266,0.8790914177522237,1.0544175631010877,2.1603019324327213,3.2147194955338088,3.6568659761843945,0.010651090062770955,-10.0,19.582975004519824,35.204027090182706,6.0,-10.0,2.5,437.0437226259347,499.7321292384626,400.73591787540016,197.91142576227057,241.77988168604767,381.4270961275525
