time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-0.6602299268314482,-0.09998843361370291,6.0,-10.0,2.5,260.8334992910662,260.8334992910662,260.8334992910662,260.8334992910662,260.8334992910662,260.8334992910662
10.000000000000002,22.0561948796671,-12.440044299082274,62.354242168813606,69.3908052565373,62.2170034794184,23.60283347441481,62.02079846986405,7.733599530919889,22.739350742497393,-9.746508528632717,22.59040560361801,-9.970661260164263,0.7443809142341374,1.3453279025874645,1.6720313043234318,3.0173592069108963,4.053515007185981,0.010821656787502958,-10.0,11.971497066203028,22.544914133444195,6.0,-10.0,2.5,441.8865952340297,495.35295287515834,371.0348443817275,216.52695920703565,443.9968810486436,444.0057028236652
10.00000000000002,22.05619487966709,-12.440044299082729,62.35424216881364,69.39080525653736,62.217003479418416,23.60283347441481,62.02079846986407,7.733599530922446,22.739350742497376,-9.746508528632772,22.590405603618,-9.970661260164206,0.7443809145916187,1.3453279032335466,1.6720313051263285,3.017359208359875,4.053515007185877,0.010821656792699932,-10.0,11.971497066203028,22.54491413344408,6.0,-10.0,2.5,441.8865952340297,495.3529528751584,371.0348443817272,216.5269592070424,443.9968810486436,444.00570282366425
20.000000000000004,19.918314033525785,-19.075932801244615,66.54323626869976,76.5824309671422,66.42770807048221,27.98848300635848,66.21715809770781,2.1418201715717946,20.549565874919534,-18.57473688437608,20.381330580016247,-10.087188913883097,0.8018327384361147,0.9517812537124836,1.9231229197266213,2.8749041734391048,3.5854163039617024,0.009621859804660153,-10.0,16.203436083583597,29.02921272616061,6.0,-10.0,2.5,437.8470909866536,501.1235505650234,402.2049139360104,202.33472680283313,347.8855197053233,448.15073604002913
20.000000000000043,19.918314033525785,-19.075932801244615,66.54323626869976,76.5824309671422,66.42770807048221,27.98848300635848,66.21715809770781,2.141820171566565,20.549565874919534,-18.57473688437608,20.381330580016247,-10.087188913883097,0.8018327384361147,0.9517812537124812,1.9231229197266568,2.8749041734391385,3.5854163039617446,0.009621859804660153,-10.0,16.203436083583597,29.02921272616061,6.0,-10.0,2.5,437.8470909866536,501.1235505650234,402.20491393601066,202.33472680282964,347.88551970532296,448.15073604002913
30.000000000000004,20.242667102787777,-18.957223650592937,65.67349182464568,74.26244041606736,65.55128431955627,29.162172974970478,65.33239628330875,1.5804277277503047,20.904134309795097,-18.01177164765849,20.72270568630425,-10.129323218434251,0.7974409693946524,0.8599655323635534,2.083852249084436,2.9438177814479887,3.691580812160528,0.009888460930951136,-10.0,18.156808218321203,30.46690725367239,6.0,-10.0,2.5,437.2767360388573,498.7822639722732,411.8156937073456,201.07994184105416,287.7846895244103,447.45490007065064
30.000000000000064,20.242667102787784,-18.95722365059333,65.67349182464568,74.26244041606736,65.55128431955627,29.162172974970478,65.33239628330875,1.5804277277503047,20.904134309795097,-18.01177164765849,20.722705686304256,-10.129323218433685,0.797440969394656,0.8599655323635534,2.083852249084436,2.9438177814479887,3.6915808121605114,0.009888460930951136,-10.0,18.156808218321203,30.46690725367239,6.0,-10.0,2.5,437.27673603885694,498.7822639722732,411.8156937073456,201.07994184105416,287.78468952441,447.45490007065047
40.00000000000001,21.194539189492936,-17.54522776291006,65.82764545555517,72.02283865114049,65.69444470928013,30.057340176173227,65.45780935276498,3.5761680927961375,21.882864656753146,-16.493355075601983,21.704413436423238,-11.110474440687824,0.8002714654612145,0.8472940990637969,2.192311763248689,3.0396058623124858,3.798218471479165,0.010490927447229136,-10.0,19.203709833612777,31.33416941893904,6.0,-10.0,2.5,437.0029534583852,495.5516475736745,414.7871867263559,205.81502727941185,260.28897567541827,444.3184329518712
40.000000000000085,21.194539189492943,-17.545227762910628,65.82764545555517,72.02283865113918,65.69444470928013,30.057340176173227,65.45780935276498,3.5761680927984685,21.88286465675315,-16.493355075601926,21.704413436423245,-11.110474440687597,0.8002714654612109,0.8472940990637943,2.19231176324866,3.039605862312454,3.798218471479143,0.010490927447229136,-10.0,19.203709833612777,31.334169418939094,6.0,-10.0,2.5,437.0029534583852,495.5516475736742,414.7871867263559,205.8150272794146,260.2889756754148,444.3184329518709
50.00000000000001,21.866261560365636,-16.448817671695792,66.80334301688102,71.67384062808816,66.6639036303833,31.162631156149587,66.41572803364758,6.06367592293401,22.584013208580416,-15.435971164602448,22.391749192060598,-15.72349284117837,0.808140550734579,0.8558190196473167,2.215799375683813,3.0716183953311287,3.800846761790517,0.010880226564927958,-10.0,20.321064962787833,32.41886686908907,6.0,-10.0,2.5,436.9612515599849,494.10215934000007,415.44396095229195,211.790170981928,252.91049037914848,405.246148221811
