time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-0.6602299268314482,-0.09998843361370291,6.0,-10.0,2.5,268.8303148152851,268.8303148152851,268.8303148152851,268.8303148152851,268.8303148152851,268.8303148152851
10.000000000000002,21.673488406126268,-12.05270139395344,59.689696931638,67.64070736384747,59.548694747472176,21.711367765266967,59.33990499578294,8.435590516261243,22.36294095387632,-8.63725312792127,22.207995595542293,-9.969378178903185,0.716960347566628,1.1563228067642215,1.7952988688728817,2.9516216756371034,4.1168548381440395,0.010659671721654268,-10.0,13.203926661538617,21.626671690793216,6.0,-10.0,2.5,443.176317838538,495.62754470482975,387.1511453411191,218.73143076155316,446.1654441808576,444.77164692126354
10.00000000000002,21.673488406126264,-12.05270139395344,59.68969693163803,67.64070736384679,59.54869474747221,21.711367765267028,59.339904995782966,8.43559051625715,22.362940953876308,-8.637253127922179,22.207995595542283,-9.969378178904153,0.7169603475666133,1.1563228067641995,1.7952988688729303,2.95162167563713,4.11685483814416,0.01065967172165427,-10.0,13.203926661538617,21.626671690793387,6.0,-10.0,2.5,443.176317838538,495.6275447048287,387.15114534112007,218.73143076154963,446.1654441808576,444.77164692126354
20.000000000000004,19.52453870394295,-19.65077417467836,63.83844643741096,73.83675193553432,63.72102305882499,26.957377365080788,63.50691824362641,3.476451001406815,20.155215063966224,-19.20931141279337,19.986807029316168,-10.085984278891146,0.7729063554419949,0.853302626156621,1.9422687938104517,2.7955714199670725,3.616960062863495,0.009502537744875389,-10.0,16.90978392983004,28.05632919283221,6.0,-10.0,2.5,437.9790191944051,499.9411539810839,410.1438125691229,205.74906603334665,367.2783349586296,448.888512855842
20.000000000000043,19.524538703942945,-19.650774174679185,63.83844643741096,73.83675193553432,63.72102305882499,26.957377365080788,63.50691824362641,3.476451001406815,20.155215063966217,-19.20931141279337,19.986807029316168,-10.085984278891146,0.7729063554419949,0.853302626156621,1.9422687938104517,2.7955714199670725,3.616960062863495,0.009502537744875389,-10.0,16.90978392983004,28.056329192832266,6.0,-10.0,2.5,437.9790191944051,499.9411539810839,410.1438125691229,205.74906603334665,367.2783349586289,448.888512855842
30.000000000000004,19.87498357255804,-19.5467025371334,63.26838239573845,71.77990397533796,63.14389064333476,28.047103466386204,62.91214811923398,3.416321067041963,20.537534420660062,-18.59396479452357,20.354489346414613,-10.112585955702514,0.7723689296210254,0.7935029903349728,2.0639450535995736,2.8574480439345464,3.699589579990739,0.0097841102107646,-10.0,17.752522964257423,29.306997256900782,6.0,-10.0,2.5,437.3319040700508,497.707483332345,416.60629239707214,205.65762060790988,298.44905574347086,448.17037462106873
30.000000000000064,19.87498357255804,-19.546702537131974,63.26838239573845,71.77990397533796,63.14389064333476,28.04710346638643,62.912148119233976,3.416321067040656,20.53753442066007,-18.59396479452357,20.35448934641462,-10.112585955702798,0.7723689296210139,0.7935029903349662,2.0639450535995847,2.857448043934551,3.6995895799908,0.0097841102107646,-10.0,17.752522964257423,29.306997256900782,6.0,-10.0,2.5,437.3319040700517,497.707483332345,416.6062923970729,205.65762060790937,298.4490557434708,448.17037462106873
40.00000000000001,20.87317203679183,-18.03697878385961,63.701039310746935,69.79263868762905,63.566388070392655,28.828168704902797,63.31967257783677,5.699289234683192,21.56773967790612,-16.976701420023176,21.383086254396552,-10.419948118497643,0.7767734016131375,0.7973195509503654,2.1481398498229254,2.9454594007732915,3.79191588519433,0.01039515710299498,-10.0,18.758459472548335,30.059481644009907,6.0,-10.0,2.5,437.07250531470646,494.5669813176754,417.86592302191895,211.2177859577837,270.2624678752578,445.8245524138492
40.000000000000085,20.87317203679184,-18.036978783858984,63.70103931074694,69.79263868762894,63.56638807039266,28.828168704902623,63.31967257783677,5.69928923468558,21.567739677906125,-16.976701420023176,21.38308625439656,-10.419948118498157,0.7767734016131346,0.797319550950361,2.148139849822897,2.9454594007732577,3.791915885194301,0.010395157102994984,-10.0,18.758459472548335,30.059481644009963,6.0,-10.0,2.5,437.07250531470646,494.5669813176752,417.8659230219192,211.2177859577868,270.2624678752577,445.8245524138492
50.00000000000001,21.752277289633245,-16.66073635966768,65.09660327187687,69.60490580907555,64.95442802046557,30.127126531080197,64.69442892904888,8.086145205756964,22.46087207117968,-15.619913576227532,22.282996170016823,-15.88693079917914,0.790524602317623,0.8200333676102499,2.1851731243154204,3.0052064919256702,3.801534428043285,0.010895508867119656,-10.0,19.926810570571263,31.34670379929537,6.0,-10.0,2.5,436.93206008335153,492.9075541743692,417.64412429594125,217.08689002946184,262.0399447601945,434.9912056762753
