time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_eva_mid[bar],T_eva_mid[degC],P_eva_out[bar],T_eva_out[degC],P_gc_in[bar],T_gc_in[degC],P_gc_out[bar],T_gc_out[degC],W_comp[kW],Q_cool_s1[kW],Q_cool_s2[kW],Q_cool_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_eva_mid[kJ/kg],h_eva_out[kJ/kg],h_gc_in[kJ/kg],h_gc_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.38567104444189,3.5739341948257106,9.0,50.0,3.0,323.66562126707186,323.66562126707186,323.66562126707186,323.66562126707186,323.66562126707186,323.66562126707186
10.000000000000002,26.71269818792198,19.208187781968377,79.10994321027273,112.77273230106276,27.50673351627333,24.697947733345927,28.501049358294804,-7.354086005490899,79.0415553862702,44.07255297035744,79.10856639174159,110.08372809778427,0.9091258210552403,0.6458810257491961,1.713270530472134,2.35915155622133,2.5949670569063974,0.010700806334534628,35.0,27.758203597399078,25.473139186671855,9.0,50.0,3.0,472.7595960993148,538.3968118791971,478.03864768508873,317.9319718972175,422.7942922741309,535.0042327429396
10.00000000000002,26.71269818792198,19.208187781968377,79.10994321027277,112.77273230106216,27.50673351627333,24.697947733345927,28.501049358294804,-7.354086005490899,79.04155538627022,44.072552970357776,79.10856639174163,110.08372809778422,0.9091258210552344,0.6458810257491914,1.713270530472135,2.3591515562213266,2.594967056906412,0.010700806334534628,35.0,27.758203597399078,25.473139186671855,9.0,50.0,3.0,472.7595960993148,538.3968118791968,478.03864768508873,317.93197189721747,422.7942922741321,535.0042327429401
20.000000000000004,28.662400796548056,24.351794815119437,89.45290841832862,126.6072946233129,29.488489700137585,26.82239226543203,30.5787717881005,-4.81019570638898,89.38766640427937,49.76504461830956,89.45155955532755,126.8526219069622,1.049355885424755,0.7847552816480475,1.740810711120308,2.525565992768356,2.406777364903294,0.010994227619722014,35.0,27.46690380385155,27.280733980256173,9.0,50.0,3.0,476.1750072106965,549.3822462378888,478.0034001022755,319.6647908490387,415.4463933546184,549.6926284387332
20.000000000000043,28.662400796548056,24.351794815119547,89.45290841832866,126.60729462331297,29.48848970013759,26.82239226543203,30.578771788100504,-4.81019570638898,89.38766640427944,49.76504461830979,89.45155955532755,126.8526219069613,1.0493558865474948,0.7847552824876822,1.7408107129828527,2.525565995470535,2.4067773649032898,0.01099422763148509,35.0,27.46690380385155,27.280733980256173,9.0,50.0,3.0,476.1750072106965,549.3822462378888,478.0034001022755,319.6647908490391,415.44639335461886,549.6926284387328
30.000000000000004,30.32386345251172,27.10281399940084,95.81946891600604,131.31236817831063,31.152341846934927,26.92184933167312,32.20459142038308,-2.906835134599248,95.75332232636814,50.82564375364581,95.81807845490445,131.44309682568064,1.117636139448286,0.8703133979421424,1.64391674018546,2.514230138127602,2.2495963125966347,0.011505698873029324,35.0,27.70338049030641,27.467010421367263,9.0,50.0,3.0,477.2801032197029,551.6523505828532,476.0104093547321,333.13193162584,402.02042037328425,551.8200399926133
30.000000000000064,30.323863452511727,27.102813999401235,95.81946891600606,131.31236817831098,31.152341846934945,26.92184933167232,32.20459142038308,-2.906835134599248,95.75332232636816,50.825643753646766,95.81807845490447,131.44309682568138,1.1176361394482928,0.870313397942153,1.64391674018546,2.514230138127613,2.2495963125966303,0.011505698873029324,35.0,27.70338049030641,27.467010421367263,9.0,50.0,3.0,477.2801032197029,551.6523505828536,476.0104093547317,333.1319316258395,402.020420373284,551.8200399926137
40.00000000000001,31.370394252265164,28.552341849880463,100.06391013766832,134.20236130912167,32.20512802907984,27.198810394934757,33.25149229270218,-1.7183448581197354,99.99753159505192,51.196780439047245,100.06249783452,134.35728877529164,1.1641509433673984,0.9219084262439416,1.6236341074698533,2.545542533713795,2.1866086594841496,0.011824222093479882,35.0,27.943591886756906,27.731568208440933,9.0,50.0,3.0,477.6742373236483,552.9519854310939,474.9841987170486,337.6699555783682,391.05380894987326,553.1520361905891
40.000000000000085,31.370394252265168,28.55234184988012,100.06391013766836,134.20236130912207,32.205128029079845,27.198810394935887,33.25149229270219,-1.7183448581197354,99.99753159505197,51.19678043904663,100.06249783452004,134.35728877529215,1.1641509433673989,0.9219084262439312,1.6236341074698746,2.545542533713806,2.1866086594841576,0.011824222093479886,35.0,27.943591886756906,27.731568208440933,9.0,50.0,3.0,477.6742373236483,552.9519854310939,474.9841987170496,337.66995557836736,391.05380894987206,553.1520361905896
50.00000000000001,32.20564603183971,37.07897527963394,104.1042609636944,144.85641775751094,33.04587183788545,27.138687325211375,34.14071694309038,-0.7303088900228544,104.0410720030856,51.541546376164554,104.10287760142276,143.0646493336505,1.1829867818132105,1.051900733453406,1.5915363320700937,2.6434370655235,2.234544887705169,0.01161381149997078,35.0,27.838194990788168,27.709636546103862,9.0,50.0,3.0,486.6549018998856,564.3842414460419,473.81098447040966,336.772740645452,380.7127687823732,562.1076572520612
