time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_eva_mid[bar],T_eva_mid[degC],P_eva_out[bar],T_eva_out[degC],P_gc_in[bar],T_gc_in[degC],P_gc_out[bar],T_gc_out[degC],W_comp[kW],Q_cool_s1[kW],Q_cool_s2[kW],Q_cool_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_eva_mid[kJ/kg],h_eva_out[kJ/kg],h_gc_in[kJ/kg],h_gc_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.353127150621901,3.569050083950458,9.0,45.0,3.0,248.26707489586505,248.26707489586505,248.26707489586505,248.26707489586505,248.26707489586505,248.26707489586505
10.000000000000002,32.30407343168377,11.904572590407838,97.64415521625295,105.43384554937056,33.264457595974925,17.707136076167103,34.36585207270998,-0.4831696205554295,97.57285231854608,41.84107318531864,97.6425386759292,103.43430036468772,1.0901341189618283,0.7530739972711034,2.7308865449152875,3.483960542186391,3.195900836040509,0.013899798664023848,35.0,20.9670798698254,18.357549122735637,9.0,45.0,3.0,455.2543105198819,515.6783435134057,461.4995733402632,265.0300696500044,331.3223251355345,512.7960924009121
10.00000000000002,32.30407343168377,11.904572590407838,97.644155216253,105.43384554937025,33.264457595974925,17.707136076165853,34.36585207270998,-0.4831696205554295,97.57285231854614,41.84107318531864,97.64253867592927,103.43430036468747,1.0901341189618328,0.7530739972711201,2.7308865449152746,3.4839605421863946,3.1959008360404995,0.013899798664023851,35.0,20.9670798698254,18.357549122735637,9.0,45.0,3.0,455.2543105198819,515.678343513406,461.49957334026226,265.0300696500044,331.32232513553333,512.7960924009121
20.000000000000004,33.76583873917492,17.405457390615936,111.25869830590791,122.78984967717838,34.74546759422158,19.960011942664263,35.95033311985908,1.22323943116362,111.18953356247816,46.78683837962621,111.25716639687316,122.71322672985627,1.2757396345285377,0.9446429803376525,2.842559529170912,3.787202509508564,2.968632789172661,0.013729849259862969,35.0,19.93313784766605,20.05651982265755,9.0,45.0,3.0,460.3139382179628,531.0155472278275,462.2134094578837,255.178395790204,333.7546370996393,530.9089276947069
20.000000000000043,33.76583873917492,17.405457390615936,111.25869830590794,122.78984967717815,34.745467594221594,19.96001194266364,35.95033311985908,1.22323943116362,111.1895335624782,46.78683837962603,111.25716639687322,122.71322672985616,1.2757396333656847,0.944642979476598,2.842559526579923,3.787202506056521,2.9686327891726925,0.013729849247348212,35.0,19.93313784766605,20.05651982265755,9.0,45.0,3.0,460.3139382179628,531.0155472278266,462.2134094578837,255.17839579020367,333.7546370996389,530.9089276947064
30.000000000000004,36.16163856336496,21.502470568402487,117.85997481499707,126.99066219500509,37.16734451139419,18.93595300453427,38.348824044909286,3.703608681455876,117.7868024547075,47.825103692679534,117.85834789573585,127.15342888019774,1.3505730033366543,1.1047240186741238,2.8055621186348088,3.910286137308933,2.8952793574641174,0.01454929842315186,35.0,19.20827766461508,19.206925285130406,9.0,45.0,3.0,462.12073840794267,532.8700907391836,456.94038014116546,264.1089433915829,329.48585642707906,533.1014895139767
30.000000000000064,36.161638563364974,21.502470568402767,117.85997481499712,126.99066219500509,37.167344511394205,18.935953004534607,38.34882404490931,3.703608681455876,117.78680245470755,47.825103692679534,117.8583478957359,127.15342888019757,1.3505730033366414,1.1047240186741103,2.805562118634822,3.910286137308933,2.8952793574641453,0.01454929842315186,35.0,19.20827766461508,19.206925285130406,9.0,45.0,3.0,462.12073840794335,532.8700907391836,456.9403801411663,264.1089433915829,329.48585642707906,533.1014895139767
40.00000000000001,37.88095284699253,23.83810763904279,124.4603516744916,130.71629621961603,38.8921333719555,18.816024316074728,40.042947884516735,5.387198517329125,124.38549684300494,48.07322380045792,124.4586822856662,130.8736955776837,1.4202667061518668,1.214852467800512,2.6990458290712427,3.9138982968717544,2.755748818104906,0.015110085336670223,35.0,19.45197356594048,19.21885387903416,9.0,45.0,3.0,462.6913798701967,534.2438341347315,453.84372779964536,275.21827539925374,323.60492235157363,534.4696937937957
40.000000000000085,37.88095284699254,23.838107639044267,124.46035167449163,130.71629621961608,38.89213337195552,18.816024316073992,40.04294788451674,5.387198517329125,124.385496843005,48.07322380045605,124.45868228566628,130.87369557768375,1.420266706151834,1.214852467800526,2.69904582907122,3.9138982968717455,2.7557488181049634,0.015110085336670229,35.0,19.45197356594048,19.21885387903416,9.0,45.0,3.0,462.69137987019815,534.2438341347313,453.84372779964417,275.21827539925414,323.6049223515725,534.4696937937965
50.00000000000001,39.042768340448966,24.85449471078357,130.54639218562102,133.7542489283834,40.05606727054114,19.039345122125606,41.190373200925364,6.497694488349282,130.4709630352457,48.082233063231456,130.54471137715043,133.93836713302335,1.484173321828909,1.284636913133852,2.645632736641052,3.930269649774904,2.6481203993963,0.01548529634186216,35.0,19.724331260967404,19.47982125023873,9.0,45.0,3.0,462.3311736847552,535.096598937562,452.13810174296646,281.2900483228338,318.82630166834053,535.3629506322094
