time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3021614444116949,0.0456745497617134,6.0,5.0,2.5,243.24050513778465,243.24050513778465,243.24050513778465,243.24050513778465,243.24050513778465,243.24050513778465
10.000000000000002,25.42285849498496,-9.822871334713568,82.88747660790665,85.39412856497472,82.77804970975625,34.67120347335873,82.5657636355871,11.523805044294022,26.132694118346684,-2.7642586446386304,25.97207651399964,4.681632822990423,0.939444823680881,2.179050377739287,1.0810755342867202,3.260125912026007,3.4702686414858954,0.0118528089723785,5.0,12.466856818865836,30.145597374676925,6.0,5.0,2.5,438.2121261659288,498.61735786224847,314.77482881978415,223.56644633373995,446.5297837863377,456.4529608723863
10.00000000000002,25.42285849498495,-9.822871334713623,82.88747660790672,85.39412856497425,82.7780497097563,34.671203473357764,82.56576363558717,11.523805044293283,26.13269411834668,-2.764258644638801,25.97207651399963,4.681632822990935,0.939444823680874,2.179050377739285,1.081075534286693,3.260125912025978,3.4702686414858888,0.0118528089723785,5.0,12.466856818865836,30.14559737467698,6.0,5.0,2.5,438.2121261659288,498.617357862248,314.7748288197839,223.56644633374205,446.5297837863374,456.4529608723863
20.000000000000004,24.535093429483886,-12.46828597143258,93.56969790974344,97.7618031254247,93.46098754369426,42.07527863650346,93.22414015998284,8.86685945434209,25.232491600032134,-11.64696524400091,25.03490340791791,4.929664375487789,1.0789416343873963,1.7812025195413868,1.4986939041187135,3.2798964236601003,3.039920157981823,0.011243871867272,5.0,19.86057837444121,41.67422261851039,6.0,5.0,2.5,436.4269044901207,507.700829177084,349.2854238285043,215.9955818763719,370.9474743273672,458.2972075918168
20.000000000000043,24.535093429483886,-12.46828597143258,93.56969790974344,97.76180312542448,93.46098754369427,42.07527863650319,93.22414015998288,8.866859454341466,25.232491600032134,-11.64696524400091,25.03490340791792,4.929664375488244,1.0789416343873963,1.7812025195413943,1.4986939041187055,3.2798964236601,3.0399201579818227,0.011243871867272,5.0,19.86057837444121,41.67422261851039,6.0,5.0,2.5,436.4269044901207,507.700829177084,349.2854238285036,215.9955818763719,370.9474743273668,458.2972075918168
30.000000000000004,26.082876478051617,-10.49251957783008,95.490481595238,96.33608103646333,95.368699289571,45.76723059777896,95.12299046367716,9.9767790276465,26.8359684917666,-9.493002377032894,26.620102599366337,4.90249620009746,1.1085813983326491,1.5844539011860963,1.8755564446052444,3.460010345791341,3.121115283907285,0.0121161482555425,5.0,25.714503059803288,46.598449678131765,6.0,5.0,2.5,435.5770407496349,504.0255244383935,373.25344508047664,218.4553685756545,314.18169958864894,455.64604217115215
30.000000000000064,26.082876478051624,-10.49251957783008,95.49048159523804,96.33608103646336,95.368699289571,45.767230597778905,95.12299046367716,9.976779027646558,26.835968491766604,-9.493002377032836,26.62010259936635,4.90249620009746,1.1085813995847482,1.58445390297566,1.8755564467236177,3.460010349699278,3.121115283907277,0.0121161482692272,5.0,25.714503059803288,46.598449678131765,6.0,5.0,2.5,435.5770407496344,504.0255244383932,373.253445080477,218.4553685756537,314.1816995886481,455.64604217115215
40.00000000000001,28.063810267344948,-7.90667284281193,98.62435897103823,95.3156854925798,98.4884619365646,49.25898305393088,98.22731497469788,12.831690232590972,28.86785771679522,-6.895294293559118,28.645208684882867,4.742039917055877,1.1437142104078055,1.518601832666524,2.1138922550108035,3.632494087677328,3.176050498124104,0.013216000835658,5.0,30.09501158906079,50.390768814571054,6.0,5.0,2.5,434.6733020668745,499.85850391959247,384.9521981807798,225.00273379308675,286.7883832954102,451.9292357107508
40.000000000000085,28.06381026734496,-7.90667284281193,98.62435897103826,95.31568549257916,98.48846193656462,49.2589830539298,98.22731497469792,12.831690232592903,28.867857716795235,-6.89529429355906,28.64520868488288,4.742039917055195,1.1437142104077993,1.5186018326665125,2.1138922550108465,3.632494087677359,3.17605049812415,0.013216000835658,5.0,30.09501158906085,50.39076881457112,6.0,5.0,2.5,434.6733020668742,499.85850391959184,384.95219818078,225.0027337930837,286.7883832954087,451.92923571074977
50.00000000000001,29.892271702953096,-5.636274521468522,103.59461781313136,96.64559756470628,103.44847841108296,52.76183464438719,103.16819777689378,15.924946147433443,30.721735092061365,-4.639884798262584,30.506152502898725,3.9610768279802073,1.1957851718977166,1.537787068737868,2.2251622253422543,3.7629492940801215,3.1468439168787348,0.0141604258633604,5.0,33.258520084984355,53.97473362281232,6.0,5.0,2.5,434.0025564933288,497.7539375663592,389.1564219565472,232.0169229885266,275.4922705120226,447.4119192404131
