time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3021614444116949,0.0456745497617134,6.0,5.0,2.5,234.9614490656521,234.9614490656521,234.9614490656521,234.9614490656521,234.9614490656521,234.9614490656521
10.000000000000002,26.79712068992269,-8.720960046056575,100.01898097674164,99.4439917003368,99.91445586955734,34.483524497964645,99.65823595875996,11.113928432690727,27.49049931093895,-8.640892148264925,27.326995876065205,4.7191048712504085,1.114552497247563,2.6422557409114376,0.8156778940858541,3.457933634997292,3.1025309651513173,0.0121633410772085,5.0,10.827666758094947,32.31251727854726,6.0,5.0,2.5,436.7107873555698,505.03198656869847,287.80090473523336,220.74055602773416,434.2082209561468,454.20806350931406
10.00000000000002,26.797120689922675,-8.720960046057142,100.01898097674167,99.44399170033624,99.9144558695574,34.483524497963,99.65823595876,11.113928432691807,27.49049931093894,-8.640892148264925,27.3269958760652,4.719104871250181,1.1145524959464024,2.642255737826792,0.8156778931335236,3.457933630960316,3.1025309651512405,0.0121633410630085,5.0,10.827666758095006,32.31251727854732,6.0,5.0,2.5,436.7107873555692,505.031986568699,287.8009047352303,220.7405560277369,434.2082209561468,454.20806350931406
20.000000000000004,26.30914115719605,-10.106995457797552,104.15725602306377,104.31489750558842,104.04725395121508,44.344022365286094,103.78840045010092,7.944748793166695,27.02415082953648,-9.24646631367028,26.823874391678864,4.908977151785052,1.1870680977825707,2.1033736734663693,1.4305191872587286,3.533892860725098,2.976992530863535,0.0119345339547313,5.0,17.372309386401753,43.47910175870607,6.0,5.0,2.5,435.77213690783753,509.1451869573983,332.90255515923667,213.0387052020613,335.16735991826465,455.31023186681335
20.000000000000043,26.309141157196056,-10.106995457796756,104.15725602306377,104.31489750558842,104.04725395121508,44.34402236528649,103.78840045010092,7.944748793166695,27.02415082953648,-9.24646631367028,26.823874391678867,4.908977151785052,1.1870680977825707,2.1033736734663746,1.4305191872587235,3.533892860725098,2.976992530863535,0.0119345339547313,5.0,17.37230938640181,43.47910175870612,6.0,5.0,2.5,435.77213690783753,509.1451869573983,332.9025551592363,213.0387052020613,335.1673599182644,455.31023186681335
30.000000000000004,27.72430981632354,-8.340114142354366,104.87716370120891,102.06306902913455,104.75477043543752,48.338523473587486,104.49219138304842,8.94525935274686,28.48807149239607,-7.370397559529976,28.27512385144837,4.7953054893883404,1.2031211713760046,1.872485791015876,1.82397699179682,3.696462782812696,3.072394427724239,0.0127512999672167,5.0,24.07590468616496,48.75373680343853,6.0,5.0,2.5,434.9853965954886,505.16876332164895,358.32210487662906,215.27967026320047,291.78390831912566,452.6562483354858
30.000000000000064,27.724309816323547,-8.340114142354366,104.87716370120891,102.06306902913413,104.75477043543754,48.338523473587486,104.49219138304844,8.945259352751235,28.48807149239608,-7.370397559529976,28.275123851448388,4.795305489388113,1.2031211700384814,1.8724857889342088,1.8239769897690647,3.6964627787032738,3.07239442772422,0.012751299953041,5.0,24.07590468616496,48.753736803438585,6.0,5.0,2.5,434.9853965954886,505.1687633216488,358.3221048766296,215.27967026320303,291.78390831912503,452.6562483354858
40.00000000000001,29.562631082057084,-6.037901153521545,107.5708733592179,100.84211969661504,107.43516134013136,51.94112703848492,107.15991338275778,11.750180045418574,30.367154973775765,-5.063372128694027,30.15443213915076,4.153683504379558,1.2343225835948175,1.7609769098307049,2.091317158977952,3.8522940688086567,3.120978356880832,0.0137800770234794,5.0,29.23535495172757,52.8823893950248,6.0,5.0,2.5,434.0484945084121,501.1281019414278,373.33658765379096,221.57276547669952,268.56611412478827,448.3540371865285
40.000000000000085,29.562631082057106,-6.037901153521545,107.57087335921791,100.8421196966155,107.43516134013136,51.941127038484574,107.1599133827578,11.750180045418633,30.367154973775776,-5.063372128694027,30.154432139150767,4.153683504378988,1.2343225835948095,1.7609769098307213,2.0913171589779367,3.8522940688086575,3.120978356880853,0.0137800770234794,5.0,29.23535495172763,52.8823893950248,6.0,5.0,2.5,434.04849450841294,501.1281019414282,373.33658765379033,221.5727654767,268.5661141247889,448.354037186528
50.00000000000001,31.22604415868648,-4.043715778498778,112.12773830990008,101.78873357821736,111.98210874857864,55.386627371393445,111.68914866113984,14.879894648327364,32.05389523819155,-3.0802439223194824,31.84692478573448,-3.319389402134732,1.2809412339196269,1.7355100274836228,2.227299139351389,3.962809166835012,3.093669765559018,0.0146535137680599,5.0,32.93076668309112,56.55076828088363,6.0,5.0,2.5,433.36862394009376,498.97890267128633,380.54246108097726,228.5448464060452,259.32076374349566,431.2541975552232
