time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_eva_mid[bar],T_eva_mid[degC],P_eva_out[bar],T_eva_out[degC],P_gc_in[bar],T_gc_in[degC],P_gc_out[bar],T_gc_out[degC],W_comp[kW],Q_cool_s1[kW],Q_cool_s2[kW],Q_cool_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_eva_mid[kJ/kg],h_eva_out[kJ/kg],h_gc_in[kJ/kg],h_gc_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.521971406329612,1.3264565922616498,9.0,25.0,3.0,254.0669630782656,254.0669630782656,254.0669630782656,254.0669630782656,254.0669630782656,254.0669630782656
10.000000000000002,28.509481891775646,8.403733400537305,70.01366747593644,81.22273190565869,29.433189827008615,10.547089750565249,30.316137882155317,-5.124602721998258,69.92759988633296,28.644016721495973,70.01163525059772,79.52551633185925,0.8045922121638426,0.6190366150742636,2.5711983098632865,3.1902349249375495,3.9650333134071007,0.013440467280197354,25.0,13.002823209054668,11.100061105880457,9.0,25.0,3.0,456.96496392350144,504.27341886286894,458.2157482351277,266.9130013692068,293.43375130528204,501.9563491691807
10.00000000000002,28.509481891775643,8.403733400538272,70.01366747593646,81.2227319056588,29.433189827008608,10.547089750565988,30.316137882155303,-5.124602721998258,69.92759988633298,28.644016721498303,70.01163525059772,79.52551633185949,0.8045922124342526,0.6190366152823115,2.571198310727411,3.1902349260097225,3.9650333134070856,0.013440467284714406,25.0,13.002823209054668,11.100061105880457,9.0,25.0,3.0,456.96496392350144,504.2734188628692,458.2157482351277,266.9130013692068,293.43375130528204,501.9563491691813
20.000000000000004,26.50147110438342,9.590448475850678,72.5814963022967,94.28075928938352,27.386115869070167,11.98410535733143,28.41797485791764,-7.458595607136432,72.51628147548223,27.913872495069484,72.57985685430054,93.85106124152416,0.8654803547382532,0.6570761282669704,2.463862022661284,3.1209381509282546,3.6060184773022574,0.011684903870909568,25.0,12.185410070584169,12.184843911115877,9.0,25.0,3.0,461.65915463330816,519.4599557369781,463.2270474027633,252.36848580216247,281.59963667497175,518.9035115833177
20.000000000000043,26.50147110438342,9.590448475850678,72.5814963022967,94.28075928938352,27.386115869070167,11.98410535733143,28.41797485791764,-7.458595607136432,72.51628147548223,27.913872495069935,72.57985685430054,93.85106124152416,0.8654803547382532,0.6570761282669704,2.463862022661284,3.1209381509282546,3.6060184773022574,0.011684903870909568,25.0,12.185410070584169,12.184843911115934,9.0,25.0,3.0,461.65915463330816,519.4599557369781,463.2270474027633,252.36848580216244,281.599636674971,518.9035115833177
30.000000000000004,26.695410793388312,10.50514980736699,74.98755163666205,98.25932469153709,27.58286701449892,11.29853360155829,28.642656657398305,-7.176457678523434,74.92687412522729,27.670654491142272,74.98597083815872,98.28797532170483,0.8972366481095717,0.7024740096624336,2.44333686633344,3.1458108759958727,3.5061105480075114,0.011572968241715517,25.0,11.487308062117734,11.544519951686029,9.0,25.0,3.0,462.4747684584692,522.7854512401415,462.0858973322408,250.96142042179076,277.52022525806206,522.8237200548406
30.000000000000064,26.69541079338832,10.50514980736699,74.98755163666206,98.25932469153747,27.582867014498923,11.298533601558006,28.64265665739831,-7.176457678523377,74.92687412522729,27.67065449114233,74.98597083815874,98.28797532170499,0.8972366485119809,0.7024740099774947,2.4433368674292506,3.145810877406745,3.5061105480074906,0.011572968246905888,25.0,11.487308062117734,11.544519951686029,9.0,25.0,3.0,462.4747684584692,522.7854512401419,462.08589733224056,250.9614204217908,277.5202252580642,522.8237200548406
40.00000000000001,27.163204591278905,10.840600763028135,77.14648539317457,99.8267474013607,28.05633144992336,10.995819531219354,29.119691168851567,-6.58278187748607,77.08711398752939,27.38813089868836,77.14490688252307,99.9424199429243,0.9218453357056986,0.7300798694776982,2.4532196987028376,3.183299568180536,3.45318183526267,0.0117306105217928,25.0,11.280482291551834,11.226501042251584,9.0,25.0,3.0,462.16775015846474,523.214341743056,460.977182976138,251.84742846376076,274.3360931504376,523.3661974121769
40.000000000000085,27.163204591278912,10.840600763028192,77.14648539317457,99.82674740135997,28.05633144992336,10.995819531219752,29.119691168851567,-6.58278187748607,77.08711398752939,27.38813089868836,77.1449068825231,99.94241994292406,0.9218453352923458,0.730079869150322,2.4532196976028446,3.1832995667531665,3.4531818352626837,0.011730610516532885,25.0,11.280482291551834,11.226501042251584,9.0,25.0,3.0,462.1677501584648,523.2143417430558,460.97718297613886,251.84742846376068,274.3360931504376,523.3661974121767
50.00000000000001,27.632897429117712,10.895634655289598,79.40400449021757,101.06326252749848,28.53221396073385,10.851208588678844,29.598551722075808,-5.993976602073701,79.34555814036354,27.116380364648137,79.40242674272659,101.2036407560684,0.9467737067834384,0.7518006333256924,2.478168408591022,3.229969041916714,3.411553382581975,0.01191136544399844,25.0,11.133601054090263,11.066214932655557,9.0,25.0,3.0,461.5111834630994,523.1642010664368,460.04795827627976,251.99721713814677,271.61232498767527,523.3497329315232
