time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-2.240411657123502,-0.34099049908604684,6.0,-30.0,2.5,383.98445836403727,383.98445836403727,383.98445836403727,383.98445836403727,383.98445836403727,383.98445836403727
10.000000000000002,11.18542386582631,-25.683245410320325,52.448955014701134,120.89670961837815,52.08988847329165,28.753985425118856,51.381880408111535,15.465293715600808,13.290250417926757,-24.446429752585743,12.768669912514474,-29.956398262188628,1.6531213694572369,1.6610435732093205,2.871891686234427,4.532935259443748,2.7420462545542126,0.014064566013769422,-30.0,11.162693906949926,32.35753550682307,6.0,-30.0,2.5,447.9967716508712,564.3594204635269,446.25811740283285,242.06470799206244,445.2771150759908,440.34591971772903
10.00000000000002,11.185423865826309,-25.683245410320325,52.448955014701134,120.89670961837815,52.08988847329165,28.753985425118856,51.381880408111535,15.465293715600808,13.290250417926757,-24.446429752585917,12.768669912514468,-29.9563982621886,1.6531213694572369,1.6610435732093205,2.871891686234427,4.532935259443748,2.7420462545542126,0.014064566013769422,-30.0,11.162693906949926,32.35753550682307,6.0,-30.0,2.5,447.9967716508712,564.3594204635269,446.25811740283285,242.06470799206244,445.2771150759908,440.34591971772903
20.000000000000004,10.285280069515414,-37.5442795719955,52.78462668921421,111.82579803492882,52.45154942579857,29.96249861669349,51.765356808188365,15.7753282678093,12.294223864847414,-34.34658329336932,11.786955381290417,-30.431673616640893,1.6040444804934575,1.4485013199086332,2.778928885439782,4.227430205348416,2.6354819063670334,0.013630842492308184,-30.0,11.576416738515263,33.48185624388731,6.0,-30.0,2.5,437.57257880616527,554.0733773873701,447.80692168398895,243.9362594701223,310.4260593935668,441.8788313022268
20.000000000000043,10.285280069515414,-37.5442795719955,52.78462668921421,111.82579803492882,52.45154942579857,29.96249861669349,51.765356808188365,15.7753282678093,12.294223864847414,-34.34658329336932,11.786955381290417,-30.431673616640893,1.6040444804934575,1.4485013199086332,2.7789288854397816,4.227430205348416,2.635481906367033,0.013630842492308184,-30.0,11.576416738515263,33.48185624388731,6.0,-30.0,2.5,437.57257880616527,554.0733773873701,447.80692168398895,243.93625947012237,310.42605939356645,441.8788313022268
30.000000000000004,10.317732354214543,-37.65542865261256,52.6395927057742,110.93075332337816,52.30380363883803,29.76136433469117,51.610341509799945,15.650214285197592,12.32067495001342,-34.28493411615764,11.827156857065026,-35.45165462836505,1.6028001634360634,1.445175363117161,2.7743168582730906,4.219492221390252,2.632575362573308,0.013705317919713194,-30.0,11.500687999833588,33.18120540029912,6.0,-30.0,2.5,437.3842818677572,553.1621259934561,447.71580423841846,245.28949975389267,294.82426115148377,430.8950138041122
30.000000000000064,10.317732354214543,-37.65542865261256,52.6395927057742,110.93075332337816,52.30380363883803,29.76136433469117,51.610341509799945,15.650214285197592,12.32067495001342,-34.28493411615764,11.827156857065026,-35.45165462836505,1.6028001634360634,1.445175363117161,2.7743168582730906,4.219492221390252,2.632575362573308,0.013705317919713194,-30.0,11.500687999833588,33.18120540029912,6.0,-30.0,2.5,437.3842818677572,553.1621259934561,447.71580423841846,245.28949975389267,294.82426115148377,430.8950138041122
40.00000000000001,10.30061804960676,-37.70842481720473,52.51427945395515,110.77976201781308,52.178629556956174,29.61924875432436,51.48486645635824,15.548730230991625,12.298417294381585,-34.33680326240227,11.808611389829808,-35.49619499107601,1.5997060022763867,1.4423920843451383,2.764428103594708,4.206820187939846,2.6297458295171285,0.013687498829450298,-30.0,11.405794525983026,33.02631583662509,6.0,-30.0,2.5,437.3665732628962,553.071346062298,447.6910934450953,245.72372613860765,295.98128452581426,433.63699756997966
40.000000000000085,10.30061804960676,-37.70842481720473,52.51427945395515,110.77976201781308,52.178629556956174,29.61924875432436,51.48486645635824,15.548730230991625,12.298417294381585,-34.33680326240227,11.808611389829808,-35.49619499107601,1.5997060022763867,1.4423920843451383,2.764428103594708,4.206820187939846,2.6297458295171285,0.013687498829450298,-30.0,11.405794525983026,33.02631583662509,6.0,-30.0,2.5,437.3665732628962,553.071346062298,447.6910934450953,245.72372613860765,295.98128452581426,433.63699756997966
50.00000000000001,10.282109424009752,-37.75579655570377,52.41045255222528,110.69931061211612,52.075170862867225,29.496472694842453,51.381948422891725,15.465348862062854,12.277236288264088,-34.38622698924576,11.788242847771627,-35.5451724361244,1.5969076768537385,1.4401384742636985,2.7582154867780737,4.198353961041772,2.6290524003951554,0.0136655037828574,-30.0,11.320941919504378,32.895956926817234,6.0,-30.0,2.5,437.357882959786,553.0461609190953,447.6612078908528,245.8233883266668,296.79159959891393,434.75246040325936
50.00000000000011,10.282109424009752,-37.75579655570377,52.41045255222528,110.69931061211612,52.075170862867225,29.496472694842453,51.381948422891725,15.465348862062854,12.277236288264088,-34.38622698924576,11.788242847771627,-35.5451724361244,1.5969076768537385,1.4401384742636985,2.7582154867780737,4.198353961041772,2.6290524003951554,0.0136655037828574,-30.0,11.320941919504378,32.895956926817234,6.0,-30.0,2.5,437.357882959786,553.0461609190953,447.6612078908528,245.8233883266668,296.79159959891393,434.75246040325936
