time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-2.240411657123502,-0.34099049908604684,6.0,-30.0,2.5,243.24050513778465,243.24050513778465,243.24050513778465,243.24050513778465,243.24050513778465,243.24050513778465
10.000000000000002,12.28775046090891,-32.415695599423515,96.76741436521324,164.94499665946796,96.51167656879481,47.42085236353898,95.9407462042064,-3.9690139755428495,14.42963221941412,-29.65643330161518,13.808374504016632,-30.96490683749312,2.565510985634245,3.2297048499767844,2.940904464727528,6.170609314704313,2.405216484847293,0.015220859660892733,-30.0,12.087635604635238,50.56383066836315,6.0,-30.0,2.5,438.68270731298014,592.6308827758281,380.4414978178333,187.22609932863665,258.98197005742446,300.2830480689015
10.00000000000002,12.2877504609089,-32.415695599423564,96.76741436521321,164.94499665946796,96.51167656879475,47.420852363538806,95.94074620420635,-3.9690139755406335,14.42963221941411,-29.65643330161521,13.80837450401662,-30.96490683749312,2.5655109856342406,3.22970484997678,2.9409044647275,6.170609314704279,2.4052164848472835,0.015220859660892727,-30.0,12.087635604635295,50.56383066836321,6.0,-30.0,2.5,438.6827073129804,592.6308827758281,380.4414978178335,187.22609932863872,258.98197005742423,300.28304806890145
20.000000000000004,10.380834582395412,-37.15264247945999,74.72237399883187,150.12775102053,74.46162607380602,46.47965345131802,73.95925400665328,-7.75930983041269,12.42560929776688,-34.04133087117873,11.767717076270786,-35.59458965203939,2.0761903354477425,1.917731764078424,3.424465375469275,5.342197139547699,2.573076778336714,0.013166637984632116,-30.0,19.46812501906851,52.17524802502862,6.0,-30.0,2.5,437.77258748452886,585.5309912059518,439.8801601952739,179.79361574358816,218.440435046772,312.0613212245486
20.000000000000043,10.380834582395412,-37.15264247945999,74.72237399883177,150.12775102052984,74.46162607380593,46.479653451318086,73.95925400665318,-7.759309830409222,12.425609297766878,-34.04133087117873,11.767717076270785,-35.59458965203939,2.0761903348749007,1.9177317635493056,3.4244653745244102,5.342197138073716,2.5730767783367057,0.013166637980999322,-30.0,19.46812501906851,52.175248025028566,6.0,-30.0,2.5,437.77258748452886,585.5309912059516,439.8801601952737,179.79361574358975,218.440435046772,312.06132122454864
30.000000000000004,10.16706268660505,-37.80133144540841,63.010943092968105,132.49531274073644,62.72917515110022,40.41332204309748,62.1973468953159,0.28644993769233906,12.211851971313116,-34.53918808355306,11.579540764086596,-36.05064937346111,1.7999185720170976,1.6025051023733716,3.2749359159906293,4.877441018364001,2.709812040495835,0.013071372782274243,-30.0,16.854036660761324,45.05565092114381,6.0,-30.0,2.5,437.5646448104743,571.4156650410421,448.8191230354091,198.276508228211,230.95160965600505,337.8120044439846
30.000000000000064,10.16706268660505,-37.80133144540841,63.01094309296806,132.49531274073502,62.729175151100165,40.41332204309805,62.19734689531585,0.2864499376922822,12.211851971313116,-34.53918808355306,11.579540764086596,-36.05064937346111,1.7999185715731458,1.6025051019780956,3.274935915182825,4.877441017160921,2.709812040495805,0.013071372779050254,-30.0,16.854036660761324,45.05565092114375,6.0,-30.0,2.5,437.5646448104743,571.4156650410413,448.8191230354103,198.2765082282166,230.9516096560052,337.81200444398473
40.00000000000001,10.046197256918168,-39.987911805298005,56.6534025436704,45.89101757896367,56.36094470689503,30.63428318624352,55.66599048252637,10.211379101374575,12.303140195342417,-34.325791294456906,11.764907225351434,-35.601359362029626,1.4614427867619624,0.4203234019896589,3.4397875730545144,3.8601109750441727,2.641301465927932,0.01583707114264626,-30.0,13.77390569685673,34.307121468226114,6.0,-30.0,2.5,376.5419480934768,467.8990144261717,441.3585387154952,224.16007177220968,249.32396447810947,365.1063055529132
40.000000000000085,10.046197256918168,-39.987911805298005,56.65340254367042,45.8910175789635,56.36094470689505,30.634283186242783,55.66599048252639,10.211379101375144,12.303140195342417,-34.325791294456906,11.764907225351436,-35.601359362029626,1.461442787104036,0.4203234020880495,3.4397875738596206,3.8601109759476713,2.6413014659279166,0.01583707114635315,-30.0,13.77390569685673,34.307121468226,6.0,-30.0,2.5,376.5419480934763,467.89901442617133,441.3585387154944,224.1600717722104,249.32396447810956,365.1063055529133
50.00000000000001,10.24197394349418,-39.461408441127695,58.15294190348135,55.505370034056234,57.853771500078814,25.360304139730037,57.13698982790144,15.082466579680895,12.440406194744051,-34.007103038901334,11.916197366668651,-35.23852556095844,1.4799538122654723,0.8755648198702474,2.963463542274993,3.83902836214524,2.594019036491796,0.015855593839654236,-30.0,14.742489572253476,26.269270111021516,6.0,-30.0,2.5,388.01087246227905,480.41701561653434,425.1958218394527,238.29247578731793,266.9002903984075,379.72150349188473
