time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-2.240411657123502,-0.34099049908604684,6.0,-30.0,2.5,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642
10.000000000000002,12.293724067526256,-32.39851053581165,102.38124798849056,171.42559731229954,102.1309139472587,48.97373682436223,101.53666090265088,-4.627699595750755,14.458838713511748,-29.595952458960312,13.815843273756917,-30.948920707673462,2.7092501200708705,3.4678010945317386,2.826542329299376,6.294343423831114,2.3232788206599624,0.015267446074128128,-30.0,10.12213334297212,52.204260230052455,6.0,-30.0,2.5,438.6885491572344,597.9544196977733,370.8174723855312,185.68223001587447,252.3948848854127,290.1348044885104
10.00000000000002,12.293724067526249,-32.398510535811454,102.38124798849051,171.4255973122987,102.13091394725868,48.97373682436205,101.53666090265084,-4.627699595750869,14.45883871351174,-29.59595245896034,13.815843273756904,-30.94892070767349,2.7092501215353537,3.46780109640624,2.826542330827277,6.2943434272335175,2.323278820659963,0.015267446082381037,-30.0,10.12213334297212,52.204260230052455,6.0,-30.0,2.5,438.68854915723455,597.9544196977726,370.81747238553294,185.68223001587637,252.39488488541252,290.1348044885104
20.000000000000004,10.395426980417804,-37.10039200648986,77.03568219479517,153.52300320228096,76.78045401317672,47.307638379903274,76.27818490741834,-8.791206612755161,12.444106064651876,-33.998549174755595,11.777043758214202,-35.57212736715098,2.1295212802052808,1.9866212590557928,3.415600719506465,5.402221978562259,2.5368246040920037,0.013150696993367269,-30.0,19.212380769270567,53.27630914214087,6.0,-30.0,2.5,437.795313167708,588.3292725605794,437.2634195447452,177.53568638891542,215.5947041104264,306.7661573337439
20.000000000000043,10.395426980417804,-37.10039200648986,77.03568219479507,153.5230032022809,76.78045401317662,47.30763837990315,76.27818490741825,-8.79120661275573,12.444106064651876,-33.998549174755595,11.777043758214198,-35.57212736715098,2.1295212802052803,1.9866212590558017,3.415600719506508,5.4022219785623085,2.536824604092028,0.013150696993367263,-30.0,19.212380769270567,53.2763091421408,6.0,-30.0,2.5,437.795313167708,588.3292725605794,437.26341954474447,177.53568638891144,215.59470411042648,306.7661573337444
30.000000000000004,9.808957432530018,-40.636233418242085,61.31876425726389,31.185192283417848,61.16119569934798,38.77970707565749,60.752660047225824,-1.3792283837019568,12.208870624567702,-34.546177332686284,11.669552332004535,-35.83182299037364,1.5949272448222167,-0.2768790139487099,4.1000851147347275,3.8232061007860167,2.397103763320678,0.01614671714325406,-30.0,15.83848190714366,43.94516899374497,6.0,-30.0,2.5,335.4561297663237,431.2870459499422,448.43474300143765,194.5078872598852,225.43405302377056,341.5446381879414
30.000000000000064,9.808957432530024,-40.63623341824206,61.31876425726376,31.18519228341717,61.16119569934784,38.779707075656745,60.752660047225696,-1.3792283837009904,12.208870624567702,-34.546177332686284,11.669552332004535,-35.83182299037364,1.5949272448221792,-0.27687901394870945,4.100085114734745,3.8232061007860367,2.3971037633207475,0.01614671714325414,-30.0,15.83848190714366,43.94516899374486,6.0,-30.0,2.5,335.4561297663251,431.2870459499409,448.43474300143623,194.5078872598838,225.4340530237704,341.5446381879414
40.00000000000001,9.990435853093075,-40.13926846238149,61.07624409307487,29.423924879707045,60.80334655285345,23.106641496002336,60.109633664842384,9.179369188159285,12.378143954276474,-34.15132854545436,11.815950929226029,-35.47856163083151,1.4345310806727385,0.3762560983206657,3.325251558165891,3.701507656486557,2.580291013806892,0.01790911108642709,-30.0,16.55429735862168,22.960235711437463,6.0,-30.0,2.5,349.1773755403672,427.27511450621614,406.2659144122025,220.5921787299204,241.12656212956327,344.55639532099235
40.000000000000085,9.99043585309308,-40.139268462381466,61.07624409307489,29.423924879706927,60.80334655285348,23.106641496002513,60.1096336648424,9.179369188159683,12.378143954276476,-34.15132854545436,11.815950929226029,-35.47856163083151,1.4345310806727467,0.3762560983206705,3.325251558165939,3.7015076564866094,2.5802910138069137,0.017909111086427076,-30.0,16.55429735862168,22.960235711437637,6.0,-30.0,2.5,349.1773755403667,427.27511450621614,406.2659144122022,220.5921787299173,241.12656212956352,344.55639532099246
50.00000000000001,10.196187880844642,-39.58386487189492,63.197907591054594,43.84182096142212,62.932940790044334,25.87860736087885,62.30223002971008,10.872477364841927,12.485898582797782,-33.902055749188804,11.94133667125038,-35.17856834793386,1.5226874522396026,0.766458868572454,3.0886259832604344,3.855084851832888,2.5317637222023106,0.016777049300928437,-30.0,17.566302196181937,26.211625020348837,6.0,-30.0,2.5,366.3684351018928,454.59011281167056,408.90515028789486,224.80686650389768,252.01122996275063,355.6012257377464
