time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.5,248.26707489586505,248.26707489586505,248.26707489586505,248.26707489586505,248.26707489586505,248.26707489586505
10.000000000000002,24.378286401597016,-10.685501652084668,72.54933315253267,75.9874988552503,72.4139495818873,30.217366386861496,72.22869370202774,9.838465990904352,25.102930969420925,-3.6511194233659694,24.94007847500308,-0.19383337152646615,0.8488065723650958,1.9597015837915008,1.2875430629650473,3.247244646756548,3.825659169566156,0.011851528090337885,0.0,11.734286762643876,28.06211578556679,6.0,0.0,2.5,439.2999898149568,494.59581227876834,329.2414740994433,220.6020604178663,447.3320023327612,452.0933269900576
10.00000000000002,24.37828640159701,-10.685501652084495,72.54933315253271,75.98749885524995,72.41394958188732,30.21736638686156,72.22869370202777,9.838465990903897,25.102930969420918,-3.651119423365913,24.940078475003062,-0.1938333715266367,0.8488065723650832,1.9597015837914888,1.287543062965078,3.2472446467565668,3.8256591695662343,0.011851528090337888,0.0,11.734286762643876,28.062115785567126,6.0,0.0,2.5,439.2999898149568,494.5958122787674,329.2414740994435,220.602060417864,447.3320023327612,452.0933269900581
20.000000000000004,22.81820533934684,-14.835359656004528,83.39754933127635,90.59448532367543,83.28750527720071,37.584806570180255,83.06695769152404,6.239911215298491,23.49007458460468,-14.104680018127908,23.303513873417888,-0.07503990676997319,0.9756601416289848,1.524361132071655,1.6113634204008098,3.135724552472465,3.213951681204263,0.010627422979990373,0.0,18.51996050857508,37.73235402910598,6.0,0.0,2.5,437.0137865199591,505.71379258535,362.27721958531333,210.6540628299332,367.3547943055655,455.07782521278887
20.000000000000043,22.81820533934684,-14.835359656004528,83.39754933127638,90.59448532367536,83.28750527720074,37.584806570179865,83.06695769152407,6.239911215299401,23.490074584604685,-14.104680018127908,23.303513873417888,-0.07503990676997319,0.9756601416289784,1.524361132071635,1.6113634204008347,3.1357245524724706,3.2139516812042888,0.010627422979990373,0.0,18.519960508575135,37.73235402910598,6.0,0.0,2.5,437.0137865199591,505.7137925853495,362.2772195853148,210.65406282993223,367.3547943055651,455.07782521278887
30.000000000000004,23.90162215342035,-13.512413679958913,84.28216485437295,89.05930549522748,84.16104890624365,40.230954395783776,83.93206067088478,6.666995044805503,24.619899664357767,-12.496416274849652,24.416542481780827,-0.09926869746948339,0.9937247640011337,1.328076701751689,1.9539544288451447,3.2820311305968337,3.302756708388812,0.011272417162703151,0.0,23.347406746558363,41.35109787936227,6.0,0.0,2.5,436.38150755644847,502.74665197578486,384.9301550716538,211.59071947037404,308.39498101669494,453.1336136986713
30.000000000000064,23.90162215342037,-13.512413679958854,84.28216485437295,89.05930549522729,84.16104890624365,40.23095439578333,83.93206067088478,6.666995044800046,24.61989966435778,-12.496416274849652,24.41654248178084,-0.09926869747096134,0.9937247640011262,1.3280767017516917,1.9539544288451447,3.2820311305968364,3.30275670838884,0.011272417162703151,0.0,23.34740674655842,41.35109787936227,6.0,0.0,2.5,436.3815075564488,502.74665197578463,384.9301550716534,211.5907194703736,308.39498101669403,453.1336136986709
40.00000000000001,25.5030105206347,-11.276662355459337,85.96510231972775,87.34787689633464,85.83086887237475,42.80088608887371,85.58872915887068,9.152513896001837,26.26789240903461,-10.24501962085816,26.05792212950736,-0.23800318823526825,1.013501556398286,1.2695509001746823,2.161301355611029,3.4308522557857115,3.385147495952592,0.01219365237923359,0.0,26.77182177277461,44.05394404653117,6.0,0.0,2.5,435.7229971556697,498.7472495030498,394.63152923397007,217.38345881236003,279.52273680571005,450.0206809161416
40.000000000000085,25.503010520634717,-11.276662355459337,85.96510231972778,87.34787689633448,85.83086887237475,42.80088608887353,85.58872915887069,9.152513896002972,26.267892409034623,-10.24501962085816,26.05792212950737,-0.2380031882344156,1.0135015563983008,1.2695509001746823,2.1613013556110094,3.430852255785692,3.3851474959525225,0.012193652379233592,0.0,26.77182177277461,44.05394404653117,6.0,0.0,2.5,435.72299715566845,498.7472495030496,394.6315292339699,217.38345881236145,279.52273680571017,450.0206809161416
50.00000000000001,27.0213253669923,-9.250158644136604,89.29901719637627,87.89812759217966,89.15512069179171,45.5664264463166,88.89723492247651,12.020880811927896,27.807726354909324,-8.233255605048157,27.60668025278821,-1.7527199651659089,1.0484805188267956,1.2911912522634466,2.252570418190449,3.5437616704538955,3.3799022555223166,0.013002952821490122,0.0,29.254513082878702,46.802272982297495,6.0,0.0,2.5,435.2564584390083,496.5841440729184,397.2842950317468,224.04899616427713,267.6335894390195,445.0203519312254
