time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_heat_s1[kW],Q_heat_s2[kW],Q_heat_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.5,383.98445836403727,383.98445836403727,383.98445836403727,383.98445836403727,383.98445836403727,383.98445836403727
10.000000000000002,19.027380165040533,-2.053625061247203,52.882493043288925,81.81990223702468,52.75981458316367,19.88838580248768,52.48976952811741,16.356213077282803,19.622493459785293,2.63493402332324,19.483100971202536,-0.16253819008039727,0.6540249743080795,0.8024179198447435,1.406347629425764,2.2087655492705074,3.3771883888795733,0.008526539106820217,0.0,14.741396281943082,20.233082690122387,6.0,0.0,2.5,459.7774826547305,519.5269093381193,425.4186304934348,260.48094454523414,464.0494624663995,461.166554546016
10.00000000000002,19.02738016504053,-2.0536250612466347,52.88249304328895,81.81990223702519,52.75981458316368,19.88838580248768,52.489769528117435,16.356213077282803,19.622493459785293,2.63493402332324,19.48310097120253,-0.16253819008051096,0.6540249743080896,0.8024179198447488,1.4063476294257602,2.2087655492705087,3.377188388879524,0.008526539106820217,0.0,14.741396281943024,20.233082690122387,6.0,0.0,2.5,459.7774826547305,519.5269093381202,425.4186304934351,260.48094454523493,464.0494624663995,461.166554546016
20.000000000000004,18.397486153766103,-17.258354408261653,56.61949425092429,72.66885287974253,56.50405472596432,24.98996272313974,56.24788497413887,19.273558368176907,19.012548168497062,-1.9244112356850565,18.84703253621951,-0.08069720822879843,0.7056231181236425,0.6767197810016307,1.4215224610181931,2.098242242019824,2.9736018961501203,0.008780587835379461,0.0,17.475843334406022,26.134171487431782,6.0,0.0,2.5,443.3430988575955,505.10250706007736,428.03252112189944,266.1387518584706,459.9445007975369,462.2366699983288
20.000000000000043,18.397486153766096,-17.25835440826191,56.61949425092431,72.66885287974327,56.50405472596432,24.989962723139683,56.24788497413887,19.273558368176907,19.012548168497055,-1.9244112356850565,18.84703253621951,-0.08069720822879843,0.7056231185694556,0.676719781429175,1.4215224619163018,2.0982422433454766,2.973601896150096,0.008780587840926942,0.0,17.475843334406022,26.134171487431782,6.0,0.0,2.5,443.3430988575955,505.1025070600781,428.0325211219002,266.1387518584706,459.9445007975369,462.2366699983288
30.000000000000004,17.920490959288855,-22.40438929177856,58.405353872719935,70.2098183615717,58.293293798004406,26.680586846043752,58.03210755353522,20.6051330498226,18.52952915121285,-21.92594819261248,18.35807300196816,-0.058954399660819945,0.7146863677368949,0.6367034137399045,1.3575778017476343,1.994281215487539,2.79042850894522,0.008753054185978148,0.0,18.881850718803943,27.768318949103048,6.0,0.0,2.5,438.045828431238,500.2765238977517,427.5358096040068,272.4381976273335,436.74757190613457,463.0040589966758
30.000000000000064,17.920490959288855,-22.40438929177856,58.405353872719935,70.2098183615717,58.29329379800441,26.680586846043298,58.03210755353522,20.6051330498226,18.52952915121285,-21.92594819261248,18.35807300196816,-0.058954399660819945,0.7146863672574171,0.6367034133127468,1.357577800836843,1.99428121414959,2.79042850894522,0.008753054180105788,0.0,18.881850718803943,27.768318949103048,6.0,0.0,2.5,438.045828431238,500.2765238977517,427.53580960400654,272.4381976273335,436.74757190613457,463.0040589966758
40.00000000000001,18.560903993703445,-17.42458111768437,59.52800114484251,74.36338406599754,59.411878665866766,27.686402229518308,59.14174802451681,21.416793327968836,19.193335214568044,-20.796318480053344,19.005463536077745,-0.051581792680906347,0.7179455667537027,0.6875649776653584,1.35141781599914,2.0389827936644984,2.840024213651825,0.008873177615217782,0.0,19.525091661870874,28.75959960515968,6.0,0.0,2.5,442.80968262031087,504.62498353044793,427.136962048024,274.8332581661796,435.324727153296,462.0260790963024
40.000000000000085,18.560903993703448,-17.42458111768363,59.52800114484252,74.3633840659982,59.411878665866766,27.68640222951842,59.141748024516815,21.416793327968836,19.193335214568044,-20.796318480053344,19.005463536077748,-0.05158179268192953,0.7179455667537027,0.687564977665352,1.3514178159991466,2.0389827936644984,2.840024213651825,0.008873177615217782,0.0,19.525091661870817,28.759599605159625,6.0,0.0,2.5,442.80968262031087,504.62498353044793,427.1369620480248,274.8332581661796,435.324727153296,462.0260790963012
50.00000000000001,18.779083019312186,-15.535283366433248,60.07571085601118,77.38554347050996,59.96034127497152,28.781761464972533,59.69387875993823,21.816064140419485,19.41254302704652,-20.429593215815373,19.224028980944656,-0.07014696375722451,0.7331300182605912,0.7025465922218055,1.356709153355998,2.0592557455778038,2.8088547655756204,0.008843508913864168,0.0,20.002464348938982,29.986930333027374,6.0,0.0,2.5,444.6579653687329,508.0159018155893,428.57383882174673,275.1608478279734,435.642195847462,461.6696256804172
