时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,2.7245151429795027e+002,2.7245151429795027e+002,2.7245151429795027e+002,2.7245151429795027e+002,2.7245151429795027e+002,2.7245151429795027e+002
1.0000000000000002e+001,1.9520623059073841e+001,-1.3956403249304913e+001,5.5745505116435766e+001,6.9246052652594017e+001,5.5620809577863554e+001,1.8797603322955922e+001,5.5420613772441229e+001,1.0923370319909679e+001,2.0162743396572225e+001,-1.6309597577044315e+001,2.0005795799102945e+001,-1.9452136065060500e+001,6.8377963179015466e-001,1.0365941343111527e+000,1.5527091038683107e+000,2.5893032381794634e+000,3.7867510493118863e+000,9.4042940156970015e-003,0.0000000000000000e+000,1.1856434270354782e+001,1.7683466015318402e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4510654381271161e+002,5.0154932399037637e+002,3.9132370444031329e+002,2.2621730716300195e+002,4.4087054273921188e+002,4.3631195154142125e+002
1.0000000000000021e+001,1.9520623059073838e+001,-1.3956403249304174e+001,5.5745505116435787e+001,6.9246052652593391e+001,5.5620809577863575e+001,1.8797603322955979e+001,5.5420613772441236e+001,1.0923370319909452e+001,2.0162743396572218e+001,-1.6309597577044656e+001,2.0005795799102945e+001,-1.9452136065060500e+001,6.8377963179015466e-001,1.0365941343111462e+000,1.5527091038683083e+000,2.5893032381794545e+000,3.7867510493118735e+000,9.4042940156970015e-003,0.0000000000000000e+000,1.1856434270354782e+001,1.7683466015318572e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4510654381271161e+002,5.0154932399037637e+002,3.9132370444031397e+002,2.2621730716300289e+002,4.4087054273921188e+002,4.3631195154142131e+002
2.0000000000000004e+001,1.8002884075880793e+001,-2.2214737955626248e+001,5.9285011427386578e+001,7.1097493325356254e+001,5.9176506810649705e+001,2.2945548939001185e+001,5.8966909255915176e+001,8.6882409324126115e+000,1.8590518094907399e+001,-2.1820932786105374e+001,1.8436749674859364e+001,-2.2086196492556297e+001,7.2034892791738414e-001,7.6905929246343374e-001,1.6966512860985317e+000,2.4657105785619655e+000,3.4229391937746518e+000,8.7701900937607567e-003,0.0000000000000000e+000,1.4514311210549749e+001,2.1817553494183926e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3810000132381288e+002,5.0060364556783975e+002,4.1291349469978115e+002,2.1945687996738732e+002,3.0500926168982380e+002,4.0789196945482854e+002
2.0000000000000043e+001,1.8002884075880790e+001,-2.2214737955625736e+001,5.9285011427386586e+001,7.1097493325356652e+001,5.9176506810649713e+001,2.2945548939001128e+001,5.8966909255915176e+001,8.6882409324126115e+000,1.8590518094907399e+001,-2.1820932786105374e+001,1.8436749674859364e+001,-2.2086196492556297e+001,7.2034892791738958e-001,7.6905929246344584e-001,1.6966512860985241e+000,2.4657105785619700e+000,3.4229391937746318e+000,8.7701900937607585e-003,0.0000000000000000e+000,1.4514311210549749e+001,2.1817553494183926e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3810000132381288e+002,5.0060364556784020e+002,4.1291349469978024e+002,2.1945687996738732e+002,3.0500926168982340e+002,4.0789196945482797e+002
3.0000000000000004e+001,1.7424443254126974e+001,-2.3550191144646362e+001,5.8472158979925041e+001,7.1262734402956653e+001,5.8365796114557845e+001,2.3135300575959775e+001,5.8146441603382428e+001,1.0009125457546304e+001,1.8025857160690254e+001,-2.2803089128556422e+001,1.7847199131172694e+001,-2.3118548750209300e+001,7.1452575197310986e-001,7.2050375158756130e-001,1.6433162675582773e+000,2.3638200191458387e+000,3.3082362848621272e+000,8.4898814516737482e-003,0.0000000000000000e+000,1.5081798271940045e+001,2.2282716709220381e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772418355674438e+002,5.0158499207474256e+002,4.1671881865538148e+002,2.2315707378151123e+002,2.7067611130621270e+002,3.7501584496032621e+002
3.0000000000000064e+001,1.7424443254126974e+001,-2.3550191144646362e+001,5.8472158979925034e+001,7.1262734402956482e+001,5.8365796114557845e+001,2.3135300575959661e+001,5.8146441603382428e+001,1.0009125457549146e+001,1.8025857160690254e+001,-2.2803089128556422e+001,1.7847199131172694e+001,-2.3118548750209300e+001,7.1452575197310708e-001,7.2050375158756108e-001,1.6433162675582476e+000,2.3638200191458085e+000,3.3082362848620979e+000,8.4898814516737465e-003,0.0000000000000000e+000,1.5081798271940045e+001,2.2282716709220381e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772418355674438e+002,5.0158499207474233e+002,4.1671881865538126e+002,2.2315707378151447e+002,2.7067611130621265e+002,3.7501584496032621e+002
4.0000000000000007e+001,1.7360583316071200e+001,-2.3728727404421846e+001,5.7173453876972076e+001,6.9355730690773953e+001,5.7063837645701732e+001,2.2783063007534508e+001,5.6821803563977809e+001,1.2863105755321556e+001,1.7968489578490868e+001,-2.2904130089151664e+001,1.7787454822730034e+001,-2.3224556503167292e+001,7.0217640414382443e-001,6.8370168105327878e-001,1.6071849442932722e+000,2.2908866253465510e+000,3.2625514213054023e+000,8.5232626396260208e-003,0.0000000000000000e+000,1.4982179274931639e+001,2.1987008080068165e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3764569168646312e+002,5.0033704709282119e+002,4.2012108872558287e+002,2.3155656686969044e+002,2.7278308171275404e+002,3.7756066488872631e+002
4.0000000000000085e+001,1.7360583316071200e+001,-2.3728727404421846e+001,5.7173453876972061e+001,6.9355730690773612e+001,5.7063837645701724e+001,2.2783063007534679e+001,5.6821803563977802e+001,1.2863105755322465e+001,1.7968489578490868e+001,-2.2904130089151664e+001,1.7787454822730034e+001,-2.3224556503167292e+001,7.0217640414381932e-001,6.8370168105327289e-001,1.6071849442932564e+000,2.2908866253465292e+000,3.2625514213053952e+000,8.5232626396260208e-003,0.0000000000000000e+000,1.4982179274931639e+001,2.1987008080068165e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3764569168646312e+002,5.0033704709282074e+002,4.2012108872558309e+002,2.3155656686969252e+002,2.7278308171275404e+002,3.7756066488872642e+002
5.0000000000000007e+001,1.7387503618619647e+001,-2.3693070552735577e+001,5.6194200636023574e+001,6.7675437683644134e+001,5.6082018572227121e+001,2.2346205840961090e+001,5.5827893442385331e+001,1.5700058514595241e+001,1.7996637102738230e+001,-2.2854524844358934e+001,1.7819561413189632e+001,-2.3167556151962629e+001,6.9153128734171043e-001,6.6178674024197703e-001,1.5565591638380705e+000,2.2183459040800475e+000,3.2078749648587963e+000,8.5853783100599771e-003,0.0000000000000000e+000,1.4771891310487490e+001,2.1560443211614938e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762985807522136e+002,4.9909720119445672e+002,4.2201419840277731e+002,2.4071069521129169e+002,2.8201950118125694e+002,3.8799680530990605e+002
