时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,2.5406696307826559e+002,2.5406696307826559e+002,2.5406696307826559e+002,2.5406696307826559e+002,2.5406696307826559e+002,2.5406696307826559e+002
1.0000000000000002e+001,1.9819241533704840e+001,-1.5723773572192840e+001,6.0388876896102488e+001,7.2570939595681239e+001,6.0273392895718473e+001,2.2231903475118088e+001,6.0097128487589856e+001,9.3538709486178391e+000,2.0450262702522924e+001,-1.8372537901550515e+001,2.0294849756316008e+001,-1.8983583287749155e+001,7.2977840594421939e-001,1.3779475955468909e+000,1.2837920461609604e+000,2.6617396417078512e+000,3.6473258458010624e+000,9.4913967671173185e-003,0.0000000000000000e+000,1.0046203352224495e+001,1.8681792890456563e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4232558192451648e+002,5.0149797432306104e+002,3.5631938476912393e+002,2.2106088934844755e+002,4.3757920440788757e+002,4.1969270143074681e+002
1.0000000000000021e+001,1.9819241533704833e+001,-1.5723773572192783e+001,6.0388876896102516e+001,7.2570939595682205e+001,6.0273392895718494e+001,2.2231903475118145e+001,6.0097128487589885e+001,9.3538709486178391e+000,2.0450262702522924e+001,-1.8372537901550515e+001,2.0294849756316008e+001,-1.8983583287749155e+001,7.2977840594423149e-001,1.3779475955468936e+000,1.2837920461609245e+000,2.6617396417078183e+000,3.6473258458009572e+000,9.4913967671173185e-003,0.0000000000000000e+000,1.0046203352224495e+001,1.8681792890456563e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4232558192451648e+002,5.0149797432306201e+002,3.5631938476912461e+002,2.2106088934845201e+002,4.3757920440788757e+002,4.1969270143074704e+002
2.0000000000000004e+001,1.7918520859419743e+001,-2.2427020210494504e+001,6.2512913165559233e+001,7.6057101135250264e+001,6.2410771571901996e+001,2.3737533369396488e+001,6.2222593151731523e+001,5.7782024830140131e+000,1.8502715234244516e+001,-2.1972200226194389e+001,1.8337347336612456e+001,-2.2258537671872915e+001,7.5385917271065128e-001,1.0285395759598623e+000,1.4880530547798534e+000,2.5165926307397157e+000,3.3382795113984010e+000,8.6013147229866017e-003,0.0000000000000000e+000,1.3118367627050759e+001,2.2973060153461859e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3802202267369768e+002,5.0411757629576215e+002,3.8453823184843719e+002,2.1153525466366997e+002,2.8347256038597669e+002,3.7479693637634722e+002
2.0000000000000043e+001,1.7918520859419743e+001,-2.2427020210494504e+001,6.2512913165559226e+001,7.6057101135250264e+001,6.2410771571901989e+001,2.3737533369396488e+001,6.2222593151731516e+001,5.7782024830154342e+000,1.8502715234244516e+001,-2.1972200226194389e+001,1.8337347336612456e+001,-2.2258537671872915e+001,7.5385917215899467e-001,1.0285395752072000e+000,1.4880530536909340e+000,2.5165926288981337e+000,3.3382795113984036e+000,8.6013147166923605e-003,0.0000000000000000e+000,1.3118367627050759e+001,2.2973060153461859e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3802202267369768e+002,5.0411757629576215e+002,3.8453823184843731e+002,2.1153525466366975e+002,2.8347256038597646e+002,3.7479693637634711e+002
3.0000000000000004e+001,1.7386221919150689e+001,-2.3621404930179182e+001,6.0812629543663576e+001,7.4999041594094308e+001,6.0718225858751389e+001,2.2821219878390707e+001,6.0505188565604051e+001,5.8473687735773296e+000,1.7979981788885226e+001,-2.2883869959279480e+001,1.7798502719251967e+001,-2.3204934272412203e+001,7.3081997179452118e-001,8.1915934716829286e-001,1.6008180635481732e+000,2.4199774107164660e+000,3.3113181140551422e+000,8.2769114590803810e-003,0.0000000000000000e+000,1.4417020286952265e+001,2.3018883708844669e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772113821524789e+002,5.0428020628552400e+002,4.0531100126042799e+002,2.1190334292526990e+002,2.5947973877590334e+002,3.6310669090973283e+002
3.0000000000000064e+001,1.7386221919150689e+001,-2.3621404930179182e+001,6.0812629543663611e+001,7.4999041594095047e+001,6.0718225858751431e+001,2.2821219878390707e+001,6.0505188565604087e+001,5.8473687735764202e+000,1.7979981788885226e+001,-2.2883869959279480e+001,1.7798502719251967e+001,-2.3204934272412203e+001,7.3081997235562557e-001,8.1915934779721378e-001,1.6008180647772041e+000,2.4199774125744180e+000,3.3113181140550831e+000,8.2769114654350617e-003,0.0000000000000000e+000,1.4417020286952265e+001,2.3018883708844669e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772113821524789e+002,5.0428020628552491e+002,4.0531100126042850e+002,2.1190334292527197e+002,2.5947973877590334e+002,3.6310669090973278e+002
4.0000000000000007e+001,1.7304904458863238e+001,-2.3819051234044622e+001,5.9355560232732998e+001,7.2990205042781270e+001,5.9252097009518884e+001,2.3407585384798040e+001,5.9041423606104203e+001,7.8715591124362163e+000,1.7907127198241959e+001,-2.3012473136659196e+001,1.7720995903809353e+001,-2.3342788205700401e+001,7.2464106414383522e-001,7.4349272078195594e-001,1.6523388998365127e+000,2.3958316206184689e+000,3.3062322012473149e+000,8.3853530252521041e-003,0.0000000000000000e+000,1.4946682014971771e+001,2.2515953544472836e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3765805692915268e+002,5.0300580215859662e+002,4.1434015879892388e+002,2.1728955224001453e+002,2.5867758244759079e+002,3.6256935362328392e+002
4.0000000000000085e+001,1.7304904458863238e+001,-2.3819051234044622e+001,5.9355560232732991e+001,7.2990205042780360e+001,5.9252097009518877e+001,2.3407585384798267e+001,5.9041423606104196e+001,7.8715591124359321e+000,1.7907127198241959e+001,-2.3012473136659196e+001,1.7720995903809353e+001,-2.3342788205700401e+001,7.2464106467567480e-001,7.4349272132763056e-001,1.6523389010492553e+000,2.3958316223768858e+000,3.3062322012473588e+000,8.3853530314065283e-003,0.0000000000000000e+000,1.4946682014971771e+001,2.2515953544472836e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3765805692915268e+002,5.0300580215859571e+002,4.1434015879892434e+002,2.1728955224001385e+002,2.5867758244759079e+002,3.6256935362328397e+002
5.0000000000000007e+001,1.7313263196332162e+001,-2.3814674479447888e+001,5.7828360535411520e+001,7.0549697743650370e+001,5.7721267578620299e+001,2.2972102646932228e+001,5.7493250919850482e+001,1.0864529340992931e+001,1.7920497091099040e+001,-2.2988843378817620e+001,1.7735996815173696e+001,-2.3316072383954094e+001,7.0873951606269514e-001,7.0032497347162148e-001,1.6311390901550809e+000,2.3314640636267026e+000,3.2895923125308864e+000,8.4590953512741918e-003,0.0000000000000000e+000,1.5006248842463378e+001,2.2141247198942381e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3764487777423312e+002,5.0126491223774082e+002,4.1847532961811334e+002,2.2564867116114456e+002,2.6568429330110507e+002,3.7032252093627926e+002
