时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,2.3217075600762988e+002,2.3217075600762988e+002,2.3217075600762988e+002,2.3217075600762988e+002,2.3217075600762988e+002,2.3217075600762988e+002
1.0000000000000002e+001,2.0433562626632437e+001,-1.7223225999350547e+001,7.8746461503144189e+001,9.1808040789089262e+001,7.8655371590813260e+001,2.8446940848320708e+001,7.8441563429698277e+001,7.7870551497604197e+000,2.1004289331475587e+001,-1.7854020284854812e+001,2.0859277666505378e+001,-1.8082604151767214e+001,9.0901980033250995e-001,2.1797646754490212e+000,5.8935995426100163e-001,2.7691246297100229e+000,3.0462753712263542e+000,9.3396584284778546e-003,0.0000000000000000e+000,5.2476802216742158e+000,1.9965781216413347e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3911652836006044e+002,5.1127218232346758e+002,2.7788413155678961e+002,2.1478118632873233e+002,3.7114076003967932e+002,3.5322431373673061e+002
1.0000000000000021e+001,2.0433562626632430e+001,-1.7223225999352081e+001,7.8746461503144189e+001,9.1808040789089262e+001,7.8655371590813260e+001,2.8446940848319059e+001,7.8441563429698277e+001,7.7870551497599081e+000,2.1004289331475583e+001,-1.7854020284854812e+001,2.0859277666505371e+001,-1.8082604151767214e+001,9.0901980033250995e-001,2.1797646754490101e+000,5.8935995426098242e-001,2.7691246297099923e+000,3.0462753712263204e+000,9.3396584284778546e-003,0.0000000000000000e+000,5.2476802216742158e+000,1.9965781216413347e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3911652836006044e+002,5.1127218232346758e+002,2.7788413155679081e+002,2.1478118632873557e+002,3.7114076003967864e+002,3.5322431373673038e+002
2.0000000000000004e+001,1.7951158683624314e+001,-2.2440404501127233e+001,6.9687920902847893e+001,8.6081677047443179e+001,6.9600531987123034e+001,2.8490196097348132e+001,6.9415132143878353e+001,3.1434222309644042e+000,1.8526586356930586e+001,-2.1931021864374003e+001,1.8346975669179947e+001,-2.2241814080050744e+001,8.2287343268988655e-001,1.6453346951873131e+000,9.0902721487154747e-001,2.5543619100588604e+000,3.1041978129114223e+000,8.3309064265164497e-003,0.0000000000000000e+000,7.3042191639385692e+000,2.3167487942301364e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3793317251156338e+002,5.1106193817736164e+002,3.1356425773884706e+002,2.0444921450919273e+002,2.6192061492837496e+002,3.3759740874695149e+002
2.0000000000000043e+001,1.7951158683624310e+001,-2.2440404501127603e+001,6.9687920902847893e+001,8.6081677047443179e+001,6.9600531987123034e+001,2.8490196097348132e+001,6.9415132143878353e+001,3.1434222309644042e+000,1.8526586356930586e+001,-2.1931021864374003e+001,1.8346975669179944e+001,-2.2241814080050744e+001,8.2287343268988655e-001,1.6453346951873122e+000,9.0902721487154847e-001,2.5543619100588608e+000,3.1041978129114227e+000,8.3309064265164497e-003,0.0000000000000000e+000,7.3042191639385692e+000,2.3167487942301364e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3793317251156338e+002,5.1106193817736164e+002,3.1356425773884718e+002,2.0444921450919273e+002,2.6192061492837485e+002,3.3759740874695149e+002
3.0000000000000004e+001,1.7452395210375968e+001,-2.3502800033354447e+001,6.6790614386975292e+001,8.3634620164315436e+001,6.6700410211009768e+001,2.6630236829921103e+001,6.6515177588449916e+001,2.6259224126690128e+000,1.8036485120410415e+001,-2.2784395737070781e+001,1.7845686820935395e+001,-2.3121228971087191e+001,7.9992247320253951e-001,1.3370313592708178e+000,1.1735533333515886e+000,2.5105846926224062e+000,3.1385350164886905e+000,8.1822444307019185e-003,0.0000000000000000e+000,1.0379706163496564e+001,2.3661036746386287e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772066187584392e+002,5.1028975553736069e+002,3.4688332462533282e+002,2.0345650044636918e+002,2.4681351212443022e+002,3.3890736731124611e+002
3.0000000000000064e+001,1.7452395210375968e+001,-2.3502800033354447e+001,6.6790614386975264e+001,8.3634620164315834e+001,6.6700410211009739e+001,2.6630236829921046e+001,6.6515177588449887e+001,2.6259224126698655e+000,1.8036485120410415e+001,-2.2784395737070781e+001,1.7845686820935395e+001,-2.3121228971087191e+001,7.9992247252936055e-001,1.3370313581456290e+000,1.1735533323639669e+000,2.5105846905095959e+000,3.1385350164886718e+000,8.1822444238161089e-003,0.0000000000000000e+000,1.0379706163496508e+001,2.3661036746386230e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772066187584392e+002,5.1028975553736069e+002,3.4688332462533322e+002,2.0345650044637102e+002,2.4681351212443016e+002,3.3890736731124611e+002
4.0000000000000007e+001,1.7152751965988053e+001,-2.4367263250186198e+001,5.9938362139675178e+001,2.1991898936601956e+001,5.9863413296328503e+001,2.1938057387653544e+001,5.9690009168056029e+001,3.1844250891034562e+000,1.7889459527366906e+001,-2.3043718711780002e+001,1.7706973643351521e+001,-2.3367776255385621e+001,6.6180890919980029e-001,2.2140302745618995e-001,1.9601966679845177e+000,2.1815996954407075e+000,3.2964193517408242e+000,1.1362968991520775e-002,0.0000000000000000e+000,1.1939064577599765e+001,2.0608198346851339e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.5347342146113010e+002,3.9738445590232146e+002,3.7789984517941934e+002,2.0539240725124694e+002,2.4624763645440947e+002,3.5032800688904086e+002
4.0000000000000085e+001,1.7152751965988053e+001,-2.4367263250186198e+001,5.9938362139675156e+001,2.1991898936601956e+001,5.9863413296328481e+001,2.1938057387653487e+001,5.9690009168056015e+001,3.1844250891068668e+000,1.7889459527366906e+001,-2.3043718711780002e+001,1.7706973643351521e+001,-2.3367776255385621e+001,6.6180890919980051e-001,2.2140302745619972e-001,1.9601966679844678e+000,2.1815996954406676e+000,3.2964193517407625e+000,1.1362968991520778e-002,0.0000000000000000e+000,1.1939064577599765e+001,2.0608198346851282e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.5347342146113021e+002,3.9738445590232158e+002,3.7789984517941861e+002,2.0539240725125066e+002,2.4624763645440945e+002,3.5032800688904103e+002
5.0000000000000007e+001,1.7118864856228456e+001,-2.4429143037541508e+001,5.9640002670469663e+001,2.1777236746053404e+001,5.9539696161527530e+001,2.1704871746902143e+001,5.9331990421335114e+001,4.9200431930574950e+000,1.7851548136367256e+001,-2.3110842059588975e+001,1.7667721326822885e+001,-2.3437802423748224e+001,6.2490568524019041e-001,5.9110575023603262e-001,1.5320295856280342e+000,2.1231353358640668e+000,3.3975292368287748e+000,1.1237717490771690e-002,0.0000000000000000e+000,1.3547383375921697e+001,1.9246186125059012e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.5669252550459743e+002,3.9863760866517470e+002,3.4603744758073356e+002,2.0970819861303858e+002,2.4903673136283675e+002,3.5475203656637416e+002
5.0000000000000107e+001,1.7118864856228456e+001,-2.4429143037541508e+001,5.9640002670469670e+001,2.1777236746053404e+001,5.9539696161527537e+001,2.1704871746902199e+001,5.9331990421335128e+001,4.9200431930562445e+000,1.7851548136367256e+001,-2.3110842059588975e+001,1.7667721326822885e+001,-2.3437802423748224e+001,6.2490568524017920e-001,5.9110575023602985e-001,1.5320295856280359e+000,2.1231353358640659e+000,3.3975292368288343e+000,1.1237717490771687e-002,0.0000000000000000e+000,1.3547383375921697e+001,1.9246186125059012e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.5669252550459743e+002,3.9863760866517396e+002,3.4603744758073304e+002,2.0970819861303787e+002,2.4903673136283675e+002,3.5475203656637416e+002
