时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.3780284871167305e+002,3.3780284871167305e+002,3.3780284871167305e+002,3.3780284871167305e+002,3.3780284871167305e+002,3.3780284871167305e+002
1.0000000000000002e+001,1.8061225201087499e+001,-6.5731285814144940e+000,5.0271424013106206e+001,7.6600508125881277e+001,5.0150851564403091e+001,1.6802025232169171e+001,4.9875319510934652e+001,1.4229815947445616e+001,1.8651127414647956e+001,-1.4105163339258297e+001,1.8508411534654154e+001,-1.9754095205147536e+001,6.2852337265549363e-001,7.4702231128406582e-001,1.4918352228469971e+000,2.2388575341310628e+000,3.5620911354051201e+000,8.2756948269943516e-003,0.0000000000000000e+000,1.1074736027234792e+001,1.5690776945138680e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.5631390447447353e+002,5.1546313040952646e+002,4.2519611031021515e+002,2.4492904463969228e+002,4.4661777427204066e+002,4.4005990400521989e+002
1.0000000000000021e+001,1.8061225201087499e+001,-6.5731285814136982e+000,5.0271424013106213e+001,7.6600508125881277e+001,5.0150851564403098e+001,1.6802025232169001e+001,4.9875319510934666e+001,1.4229815947445616e+001,1.8651127414647949e+001,-1.4105163339258240e+001,1.8508411534654147e+001,-1.9754095205147479e+001,6.2852337265549429e-001,7.4702231128406782e-001,1.4918352228469960e+000,2.2388575341310637e+000,3.5620911354051179e+000,8.2756948269943533e-003,0.0000000000000000e+000,1.1074736027234792e+001,1.5690776945138737e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.5631390447447347e+002,5.1546313040952646e+002,4.2519611031021492e+002,2.4492904463969222e+002,4.4661777427204066e+002,4.4005990400521989e+002
2.0000000000000004e+001,1.7418912712185993e+001,-2.0820451584372165e+001,5.2835047180881801e+001,6.6473297081104704e+001,5.2719810176314020e+001,1.9659114227305167e+001,5.2468092298559775e+001,1.6338920690631937e+001,1.8027473531146534e+001,-2.0772210352061592e+001,1.7861108413893152e+001,-2.0071296317593237e+001,6.6124196439919714e-001,6.4673039685891265e-001,1.4994465434548210e+000,2.1461769403137336e+000,3.2456756465293983e+000,8.5261277936749761e-003,0.0000000000000000e+000,1.2907374912295779e+001,1.8957943939370807e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4106329346738312e+002,5.0078591598296521e+002,4.2493314758572359e+002,2.4906825560425801e+002,4.3983190803412487e+002,4.4104144158758419e+002
2.0000000000000043e+001,1.7418912712185993e+001,-2.0820451584372165e+001,5.2835047180881809e+001,6.6473297081104761e+001,5.2719810176314027e+001,1.9659114227304883e+001,5.2468092298559782e+001,1.6338920690631937e+001,1.8027473531146534e+001,-2.0772210352061592e+001,1.7861108413893152e+001,-2.0071296317593237e+001,6.6124196439919725e-001,6.4673039685891676e-001,1.4994465434548212e+000,2.1461769403137381e+000,3.2456756465294045e+000,8.5261277936749796e-003,0.0000000000000000e+000,1.2907374912295779e+001,1.8957943939370807e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4106329346738312e+002,5.0078591598296521e+002,4.2493314758572313e+002,2.4906825560425762e+002,4.3983190803412487e+002,4.4104144158758419e+002
3.0000000000000004e+001,1.6874161266103304e+001,-2.4452598777987561e+001,5.3708253814523047e+001,6.5360653394672056e+001,5.3597392240483991e+001,2.0325141640902075e+001,5.3344241312558573e+001,1.7033482050410782e+001,1.7458650151958622e+001,-2.3812718793988722e+001,1.7300248267342500e+001,-2.0095736919185782e+001,6.6347131253037273e-001,6.2258156491042682e-001,1.4079207328157322e+000,2.0305022977261591e+000,3.0604221454310516e+000,8.3612521727601027e-003,0.0000000000000000e+000,1.3520764889706584e+001,1.9576130146553965e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3783674402747334e+002,4.9852680573101503e+002,4.2406647944893990e+002,2.5568012968633388e+002,3.3710353652819617e+002,4.4217795041637106e+002
3.0000000000000064e+001,1.6874161266103304e+001,-2.4452598777987561e+001,5.3708253814523047e+001,6.5360653394672056e+001,5.3597392240483991e+001,2.0325141640902075e+001,5.3344241312558573e+001,1.7033482050410782e+001,1.7458650151958622e+001,-2.3812718793988722e+001,1.7300248267342500e+001,-2.0095736919185782e+001,6.6347131253037273e-001,6.2258156491042682e-001,1.4079207328157322e+000,2.0305022977261591e+000,3.0604221454310516e+000,8.3612521727601027e-003,0.0000000000000000e+000,1.3520764889706584e+001,1.9576130146554078e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3783674402747334e+002,4.9852680573101503e+002,4.2406647944893990e+002,2.5568012968633388e+002,3.3710353652819595e+002,4.4217795041637106e+002
4.0000000000000007e+001,1.7052787809550193e+001,-2.4339654744268898e+001,5.3985874556309071e+001,6.4990802298123640e+001,5.3873219321401280e+001,2.0600777878537997e+001,5.3614921933244787e+001,1.7246274227332435e+001,1.7639667787935171e+001,-2.3487919496920227e+001,1.7484092556393854e+001,-2.0455637513654580e+001,6.6664455986278903e-001,6.2556552063481186e-001,1.4043184342535040e+000,2.0298839548883159e+000,3.0449269027352646e+000,8.4760655512254538e-003,0.0000000000000000e+000,1.3707721578363248e+001,1.9843476478126661e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3757855568165428e+002,4.9777981969917124e+002,4.2397605817158740e+002,2.5829559879259284e+002,3.1768341881921958e+002,4.4136596923017152e+002
4.0000000000000085e+001,1.7052787809550193e+001,-2.4339654744268898e+001,5.3985874556309071e+001,6.4990802298123640e+001,5.3873219321401280e+001,2.0600777878537997e+001,5.3614921933244787e+001,1.7246274227332435e+001,1.7639667787935171e+001,-2.3487919496920227e+001,1.7484092556393854e+001,-2.0455637513653443e+001,6.6664455986278903e-001,6.2556552063481186e-001,1.4043184342535033e+000,2.0298839548883150e+000,3.0449269027352632e+000,8.4760655512254538e-003,0.0000000000000000e+000,1.3707721578363248e+001,1.9843476478126661e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3757855568165428e+002,4.9777981969917124e+002,4.2397605817158740e+002,2.5829559879259290e+002,3.1768341881921947e+002,4.4136596923017146e+002
5.0000000000000007e+001,1.7192030074674697e+001,-2.4084487045887641e+001,5.4228384435732082e+001,6.4945659588146555e+001,5.4114450693409701e+001,2.0814177031686825e+001,5.3852883746656893e+001,1.7432656356609812e+001,1.7780342239180683e+001,-2.3237194067059676e+001,1.7626472201857684e+001,-2.1028687937533164e+001,6.6909556748151966e-001,6.3011922771278250e-001,1.4082367358690391e+000,2.0383559635818216e+000,3.0464347137348518e+000,8.5544183008498011e-003,0.0000000000000000e+000,1.3865557333305276e+001,2.0058870142318767e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3758223570772168e+002,4.9748297509154969e+002,4.2382288441651383e+002,2.5920190303088953e+002,3.1677041914798389e+002,4.4037355053302929e+002
5.0000000000000107e+001,1.7192030074674697e+001,-2.4084487045887641e+001,5.4228384435732082e+001,6.4945659588146555e+001,5.4114450693409701e+001,2.0814177031686825e+001,5.3852883746656893e+001,1.7432656356609812e+001,1.7780342239180683e+001,-2.3237194067059676e+001,1.7626472201857684e+001,-2.1028687937532084e+001,6.6909556748151966e-001,6.3011922771278250e-001,1.4082367358690391e+000,2.0383559635818216e+000,3.0464347137348518e+000,8.5544183008498011e-003,0.0000000000000000e+000,1.3865557333305276e+001,2.0058870142318767e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3758223570772168e+002,4.9748297509154969e+002,4.2382288441651383e+002,2.5920190303088953e+002,3.1677041914798389e+002,4.4037355053303003e+002
6.0000000000000007e+001,1.7239229732172110e+001,-2.3991822442718075e+001,5.4387059686807490e+001,6.5066008270691498e+001,5.4272823312937760e+001,2.0967738464436422e+001,5.4010306961716054e+001,1.7555604969206229e+001,1.7827743031983953e+001,-2.3153042738379469e+001,1.7674332158179908e+001,-2.1250520957969258e+001,6.7079352354160970e-001,6.3233656972555408e-001,1.4099725918296122e+000,2.0423091615551661e+000,3.0446166963156145e+000,8.5773236193264317e-003,0.0000000000000000e+000,1.3967950933666486e+001,2.0210540878067206e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759127390691225e+002,4.9748210010021802e+002,4.2376020294563557e+002,2.5937645640578705e+002,3.1751322047609625e+002,4.4000162709550062e+002
6.0000000000000128e+001,1.7239229732172110e+001,-2.3991822442718075e+001,5.4387059686807490e+001,6.5066008270691498e+001,5.4272823312937760e+001,2.0967738464436422e+001,5.4010306961716054e+001,1.7555604969206229e+001,1.7827743031983953e+001,-2.3153042738379469e+001,1.7674332158179908e+001,-2.1250520957969258e+001,6.7079352354160970e-001,6.3233656972555408e-001,1.4099725918296122e+000,2.0423091615551661e+000,3.0446166963156145e+000,8.5773236193264317e-003,0.0000000000000000e+000,1.3967950933666486e+001,2.0210540878067206e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759127390691225e+002,4.9748210010021802e+002,4.2376020294563557e+002,2.5937645640578705e+002,3.1751322047609625e+002,4.4000162709550062e+002
7.0000000000000014e+001,1.7261491149704156e+001,-2.3950261645384614e+001,5.4474386577638811e+001,6.5146465750754544e+001,5.4360043026491816e+001,2.1057150641237570e+001,5.4097229529546148e+001,1.7623372872091579e+001,1.7850131311490316e+001,-2.3113352606265892e+001,1.7696881694622913e+001,-2.1452692975631692e+001,6.7179465427730356e-001,6.3341199128332171e-001,1.4119897227096911e+000,2.0454017139930127e+000,3.0446829265013937e+000,8.5873954850574138e-003,0.0000000000000000e+000,1.4023598021759938e+001,2.0298355914229319e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759293620423330e+002,4.9750008716669061e+002,4.2373942336757983e+002,2.5931358259121890e+002,3.1725709724725277e+002,4.3970646420788398e+002
7.0000000000000142e+001,1.7261491149704156e+001,-2.3950261645384614e+001,5.4474386577638811e+001,6.5146465750754544e+001,5.4360043026491816e+001,2.1057150641237570e+001,5.4097229529546148e+001,1.7623372872091579e+001,1.7850131311490316e+001,-2.3113352606265892e+001,1.7696881694622913e+001,-2.1452692975631692e+001,6.7179465427730356e-001,6.3341199128332171e-001,1.4119897227096911e+000,2.0454017139930127e+000,3.0446829265013937e+000,8.5873954850574138e-003,0.0000000000000000e+000,1.4023598021759938e+001,2.0298355914229319e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759293620423330e+002,4.9750008716669061e+002,4.2373942336757983e+002,2.5931358259121890e+002,3.1725709724725277e+002,4.3970646420788398e+002
8.0000000000000014e+001,1.7282079553639573e+001,-2.3913649261019657e+001,5.4529108399749340e+001,6.5176684296437429e+001,5.4414628022474567e+001,2.1110294925559458e+001,5.4151536024890063e+001,1.7665668769690171e+001,1.7870945264871619e+001,-2.3076485825399658e+001,1.7717878912979621e+001,-2.1653002890870312e+001,6.7243390087303423e-001,6.3423164341962701e-001,1.4143802910953187e+000,2.0486119345149456e+000,3.0465625422144722e+000,8.5978265372081038e-003,0.0000000000000000e+000,1.4057997611193230e+001,2.0350971555619140e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759224564340940e+002,4.9748527492771149e+002,4.2371876653458270e+002,2.5921436708264889e+002,3.1659430054301714e+002,4.3941602980567137e+002
8.0000000000000171e+001,1.7282079553639573e+001,-2.3913649261019657e+001,5.4529108399749340e+001,6.5176684296437429e+001,5.4414628022474567e+001,2.1110294925559458e+001,5.4151536024890063e+001,1.7665668769690171e+001,1.7870945264871619e+001,-2.3076485825399658e+001,1.7717878912979621e+001,-2.1653002890870312e+001,6.7243390087303423e-001,6.3423164341962701e-001,1.4143802910953187e+000,2.0486119345149456e+000,3.0465625422144722e+000,8.5978265372081038e-003,0.0000000000000000e+000,1.4057997611193230e+001,2.0350971555619140e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759224564340940e+002,4.9748527492771149e+002,4.2371876653458270e+002,2.5921436708264889e+002,3.1659430054301714e+002,4.3941602980567137e+002
9.0000000000000014e+001,1.7301987873761568e+001,-2.3878246762179288e+001,5.4571581878085894e+001,6.5187599153159340e+001,5.4456950951416488e+001,2.1148383678201299e+001,5.4193558450638974e+001,1.7698374672329919e+001,1.7891111740888274e+001,-2.3040795781843059e+001,1.7738228147473681e+001,-2.1860447695936671e+001,6.7292019369508393e-001,6.3498449709575344e-001,1.4166729321854727e+000,2.0516574292812262e+000,3.0488867008364453e+000,8.6083958585210472e-003,0.0000000000000000e+000,1.4084523344038473e+001,2.0389013406539050e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759159420004738e+002,4.9745756349802895e+002,4.2369416930337047e+002,2.5912542090140488e+002,3.1595941881231039e+002,4.3911736096808670e+002
9.0000000000000199e+001,1.7301987873761568e+001,-2.3878246762179288e+001,5.4571581878085894e+001,6.5187599153159340e+001,5.4456950951416488e+001,2.1148383678201299e+001,5.4193558450638974e+001,1.7698374672329919e+001,1.7891111740888274e+001,-2.3040795781843059e+001,1.7738228147473681e+001,-2.1860447695936671e+001,6.7292019369508393e-001,6.3498449709575344e-001,1.4166729321854727e+000,2.0516574292812262e+000,3.0488867008364453e+000,8.6083958585210472e-003,0.0000000000000000e+000,1.4084523344038473e+001,2.0389013406539050e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759159420004738e+002,4.9745756349802895e+002,4.2369416930337047e+002,2.5912542090140488e+002,3.1595941881231039e+002,4.3911736096808670e+002
1.0000000000000001e+002,1.7319103640265439e+001,-2.3847604943271648e+001,5.4607361327506631e+001,6.5195543595910976e+001,5.4492599246251935e+001,2.1179490644116413e+001,5.4228940927104880e+001,1.7725897550573450e+001,1.7908458412675181e+001,-2.3010119782370793e+001,1.7755722755015924e+001,-2.2064430719661914e+001,6.7332420057473064e-001,6.3564464955436484e-001,1.4186310326556937e+000,2.0542756822100587e+000,3.0509458600427353e+000,8.6175291108072025e-003,0.0000000000000000e+000,1.4106836311657048e+001,2.0420144795035981e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759130051245501e+002,4.9743259899200916e+002,4.2367077685238843e+002,2.5904922299229236e+002,3.1545119379348057e+002,4.3882826659988825e+002
1.0000000000000023e+002,1.7319103640265439e+001,-2.3847604943271648e+001,5.4607361327506631e+001,6.5195543595910976e+001,5.4492599246251935e+001,2.1179490644116413e+001,5.4228940927104880e+001,1.7725897550573450e+001,1.7908458412675181e+001,-2.3010119782370793e+001,1.7755722755015924e+001,-2.2064430719661914e+001,6.7332420057473064e-001,6.3564464955436484e-001,1.4186310326556937e+000,2.0542756822100587e+000,3.0509458600427353e+000,8.6175291108072025e-003,0.0000000000000000e+000,1.4106836311657048e+001,2.0420144795035981e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759130051245501e+002,4.9743259899200916e+002,4.2367077685238843e+002,2.5904922299229236e+002,3.1545119379348057e+002,4.3882826659988825e+002
