时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.2366562126707186e+002,3.2366562126707186e+002,3.2366562126707186e+002,3.2366562126707186e+002,3.2366562126707186e+002,3.2366562126707186e+002
1.0000000000000002e+001,1.8428482132801435e+001,-8.0233900987459492e+000,5.0702346049880425e+001,7.3856637595899656e+001,5.0578005532337208e+001,1.7010055491780122e+001,5.0290206078127852e+001,1.4572866392551191e+001,1.9040672720543704e+001,-1.4278545063987679e+001,1.8889732439271317e+001,-1.9727885382366111e+001,6.3413850385999815e-001,7.4829023696203334e-001,1.5732799572950662e+000,2.3215701942570997e+000,3.6609828611978497e+000,8.5641870980232224e-003,0.0000000000000000e+000,1.1238368013251829e+001,1.5860919619245294e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.5406620774867457e+002,5.1181669882810513e+002,4.2444235396649498e+002,2.4073782494491286e+002,4.4565695602288270e+002,4.3927230876411619e+002
1.0000000000000021e+001,1.8428482132801431e+001,-8.0233900987455513e+000,5.0702346049880425e+001,7.3856637595899258e+001,5.0578005532337208e+001,1.7010055491780292e+001,5.0290206078127859e+001,1.4572866392551191e+001,1.9040672720543700e+001,-1.4278545063987906e+001,1.8889732439271317e+001,-1.9727885382366111e+001,6.3413850385998027e-001,7.4829023696201935e-001,1.5732799572950631e+000,2.3215701942570823e+000,3.6609828611979256e+000,8.5641870980232241e-003,0.0000000000000000e+000,1.1238368013251943e+001,1.5860919619245294e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.5406620774867525e+002,5.1181669882810417e+002,4.2444235396649566e+002,2.4073782494491394e+002,4.4565695602288270e+002,4.3927230876411619e+002
2.0000000000000004e+001,1.7762127431786997e+001,-2.1340336169184837e+001,5.3504161513037189e+001,6.5021564853873087e+001,5.3385165740562599e+001,2.0033505531838443e+001,5.3120776250994282e+001,1.6646142565623222e+001,1.8376933379145228e+001,-2.2189822208839843e+001,1.8213544826479215e+001,-2.0088458648531685e+001,6.6805434711669009e-001,6.5365455511689396e-001,1.5725549673755099e+000,2.2262095224924039e+000,3.3323778703045375e+000,8.7891637072269411e-003,0.0000000000000000e+000,1.3326275551540618e+001,1.9363443580614899e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3970388661455388e+002,4.9829173408652008e+002,4.2392122775729757e+002,2.4500147842068350e+002,4.3539400390929490e+002,4.4027563586279848e+002
2.0000000000000043e+001,1.7762127431786997e+001,-2.1340336169184837e+001,5.3504161513037204e+001,6.5021564853872462e+001,5.3385165740562606e+001,2.0033505531839012e+001,5.3120776250994282e+001,1.6646142565623222e+001,1.8376933379145228e+001,-2.2189822208839843e+001,1.8213544826479207e+001,-2.0088458648531201e+001,6.6805434711669021e-001,6.5365455511688808e-001,1.5725549673755164e+000,2.2262095224924043e+000,3.3323778703045375e+000,8.7891637072269428e-003,0.0000000000000000e+000,1.3326275551540618e+001,1.9363443580614899e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3970388661455388e+002,4.9829173408652008e+002,4.2392122775729825e+002,2.4500147842068350e+002,4.3539400390929484e+002,4.4027563586279848e+002
3.0000000000000004e+001,1.7380119960380309e+001,-2.3662036804039076e+001,5.4465869067074244e+001,6.4968527342660821e+001,5.4350711678509278e+001,2.0879136650773376e+001,5.4089508152439905e+001,1.7617356462736097e+001,1.7973679871859886e+001,-2.2894978679796822e+001,1.7819558434064852e+001,-2.1793257286376729e+001,6.7238491379050203e-001,6.4006000788182205e-001,1.4731609597771556e+000,2.1132209676589775e+000,3.1428738573950263e+000,8.6488337091512879e-003,0.0000000000000000e+000,1.3986848127003327e+001,2.0138230223867311e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3768456174202976e+002,4.9727834353632346e+002,4.2327298866349503e+002,2.5294239735863374e+002,3.1044747508430169e+002,4.3902356365228047e+002
3.0000000000000064e+001,1.7380119960380309e+001,-2.3662036804039076e+001,5.4465869067074244e+001,6.4968527342660764e+001,5.4350711678509278e+001,2.0879136650773376e+001,5.4089508152439905e+001,1.7617356462736097e+001,1.7973679871859886e+001,-2.2894978679796822e+001,1.7819558434064852e+001,-2.1793257286377269e+001,6.7238491379049969e-001,6.4006000788182038e-001,1.4731609597771562e+000,2.1132209676589766e+000,3.1428738573950361e+000,8.6488337091512914e-003,0.0000000000000000e+000,1.3986848127003327e+001,2.0138230223867311e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3768456174202976e+002,4.9727834353632323e+002,4.2327298866349503e+002,2.5294239735863374e+002,3.1044747508430152e+002,4.3902356365228019e+002
4.0000000000000007e+001,1.7414513630871642e+001,-2.3670351220461868e+001,5.4768482490249852e+001,6.5184310404494340e+001,5.4653072774149862e+001,2.1234843494043560e+001,5.4389082765326698e+001,1.7850291530568313e+001,1.8009732253780733e+001,-2.2831466204255975e+001,1.7853544518881101e+001,-2.3107304809617489e+001,6.7501670748122777e-001,6.4085724342325989e-001,1.4485752757639259e+000,2.0894325191871856e+000,3.0953789677054666e+000,8.6684233080566286e-003,0.0000000000000000e+000,1.4195058981284546e+001,2.0480977465794865e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759785386477199e+002,4.9725920736059783e+002,4.2332912565500868e+002,2.5621969591389450e+002,3.0733514117744596e+002,4.2789127154729391e+002
4.0000000000000085e+001,1.7414513630871642e+001,-2.3670351220461868e+001,5.4768482490249852e+001,6.5184310404494340e+001,5.4653072774149862e+001,2.1234843494043560e+001,5.4389082765326698e+001,1.7850291530568313e+001,1.8009732253780733e+001,-2.2831466204255975e+001,1.7853544518881101e+001,-2.3107304809617489e+001,6.7501670748122777e-001,6.4085724342325989e-001,1.4485752757639259e+000,2.0894325191871856e+000,3.0953789677054666e+000,8.6684233080566286e-003,0.0000000000000000e+000,1.4195058981284546e+001,2.0480977465794865e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759785386477199e+002,4.9725920736059783e+002,4.2332912565500868e+002,2.5621969591389450e+002,3.0733514117744602e+002,4.2789127154729391e+002
5.0000000000000007e+001,1.7414075648596373e+001,-2.3674525883112921e+001,5.4834996721171073e+001,6.5292730716816436e+001,5.4719625676227281e+001,2.1350666125872579e+001,5.4455105823914423e+001,1.7901493283626166e+001,1.8006643032340456e+001,-2.2836904787816309e+001,1.7852707943109735e+001,-2.3108787044520824e+001,6.7585679080635663e-001,6.4031757018899516e-001,1.4380532758549152e+000,2.0783708460439101e+000,3.0751645530767409e+000,8.6661701632827909e-003,0.0000000000000000e+000,1.4243766536314752e+001,2.0591899848438004e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759367051736689e+002,4.9733416695218096e+002,4.2344713748881770e+002,2.5750840691233742e+002,3.1025873393123032e+002,4.3251973237480638e+002
5.0000000000000107e+001,1.7414075648596373e+001,-2.3674525883112921e+001,5.4834996721171073e+001,6.5292730716816436e+001,5.4719625676227281e+001,2.1350666125872579e+001,5.4455105823914423e+001,1.7901493283626166e+001,1.8006643032340456e+001,-2.2836904787816309e+001,1.7852707943109735e+001,-2.3108787044520824e+001,6.7585679080635663e-001,6.4031757018899516e-001,1.4380532758549152e+000,2.0783708460439101e+000,3.0751645530767409e+000,8.6661701632827909e-003,0.0000000000000000e+000,1.4243766536314752e+001,2.0591899848438004e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759367051736689e+002,4.9733416695218096e+002,4.2344713748881770e+002,2.5750840691233742e+002,3.1025873393123038e+002,4.3251973237480644e+002
6.0000000000000007e+001,1.7409019356806521e+001,-2.3684737349153096e+001,5.4834417103899050e+001,6.5304443738388045e+001,5.4719064784385502e+001,2.1370750765876892e+001,5.4454375356421338e+001,1.7900927059907758e+001,1.8000533547176335e+001,-2.2847662522903533e+001,1.7847457428687516e+001,-2.3118090993929940e+001,6.7586594012892609e-001,6.3975211644797192e-001,1.4332409615266937e+000,2.0729930779746657e+000,3.0671660678436141e+000,8.6634554597430150e-003,0.0000000000000000e+000,1.4246154418491699e+001,2.0610844212427025e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759230291314833e+002,4.9734992248220266e+002,4.2350500928091185e+002,2.5806975446987042e+002,3.1164284148185124e+002,4.3450513932948638e+002
6.0000000000000128e+001,1.7409019356806521e+001,-2.3684737349153096e+001,5.4834417103899050e+001,6.5304443738388045e+001,5.4719064784385502e+001,2.1370750765876892e+001,5.4454375356421338e+001,1.7900927059907758e+001,1.8000533547176335e+001,-2.2847662522903533e+001,1.7847457428687516e+001,-2.3118090993929940e+001,6.7586594012892609e-001,6.3975211644797192e-001,1.4332409615266937e+000,2.0729930779746657e+000,3.0671660678436141e+000,8.6634554597430150e-003,0.0000000000000000e+000,1.4246154418491699e+001,2.0610844212427025e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759230291314833e+002,4.9734992248220266e+002,4.2350500928091185e+002,2.5806975446987042e+002,3.1164284148185124e+002,4.3450513932948638e+002
7.0000000000000014e+001,1.7398152618475720e+001,-2.3703730807242891e+001,5.4816045666971256e+001,6.5305139868522872e+001,5.4700766814460557e+001,2.1361950995583356e+001,5.4436131069477419e+001,1.7886783038869567e+001,1.7989201296815402e+001,-2.2867623548801305e+001,1.7836306625298349e+001,-2.3137856876114569e+001,6.7564837039161163e-001,6.3921188121113459e-001,1.4302227143057884e+000,2.0694345955169231e+000,3.0628869782035602e+000,8.6576554969284743e-003,0.0000000000000000e+000,1.4235890880592819e+001,2.0601667940726600e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759301500076953e+002,4.9736892931467355e+002,4.2353694542042973e+002,2.5833948349633300e+002,3.1255094231347755e+002,4.3535656089201359e+002
7.0000000000000142e+001,1.7398152618475720e+001,-2.3703730807242891e+001,5.4816045666971256e+001,6.5305139868522872e+001,5.4700766814460557e+001,2.1361950995583356e+001,5.4436131069477419e+001,1.7886783038869567e+001,1.7989201296815402e+001,-2.2867623548801305e+001,1.7836306625298349e+001,-2.3137856876114569e+001,6.7564837039161163e-001,6.3921188121113459e-001,1.4302227143057884e+000,2.0694345955169231e+000,3.0628869782035602e+000,8.6576554969284743e-003,0.0000000000000000e+000,1.4235890880592819e+001,2.0601667940726600e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759301500076953e+002,4.9736892931467355e+002,4.2353694542042973e+002,2.5833948349633300e+002,3.1255094231347755e+002,4.3535656089201359e+002
8.0000000000000014e+001,1.7387219459390838e+001,-2.3723389360521367e+001,5.4793169224890669e+001,6.5299830022958986e+001,5.4677968115131229e+001,2.1344976380973321e+001,5.4413453375954099e+001,1.7869196858473003e+001,1.7977937139336195e+001,-2.2887473848362788e+001,1.7825124081008553e+001,-2.3157687986787863e+001,6.7539459625571618e-001,6.3872193669020016e-001,1.4282320472138013e+000,2.0669539839040016e+000,3.0603650004943432e+000,8.6518802982011415e-003,0.0000000000000000e+000,1.4222133376354634e+001,2.0584550663425830e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759305836644552e+002,4.9738458904726036e+002,4.2355995039351012e+002,2.5848230276230646e+002,3.1310274249402045e+002,4.3595066676421021e+002
8.0000000000000171e+001,1.7387219459390838e+001,-2.3723389360521367e+001,5.4793169224890669e+001,6.5299830022958986e+001,5.4677968115131229e+001,2.1344976380973321e+001,5.4413453375954099e+001,1.7869196858473003e+001,1.7977937139336195e+001,-2.2887473848362788e+001,1.7825124081008553e+001,-2.3157687986787863e+001,6.7539459625571618e-001,6.3872193669020016e-001,1.4282320472138013e+000,2.0669539839040016e+000,3.0603650004943432e+000,8.6518802982011415e-003,0.0000000000000000e+000,1.4222133376354634e+001,2.0584550663425830e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759305836644552e+002,4.9738458904726036e+002,4.2355995039351012e+002,2.5848230276230646e+002,3.1310274249402045e+002,4.3595066676421021e+002
9.0000000000000014e+001,1.7378783075641021e+001,-2.3738726665650034e+001,5.4772504392834264e+001,6.5290753651734462e+001,5.4657360202893273e+001,2.1327820133763510e+001,5.4392947421186001e+001,1.7853289945761162e+001,1.7969285752119092e+001,-2.2902726164285241e+001,1.7816512871427758e+001,-2.3172965199919759e+001,6.7516499351989456e-001,6.3833945850454943e-001,1.4269064595052496e+000,2.0652459180097988e+000,3.0588758863857533e+000,8.6475360060650625e-003,0.0000000000000000e+000,1.4209464181770386e+001,2.0567421375303354e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759288779175955e+002,4.9739318881643635e+002,4.2357569235769461e+002,2.5856840490558454e+002,3.1344069021309230e+002,4.3634196077159714e+002
9.0000000000000199e+001,1.7378783075641021e+001,-2.3738726665650034e+001,5.4772504392834264e+001,6.5290753651734462e+001,5.4657360202893273e+001,2.1327820133763510e+001,5.4392947421186001e+001,1.7853289945761162e+001,1.7969285752119092e+001,-2.2902726164285241e+001,1.7816512871427758e+001,-2.3172965199919759e+001,6.7516499351989456e-001,6.3833945850454943e-001,1.4269064595052496e+000,2.0652459180097988e+000,3.0588758863857533e+000,8.6475360060650625e-003,0.0000000000000000e+000,1.4209464181770386e+001,2.0567421375303354e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759288779175955e+002,4.9739318881643635e+002,4.2357569235769461e+002,2.5856840490558454e+002,3.1344069021309230e+002,4.3634196077159714e+002
1.0000000000000001e+002,1.7372705034771364e+001,-2.3749820636294089e+001,5.4756127713211242e+001,6.5281728597337235e+001,5.4641022494686716e+001,2.1313530724888324e+001,5.4376682671829535e+001,1.7840669739996315e+001,1.7963059770772897e+001,-2.2913705935242433e+001,1.7810316656604254e+001,-2.3183961231868267e+001,6.7498260067469662e-001,6.3806012873047602e-001,1.4259954926327871e+000,2.0640556213632633e+000,3.0579390036129555e+000,8.6444691962849728e-003,0.0000000000000000e+000,1.4199354695445322e+001,2.0553214106819610e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759271238129372e+002,4.9739763121658223e+002,4.2358625954732031e+002,2.5862581371154596e+002,3.1366658292966588e+002,4.3661927653322095e+002
1.0000000000000023e+002,1.7372705034771364e+001,-2.3749820636294089e+001,5.4756127713211242e+001,6.5281728597337235e+001,5.4641022494686716e+001,2.1313530724888324e+001,5.4376682671829535e+001,1.7840669739996315e+001,1.7963059770772897e+001,-2.2913705935242433e+001,1.7810316656604254e+001,-2.3183961231868267e+001,6.7498260067469662e-001,6.3806012873047602e-001,1.4259954926327871e+000,2.0640556213632633e+000,3.0579390036129555e+000,8.6444691962849728e-003,0.0000000000000000e+000,1.4199354695445322e+001,2.0553214106819610e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759271238129372e+002,4.9739763121658223e+002,4.2358625954732031e+002,2.5862581371154596e+002,3.1366658292966588e+002,4.3661927653322095e+002
1.1000000000000001e+002,1.7368482193284152e+001,-2.3757558587832790e+001,5.4743938024154616e+001,6.5274102166120372e+001,5.4628858613573755e+001,2.1302624702342200e+001,5.4364567736080254e+001,1.7831267580830229e+001,1.7958730954726903e+001,-2.2921341664400217e+001,1.7806015830556870e+001,-2.3191595248257897e+001,6.7484678309000690e-001,6.3786226844629923e-001,1.4253640889237722e+000,2.0632263573700715e+000,3.0573256168206275e+000,8.6423736464328067e-003,0.0000000000000000e+000,1.4191808166935289e+001,2.0542394955720852e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759255421295620e+002,4.9739976133238542e+002,4.2359338653978654e+002,2.5866600116666046e+002,3.1382162791303580e+002,4.3682400454899874e+002
1.1000000000000026e+002,1.7368482193284152e+001,-2.3757558587832790e+001,5.4743938024154616e+001,6.5274102166120372e+001,5.4628858613573755e+001,2.1302624702342200e+001,5.4364567736080254e+001,1.7831267580830229e+001,1.7958730954726903e+001,-2.2921341664400217e+001,1.7806015830556870e+001,-2.3191595248257897e+001,6.7484678309000690e-001,6.3786226844629923e-001,1.4253640889237722e+000,2.0632263573700715e+000,3.0573256168206275e+000,8.6423736464328067e-003,0.0000000000000000e+000,1.4191808166935289e+001,2.0542394955720852e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759255421295620e+002,4.9739976133238542e+002,4.2359338653978654e+002,2.5866600116666046e+002,3.1382162791303580e+002,4.3682400454899874e+002
1.2000000000000001e+002,1.7365666678736080e+001,-2.3762746444095711e+001,5.4735224423196598e+001,6.5268033354424517e+001,5.4620161209217258e+001,2.1294704322359223e+001,5.4355900993866584e+001,1.7824540481184727e+001,1.7955839146345973e+001,-2.2926443382297322e+001,1.7803151254625480e+001,-2.3196680635871019e+001,6.7474982026063712e-001,6.3772628102823992e-001,1.4249322627789780e+000,2.0626585438072178e+000,3.0569234431369985e+000,8.6410033915514956e-003,0.0000000000000000e+000,1.4186406599854536e+001,2.0534551377826006e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759241378336645e+002,4.9740048507051881e+002,4.2359814382253836e+002,2.5869457901521906e+002,3.1392685273456613e+002,4.3697604576517051e+002
1.2000000000000028e+002,1.7365666678736080e+001,-2.3762746444095711e+001,5.4735224423196598e+001,6.5268033354424517e+001,5.4620161209217258e+001,2.1294704322359223e+001,5.4355900993866584e+001,1.7824540481184727e+001,1.7955839146345973e+001,-2.2926443382297322e+001,1.7803151254625480e+001,-2.3196680635871019e+001,6.7474982026063712e-001,6.3772628102823992e-001,1.4249322627789780e+000,2.0626585438072178e+000,3.0569234431369985e+000,8.6410033915514956e-003,0.0000000000000000e+000,1.4186406599854536e+001,2.0534551377826006e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759241378336645e+002,4.9740048507051881e+002,4.2359814382253836e+002,2.5869457901521906e+002,3.1392685273456613e+002,4.3697604576517051e+002
1.3000000000000003e+002,1.7363876656217659e+001,-2.3766068454864268e+001,5.4729212677072084e+001,6.5263377888978766e+001,5.4614158898419248e+001,2.1289167240427901e+001,5.4349916243882717e+001,1.7819894640063069e+001,1.7953995098502627e+001,-2.2929696966630672e+001,1.7801332350439171e+001,-2.3199909980330830e+001,6.7468284982948379e-001,6.3763589224587225e-001,1.4246434710500926e+000,2.0622793632959651e+000,3.0566648667847063e+000,8.6401525315264963e-003,0.0000000000000000e+000,1.4182678054638529e+001,2.0529077606074168e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759229541193474e+002,4.9740037795366101e+002,4.2360123032064831e+002,2.5871485061244260e+002,3.1399676414982582e+002,4.3708730927852491e+002
