时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,2.6711671148866679e+002,2.6711671148866679e+002,2.6711671148866679e+002,2.6711671148866679e+002,2.6711671148866679e+002,2.6711671148866679e+002
1.0000000000000002e+001,1.9604871873829822e+001,-1.4510826592951901e+001,5.6737722951095847e+001,6.9672953600843584e+001,5.6614536542267416e+001,1.9549908843721994e+001,5.6421834064544292e+001,1.0455755668802624e+001,2.0246673594671975e+001,-1.6530381589467879e+001,2.0088974377013361e+001,-1.9316797448659855e+001,6.9386783883356506e-001,1.0995048962831508e+000,1.5130668614608793e+000,2.6125717577440302e+000,3.7652296468098672e+000,9.4501894375335609e-003,0.0000000000000000e+000,1.1650914619898685e+001,1.7942629538481299e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4426188012081457e+002,5.0116073620427085e+002,3.8481334406457268e+002,2.2470365827865683e+002,4.4041101775493973e+002,4.3114385761072225e+002
1.0000000000000021e+001,1.9604871873829822e+001,-1.4510826592951901e+001,5.6737722951095861e+001,6.9672953600844551e+001,5.6614536542267430e+001,1.9549908843721994e+001,5.6421834064544313e+001,1.0455755668802226e+001,2.0246673594671968e+001,-1.6530381589467083e+001,2.0088974377013354e+001,-1.9316797448659884e+001,6.9386783921968964e-001,1.0995048968950005e+000,1.5130668623028527e+000,2.6125717591978530e+000,3.7652296468098316e+000,9.4501894427922936e-003,0.0000000000000000e+000,1.1650914619898685e+001,1.7942629538481299e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.4426188012081457e+002,5.0116073620427159e+002,3.8481334406457239e+002,2.2470365827865660e+002,4.4041101775494064e+002,4.3114385761072214e+002
2.0000000000000004e+001,1.7973431265730682e+001,-2.2285770202481700e+001,5.9865141041753454e+001,7.1967840335394271e+001,5.9756636688746553e+001,2.1861256482134650e+001,5.9552098553010900e+001,7.7276272243314565e+000,1.8563040341032309e+001,-2.1868214017664826e+001,1.8404092797751776e+001,-2.2142741233130039e+001,7.2694009122759706e-001,8.5664921965033802e-001,1.6310846592722676e+000,2.4877338789226058e+000,3.4221993104294524e+000,8.7486861494608919e-003,0.0000000000000000e+000,1.4228090474526198e+001,2.2317103570967618e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3807655289988674e+002,5.0119760993343010e+002,4.0328013923948754e+002,2.1684246946746381e+002,2.9792977508038877e+002,3.9471816341888371e+002
2.0000000000000043e+001,1.7973431265730675e+001,-2.2285770202482212e+001,5.9865141041753454e+001,7.1967840335393475e+001,5.9756636688746553e+001,2.1861256482134650e+001,5.9552098553010900e+001,7.7276272243314565e+000,1.8563040341032305e+001,-2.1868214017664826e+001,1.8404092797751776e+001,-2.2142741233130039e+001,7.2694009122758652e-001,8.5664921965032959e-001,1.6310846592722681e+000,2.4877338789225978e+000,3.4221993104294910e+000,8.7486861494608919e-003,0.0000000000000000e+000,1.4228090474526198e+001,2.2317103570967618e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3807655289988674e+002,5.0119760993342919e+002,4.0328013923948760e+002,2.1684246946746381e+002,2.9792977508038854e+002,3.9471816341888348e+002
3.0000000000000004e+001,1.7413491091679933e+001,-2.3572202740588295e+001,5.9234526835382383e+001,7.2494978793488769e+001,5.9129442878784786e+001,2.3355154938461339e+001,5.8913536434776219e+001,8.7181474174480513e+000,1.8012438212339564e+001,-2.2826702905825044e+001,1.7832770624186001e+001,-2.3144126646762459e+001,7.2322617467215244e-001,7.4293607432614084e-001,1.6497685822644081e+000,2.3927046565905492e+000,3.3083767435203688e+000,8.4568739427063663e-003,0.0000000000000000e+000,1.5025059480485538e+001,2.2475858631202414e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772132237595486e+002,5.0247469796245724e+002,4.1462473361873111e+002,2.1954454282467870e+002,2.6701290775722259e+002,3.7097438887655454e+002
3.0000000000000064e+001,1.7413491091679933e+001,-2.3572202740588295e+001,5.9234526835382361e+001,7.2494978793488826e+001,5.9129442878784765e+001,2.3355154938461112e+001,5.8913536434776198e+001,8.7181474174477103e+000,1.8012438212339564e+001,-2.2826702905825044e+001,1.7832770624186001e+001,-2.3144126646762459e+001,7.2322617467215233e-001,7.4293607432613895e-001,1.6497685822644139e+000,2.3927046565905528e+000,3.3083767435203741e+000,8.4568739427063663e-003,0.0000000000000000e+000,1.5025059480485538e+001,2.2475858631202414e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3772132237595486e+002,5.0247469796245724e+002,4.1462473361873134e+002,2.1954454282467825e+002,2.6701290775722254e+002,3.7097438887655449e+002
4.0000000000000007e+001,1.7342618555281561e+001,-2.3758040396649818e+001,5.7767119826726180e+001,7.0362008624658074e+001,5.7659380901793440e+001,2.2999513588004049e+001,5.7427975900915705e+001,1.1428320601638404e+001,1.7949078647279894e+001,-2.2938372633909040e+001,1.7766402520132100e+001,-2.3261973076343253e+001,7.0820142912328954e-001,6.9804223592275239e-001,1.6244274935485652e+000,2.3224697294713175e+000,3.2793914753128841e+000,8.4816097845295743e-003,0.0000000000000000e+000,1.5046704724599010e+001,2.2173267853091488e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3764946030848796e+002,5.0107927706563333e+002,4.1877859905095045e+002,2.2725511060757557e+002,2.6847173921612898e+002,3.7300742388750206e+002
4.0000000000000085e+001,1.7342618555281561e+001,-2.3758040396649818e+001,5.7767119826726173e+001,7.0362008624657278e+001,5.7659380901793426e+001,2.2999513588004277e+001,5.7427975900915698e+001,1.1428320601639712e+001,1.7949078647279894e+001,-2.2938372633909040e+001,1.7766402520132100e+001,-2.3261973076343253e+001,7.0820142962180854e-001,6.9804223641411622e-001,1.6244274946920541e+000,2.3224697311061702e+000,3.2793914753129036e+000,8.4816097904999704e-003,0.0000000000000000e+000,1.5046704724599010e+001,2.2173267853091488e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3764946030848796e+002,5.0107927706563333e+002,4.1877859905095090e+002,2.2725511060757393e+002,2.6847173921612904e+002,3.7300742388750200e+002
5.0000000000000007e+001,1.7366581071222825e+001,-2.3727217853118617e+001,5.6584221411874083e+001,6.8375325618695740e+001,5.6473464727760366e+001,2.2529793326150013e+001,5.6227532945934193e+001,1.4465421246429401e+001,1.7975353114251408e+001,-2.2892028880832896e+001,1.7796277461746396e+001,-2.3208885839220699e+001,6.9550451704189509e-001,6.6981194666521937e-001,1.5792937459660297e+000,2.2491056926312489e+000,3.2337758239113916e+000,8.5508857241957184e-003,0.0000000000000000e+000,1.4890382045895080e+001,2.1733731548910669e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3763422390847109e+002,4.9962910592097404e+002,4.2129664209562912e+002,2.3660305631921818e+002,2.7759711704493918e+002,3.8322380156650343e+002
