时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
5.0000000000000107e+001,1.7346031768550603e+001,-2.3760586112467848e+001,5.6899009273437734e+001,6.8952879939511547e+001,5.6789525574419422e+001,2.2679059825596482e+001,5.6550582677077657e+001,1.3284952625078972e+001,1.7955169947921693e+001,-2.2927624067554262e+001,1.7773743093595705e+001,-2.3248922772581437e+001,6.9861391765261938e-001,6.7614659936607679e-001,1.6002196798024855e+000,2.2763662791685624e+000,3.2584038503230461e+000,8.5195825351202879e-003,0.0000000000000000e+000,1.4946816722624078e+001,2.1875710669104990e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3763873587038972e+002,5.0007643894468072e+002,4.2071262075537430e+002,2.3288420625197611e+002,2.7314364567075893e+002,3.7822394291931209e+002
6.0000000000000007e+001,1.7389600791636955e+001,-2.3691034559335179e+001,5.5983589587896333e+001,6.7325022796932728e+001,5.5870812163865857e+001,2.2225112238994541e+001,5.5613466191329884e+001,1.6178336413898535e+001,1.7999260490939818e+001,-2.2849904481233352e+001,1.7822685970607189e+001,-2.3162012918721615e+001,6.8931794654945222e-001,6.5782866865265677e-001,1.5470661022697136e+000,2.2048947709223703e+000,3.1986614913473597e+000,8.5975587734225603e-003,0.0000000000000000e+000,1.4689613147868613e+001,2.1444508457650272e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762770933801534e+002,4.9884658358785430e+002,4.2233315855769484e+002,2.4239067220306541e+002,2.8356005432132787e+002,3.8977237548416934e+002
6.0000000000000128e+001,1.7389600791636955e+001,-2.3691034559335179e+001,5.5983589587896311e+001,6.7325022796931989e+001,5.5870812163865850e+001,2.2225112238994768e+001,5.5613466191329877e+001,1.6178336413897853e+001,1.7999260490939818e+001,-2.2849904481233352e+001,1.7822685970607189e+001,-2.3162012918721615e+001,6.8931794608741404e-001,6.5782866821171704e-001,1.5470661012327718e+000,2.2048947694444889e+000,3.1986614913473921e+000,8.5975587676597621e-003,0.0000000000000000e+000,1.4689613147868613e+001,2.1444508457650272e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762770933801534e+002,4.9884658358785430e+002,4.2233315855769581e+002,2.4239067220306285e+002,2.8356005432132798e+002,3.8977237548416946e+002
7.0000000000000014e+001,1.7429074273579289e+001,-2.3627592011863186e+001,5.5240045392954613e+001,6.5963606665369696e+001,5.5125946644948492e+001,2.1804225689395423e+001,5.4868631748161491e+001,1.8221088632521628e+001,1.8037124616837644e+001,-2.2783271188322402e+001,1.7866708992494541e+001,-2.3083986800758566e+001,6.8004507343188070e-001,6.4284830730841480e-001,1.4980800218234929e+000,2.1409283291319077e+000,3.1482153356800429e+000,8.6469875625231635e-003,0.0000000000000000e+000,1.4475396651145388e+001,2.1025035845836953e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3761830183984767e+002,4.9780586584890341e+002,4.2346225165260478e+002,2.5021347443494011e+002,2.9419943037989083e+002,4.0279372742720682e+002
7.0000000000000142e+001,1.7429074273579289e+001,-2.3627592011863186e+001,5.5240045392954627e+001,6.5963606665369809e+001,5.5125946644948499e+001,2.1804225689395537e+001,5.4868631748161498e+001,1.8221088632521628e+001,1.8037124616837644e+001,-2.2783271188322402e+001,1.7866708992494541e+001,-2.3083986800758566e+001,6.8004507343188325e-001,6.4284830730841869e-001,1.4980800218234904e+000,2.1409283291319090e+000,3.1482153356800331e+000,8.6469875625231635e-003,0.0000000000000000e+000,1.4475396651145388e+001,2.1025035845836953e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3761830183984767e+002,4.9780586584890364e+002,4.2346225165260455e+002,2.5021347443494017e+002,2.9419943037989088e+002,4.0279372742720693e+002
8.0000000000000014e+001,1.7438228880094638e+001,-2.3620470511579867e+001,5.5149906434312449e+001,6.5761679482732575e+001,5.5034958913678949e+001,2.1645927245225778e+001,5.4772350467235746e+001,1.8146846232453925e+001,1.8037365906442353e+001,-2.2782846890204894e+001,1.7876307582481818e+001,-2.3066992874691380e+001,6.7943985213408620e-001,6.4412303811874805e-001,1.4621719918357807e+000,2.1062950299545289e+000,3.1000463445568620e+000,8.6652976114685587e-003,0.0000000000000000e+000,1.4428962957152237e+001,2.0880014190346344e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3760674426891308e+002,4.9763242431654714e+002,4.2329879297464743e+002,2.5455998475407463e+002,3.0300377597226498e+002,4.1806205874202516e+002
8.0000000000000171e+001,1.7438228880094638e+001,-2.3620470511579867e+001,5.5149906434312449e+001,6.5761679482732575e+001,5.5034958913678949e+001,2.1645927245225778e+001,5.4772350467235746e+001,1.8146846232453925e+001,1.8037365906442353e+001,-2.2782846890204894e+001,1.7876307582481818e+001,-2.3066992874691380e+001,6.7943985213408620e-001,6.4412303811874805e-001,1.4621719918357801e+000,2.1062950299545280e+000,3.1000463445568607e+000,8.6652976114685587e-003,0.0000000000000000e+000,1.4428962957152237e+001,2.0880014190346344e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3760674426891308e+002,4.9763242431654714e+002,4.2329879297464743e+002,2.5455998475407469e+002,3.0300377597226515e+002,4.1806205874202533e+002
9.0000000000000014e+001,1.7432555009334688e+001,-2.3637076940295714e+001,5.5033121887834390e+001,6.5573907175261468e+001,5.4917930020317506e+001,2.1554198568588163e+001,5.4654061564119665e+001,1.8055493201718264e+001,1.8027444974828608e+001,-2.2800295835817849e+001,1.7870892337879983e+001,-2.3076579532817135e+001,6.7813202792188443e-001,6.4232228939314806e-001,1.4473846080332617e+000,2.0897068974264097e+000,3.0815634882048779e+000,8.6683113636709056e-003,0.0000000000000000e+000,1.4364512791264076e+001,2.0790333171611678e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759883970965438e+002,4.9750366990018614e+002,4.2340362175411519e+002,2.5642939259810169e+002,3.0753137908945246e+002,4.2674841927557856e+002
9.0000000000000199e+001,1.7432555009334688e+001,-2.3637076940295714e+001,5.5033121887834390e+001,6.5573907175261468e+001,5.4917930020317506e+001,2.1554198568588163e+001,5.4654061564119665e+001,1.8055493201718264e+001,1.8027444974828608e+001,-2.2800295835817849e+001,1.7870892337879983e+001,-2.3076579532817135e+001,6.7813202792188443e-001,6.4232228939314806e-001,1.4473846080332613e+000,2.0897068974264092e+000,3.0815634882048770e+000,8.6683113636709056e-003,0.0000000000000000e+000,1.4364512791264076e+001,2.0790333171611678e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759883970965438e+002,4.9750366990018614e+002,4.2340362175411519e+002,2.5642939259810174e+002,3.0753137908945246e+002,4.2674841927557878e+002
1.0000000000000001e+002,1.7424550121026158e+001,-2.3654580311609976e+001,5.4946271485734194e+001,6.5448291878508599e+001,5.4830966012833549e+001,2.1481153035351895e+001,5.4566543673111092e+001,1.7987805055692547e+001,1.8017401937432208e+001,-2.2817966596841927e+001,1.7862990976749987e+001,-2.3090571191361818e+001,6.7715055092114695e-001,6.4105693608691228e-001,1.4393080270833147e+000,2.0803649631702270e+000,3.0722340258606420e+000,8.6678135017321904e-003,0.0000000000000000e+000,1.4314235673600820e+001,2.0718804369537565e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759501498749665e+002,4.9742623969380929e+002,4.2346791837565883e+002,2.5741588843804180e+002,3.0988412582466077e+002,4.3122234976510509e+002
1.0000000000000023e+002,1.7424550121026158e+001,-2.3654580311609976e+001,5.4946271485734194e+001,6.5448291878508599e+001,5.4830966012833549e+001,2.1481153035351895e+001,5.4566543673111092e+001,1.7987805055692547e+001,1.8017401937432208e+001,-2.2817966596841927e+001,1.7862990976749987e+001,-2.3090571191361818e+001,6.7715055092114695e-001,6.4105693608691228e-001,1.4393080270833147e+000,2.0803649631702270e+000,3.0722340258606420e+000,8.6678135017321904e-003,0.0000000000000000e+000,1.4314235673600820e+001,2.0718804369537565e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759501498749665e+002,4.9742623969380929e+002,4.2346791837565883e+002,2.5741588843804180e+002,3.0988412582466077e+002,4.3122234976510515e+002
1.1000000000000001e+002,1.7416367181840481e+001,-2.3670854894406943e+001,5.4886886679890075e+001,6.5371199219483742e+001,5.4771543186700853e+001,2.1428676121523608e+001,5.4506882985086044e+001,1.7941613389121414e+001,1.8008126523067851e+001,-2.2834293014492943e+001,1.7854799603455945e+001,-2.3105081160438374e+001,6.7647556089590255e-001,6.4021957845940525e-001,1.4346188609729582e+000,2.0748384394323636e+000,3.0671299295491385e+000,8.6656669785337963e-003,0.0000000000000000e+000,1.4279038509987345e+001,2.0667348963887093e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759310851158398e+002,4.9738476514820695e+002,4.2350475336777174e+002,2.5795271166956985e+002,3.1124676982297962e+002,4.3369089334001745e+002
1.1000000000000026e+002,1.7416367181840481e+001,-2.3670854894406943e+001,5.4886886679890075e+001,6.5371199219483742e+001,5.4771543186700853e+001,2.1428676121523608e+001,5.4506882985086044e+001,1.7941613389121414e+001,1.8008126523067851e+001,-2.2834293014492943e+001,1.7854799603455945e+001,-2.3105081160438374e+001,6.7647556089590255e-001,6.4021957845940525e-001,1.4346188609729578e+000,2.0748384394323631e+000,3.0671299295491381e+000,8.6656669785337963e-003,0.0000000000000000e+000,1.4279038509987345e+001,2.0667348963887093e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759310851158398e+002,4.9738476514820695e+002,4.2350475336777174e+002,2.5795271166956991e+002,3.1124676982297967e+002,4.3369089334001745e+002
1.2000000000000001e+002,1.7407213215390524e+001,-2.3687757498961048e+001,5.4846313741388329e+001,6.5328845965288167e+001,5.4730987681394112e+001,2.1392239024856167e+001,5.4466276072132807e+001,1.7910151193009881e+001,1.7998435931279431e+001,-2.2851356660135963e+001,1.7845522302159928e+001,-2.3121520552572349e+001,6.7600176031564285e-001,6.3961269215590422e-001,1.4316347451128495e+000,2.0712474372687537e+000,3.0639675202940806e+000,8.6619522939369552e-003,0.0000000000000000e+000,1.4254665026959856e+001,2.0631506883339910e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759258982660435e+002,4.9736983165174536e+002,4.2352819982890452e+002,2.5824966947784952e+002,3.1211984015173209e+002,4.3485474397688364e+002
1.2000000000000028e+002,1.7407213215390524e+001,-2.3687757498961048e+001,5.4846313741388329e+001,6.5328845965288167e+001,5.4730987681394112e+001,2.1392239024856167e+001,5.4466276072132807e+001,1.7910151193009881e+001,1.7998435931279431e+001,-2.2851356660135963e+001,1.7845522302159928e+001,-2.3121520552572349e+001,6.7600176031564285e-001,6.3961269215590422e-001,1.4316347451128495e+000,2.0712474372687537e+000,3.0639675202940806e+000,8.6619522939369552e-003,0.0000000000000000e+000,1.4254665026959856e+001,2.0631506883339910e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759258982660435e+002,4.9736983165174536e+002,4.2352819982890452e+002,2.5824966947784952e+002,3.1211984015173215e+002,4.3485474397688370e+002
1.3000000000000003e+002,1.7395686533809414e+001,-2.3708266870502939e+001,5.4814970427529751e+001,6.5310773572112282e+001,5.4699712775603395e+001,2.1364934326454204e+001,5.4435093234985800e+001,1.7885978339185556e+001,1.7986553769453071e+001,-2.2872288317115448e+001,1.7833762253509875e+001,-2.3142368273862502e+001,6.7564255289334962e-001,6.3907665422041826e-001,1.4293971126265754e+000,2.0684737668469939e+000,3.0614912544940061e+000,8.6562011199888336e-003,0.0000000000000000e+000,1.4235627677891557e+001,2.0604371232416327e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759289851438854e+002,4.9737729030826824e+002,4.2354852346681082e+002,2.5841868269568749e+002,3.1278229762512791e+002,4.3556679068164527e+002
1.3000000000000031e+002,1.7395686533809414e+001,-2.3708266870502939e+001,5.4814970427529751e+001,6.5310773572112282e+001,5.4699712775603395e+001,2.1364934326454204e+001,5.4435093234985800e+001,1.7885978339185556e+001,1.7986553769453071e+001,-2.2872288317115448e+001,1.7833762253509875e+001,-2.3142368273862502e+001,6.7564255289334962e-001,6.3907665422041826e-001,1.4293971126265754e+000,2.0684737668469939e+000,3.0614912544940061e+000,8.6562011199888336e-003,0.0000000000000000e+000,1.4235627677891557e+001,2.0604371232416327e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759289851438854e+002,4.9737729030826824e+002,4.2354852346681082e+002,2.5841868269568749e+002,3.1278229762512791e+002,4.3556679068164527e+002
1.4000000000000003e+002,1.7385677051556339e+001,-2.3726331184447332e+001,5.4789407596908610e+001,6.5298166157350806e+001,5.4674215536967566e+001,2.1342835948108188e+001,5.4409709794747414e+001,1.7866293226995310e+001,1.7976296495245489e+001,-2.2890365863280124e+001,1.7823548692438685e+001,-2.3160482499174464e+001,6.7535529018076468e-001,6.3862909893357545e-001,1.4278102508553394e+000,2.0664393497889151e+000,3.0597810957189879e+000,8.6510983505815563e-003,0.0000000000000000e+000,1.4219937770142508e+001,2.0582367997437245e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759285688137186e+002,4.9738613925732625e+002,4.2356555913519128e+002,2.5852174700937525e+002,3.1320862690236174e+002,4.3605411289913650e+002
1.4000000000000034e+002,1.7385677051556339e+001,-2.3726331184447332e+001,5.4789407596908610e+001,6.5298166157350806e+001,5.4674215536967566e+001,2.1342835948108188e+001,5.4409709794747414e+001,1.7866293226995310e+001,1.7976296495245489e+001,-2.2890365863280124e+001,1.7823548692438685e+001,-2.3160482499174464e+001,6.7535529018076468e-001,6.3862909893357545e-001,1.4278102508553394e+000,2.0664393497889151e+000,3.0597810957189879e+000,8.6510983505815563e-003,0.0000000000000000e+000,1.4219937770142508e+001,2.0582367997437245e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759285688137186e+002,4.9738613925732625e+002,4.2356555913519128e+002,2.5852174700937525e+002,3.1320862690236174e+002,4.3605411289913650e+002
1.5000000000000003e+002,1.7377988107089983e+001,-2.3740280559460473e+001,5.4769276502187893e+001,6.5287713403919213e+001,5.4654134828222695e+001,2.1325179156138574e+001,5.4389723005142443e+001,1.7850788275608352e+001,1.7968434626025616e+001,-2.2904226990763988e+001,1.7815706998133937e+001,-2.3174395177301676e+001,6.7512996324070751e-001,6.3828511321149772e-001,1.4266822721345085e+000,2.0649673853460060e+000,3.0586220398720072e+000,8.6471917720098001e-003,0.0000000000000000e+000,1.4207511358890940e+001,2.0564807247050567e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759273775419439e+002,4.9739243011324015e+002,4.2357827980405301e+002,2.5859034964705643e+002,3.1349565356237605e+002,4.3639659134505797e+002
1.5000000000000037e+002,1.7377988107089983e+001,-2.3740280559460473e+001,5.4769276502187893e+001,6.5287713403919213e+001,5.4654134828222695e+001,2.1325179156138574e+001,5.4389723005142443e+001,1.7850788275608352e+001,1.7968434626025616e+001,-2.2904226990763988e+001,1.7815706998133937e+001,-2.3174395177301676e+001,6.7512996324070751e-001,6.3828511321149772e-001,1.4266822721345085e+000,2.0649673853460060e+000,3.0586220398720072e+000,8.6471917720098001e-003,0.0000000000000000e+000,1.4207511358890940e+001,2.0564807247050567e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759273775419439e+002,4.9739243011324015e+002,4.2357827980405301e+002,2.5859034964705643e+002,3.1349565356237605e+002,4.3639659134505797e+002
1.6000000000000003e+002,1.7372357778233674e+001,-2.3750528547949415e+001,5.4753983691209712e+001,6.5279153032908255e+001,5.4638878207756164e+001,2.1311575057190339e+001,5.4374535550609160e+001,1.7839003520612891e+001,1.7962679016145799e+001,-2.2914377504357361e+001,1.7809967954659044e+001,-2.3184580132720669e+001,6.7495901870899688e-001,6.3803093333319327e-001,1.4258750739420909e+000,2.0639060072752842e+000,3.0578241790485956e+000,8.6443533290355493e-003,0.0000000000000000e+000,1.4198044837745101e+001,2.0551294043521807e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759261096531890e+002,4.9739640702538310e+002,4.2358742339787347e+002,2.5863869679356935e+002,3.1369657507422357e+002,4.3664909709637402e+002
1.6000000000000040e+002,1.7372357778233674e+001,-2.3750528547949415e+001,5.4753983691209712e+001,6.5279153032908255e+001,5.4638878207756164e+001,2.1311575057190339e+001,5.4374535550609160e+001,1.7839003520612891e+001,1.7962679016145799e+001,-2.2914377504357361e+001,1.7809967954659044e+001,-2.3184580132720669e+001,6.7495901870899688e-001,6.3803093333319327e-001,1.4258750739420909e+000,2.0639060072752842e+000,3.0578241790485956e+000,8.6443533290355493e-003,0.0000000000000000e+000,1.4198044837745101e+001,2.0551294043521807e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759261096531890e+002,4.9739640702538310e+002,4.2358742339787347e+002,2.5863869679356935e+002,3.1369657507422357e+002,4.3664909709637402e+002
1.7000000000000003e+002,1.7368380815855090e+001,-2.3757795089070584e+001,5.4742694601028489e+001,6.5272296982548539e+001,5.4627613897921186e+001,2.1301420588067799e+001,5.4363318971405043e+001,1.7830298345803783e+001,1.7958609750374372e+001,-2.2921555480303340e+001,1.7805916765242010e+001,-2.3191771105893110e+001,6.7483306766545303e-001,6.3784821497909572e-001,1.4253017268327872e+000,2.0631499418118828e+000,3.0572745181993435e+000,8.6423702828509474e-003,0.0000000000000000e+000,1.4191046578704174e+001,2.0541219428587226e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759248780174653e+002,4.9739864802453314e+002,4.2359387061933705e+002,2.5867363691203883e+002,3.1383762178318426e+002,4.3683953716675273e+002
1.7000000000000043e+002,1.7368380815855090e+001,-2.3757795089070584e+001,5.4742694601028489e+001,6.5272296982548539e+001,5.4627613897921186e+001,2.1301420588067799e+001,5.4363318971405043e+001,1.7830298345803783e+001,1.7958609750374372e+001,-2.2921555480303340e+001,1.7805916765242010e+001,-2.3191771105893110e+001,6.7483306766545303e-001,6.3784821497909572e-001,1.4253017268327872e+000,2.0631499418118828e+000,3.0572745181993435e+000,8.6423702828509474e-003,0.0000000000000000e+000,1.4191046578704174e+001,2.0541219428587226e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759248780174653e+002,4.9739864802453314e+002,4.2359387061933705e+002,2.5867363691203883e+002,3.1383762178318426e+002,4.3683953716675273e+002
