时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
5.0000000000000107e+001,1.7328919349770342e+001,-2.3789106238174270e+001,5.7359735939606878e+001,6.9753225053539609e+001,5.7251049181819639e+001,2.2828086706763770e+001,5.7014074062130092e+001,1.2049620554674391e+001,1.7937235661704722e+001,-2.2959278299634775e+001,1.7754116097527035e+001,-2.3283825331387305e+001,7.0411576153089661e-001,6.8837205775880705e-001,1.6181195756734246e+000,2.3064916334322314e+000,3.2757278837466024e+000,8.4938160881513122e-003,0.0000000000000000e+000,1.4952196119079019e+001,2.2015842514034716e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3764160072635332e+002,5.0067540973180462e+002,4.1963150077325406e+002,2.2912589541517877e+002,2.6916678622686487e+002,3.7398387413059055e+002
6.0000000000000007e+001,1.7371212413677704e+001,-2.3721512300176556e+001,5.6329437527505220e+001,6.7946919889072717e+001,5.6217895506031482e+001,2.2392766790633345e+001,5.5967263857552496e+001,1.5108265952107672e+001,1.7980456185673564e+001,-2.2883033834123694e+001,1.7802191137811256e+001,-2.3198385230598689e+001,6.9289891799750647e-001,6.6485423637746510e-001,1.5677152539176760e+000,2.2325694902951412e+000,3.2220709721229142e+000,8.5673697505249079e-003,0.0000000000000000e+000,1.4805180360837369e+001,2.1603494538552638e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3763096943602403e+002,4.9931872705305631e+002,4.2171565216105336e+002,2.3872888964603237e+002,2.7966514925196054e+002,3.8568782687803599e+002
6.0000000000000128e+001,1.7371212413677704e+001,-2.3721512300176556e+001,5.6329437527505199e+001,6.7946919889072376e+001,5.6217895506031461e+001,2.2392766790633402e+001,5.5967263857552481e+001,1.5108265952108979e+001,1.7980456185673564e+001,-2.2883033834123694e+001,1.7802191137811256e+001,-2.3198385230598689e+001,6.9289891752784971e-001,6.6485423592681081e-001,1.5677152528550564e+000,2.2325694887818672e+000,3.2220709721229048e+000,8.5673697447179193e-003,0.0000000000000000e+000,1.4805180360837369e+001,2.1603494538552638e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3763096943602403e+002,4.9931872705305562e+002,4.2171565216105432e+002,2.3872888964603538e+002,2.7966514925196066e+002,3.8568782687803611e+002
7.0000000000000014e+001,1.7415187217024751e+001,-2.3649919781157365e+001,5.5404720809813881e+001,6.6289098799047792e+001,5.5290144291575807e+001,2.1906417783022050e+001,5.5022799879025570e+001,1.7645290471388705e+001,1.8024432212056276e+001,-2.2805596058286852e+001,1.7851663146923993e+001,-2.3110638272666250e+001,6.8299215818264136e-001,6.4669071332367611e-001,1.5159678859416947e+000,2.1626585992653711e+000,3.1664471888226964e+000,8.6427158478682795e-003,0.0000000000000000e+000,1.4542559394404179e+001,2.1152043448479674e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762159550204859e+002,4.9806673440768776e+002,4.2324179225907113e+002,2.4783768171948799e+002,2.9061242871720896e+002,3.9802412320339215e+002
7.0000000000000142e+001,1.7415187217024751e+001,-2.3649919781157365e+001,5.5404720809813881e+001,6.6289098799047792e+001,5.5290144291575800e+001,2.1906417783022050e+001,5.5022799879025563e+001,1.7645290471390069e+001,1.8024432212056276e+001,-2.2805596058286852e+001,1.7851663146923993e+001,-2.3110638272666250e+001,6.8299215863249607e-001,6.4669071374962095e-001,1.5159678869401954e+000,2.1626586006898165e+000,3.1664471888227026e+000,8.6427158535608301e-003,0.0000000000000000e+000,1.4542559394404122e+001,2.1152043448479617e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762159550204859e+002,4.9806673440768776e+002,4.2324179225907113e+002,2.4783768171948753e+002,2.9061242871720913e+002,3.9802412320339232e+002
8.0000000000000014e+001,1.7437791121204068e+001,-2.3617766099983612e+001,5.5192723830987042e+001,6.5840032410147387e+001,5.5077916714933288e+001,2.1682325912169404e+001,5.4816210790631224e+001,1.8180679490235036e+001,1.8039728919800218e+001,-2.2778691842811327e+001,1.7875731570439786e+001,-2.3068012493294361e+001,6.7990599424110110e-001,6.4468003724489586e-001,1.4711472652638304e+000,2.1158273025087264e+000,3.1119409454102183e+000,8.6622613096729844e-003,0.0000000000000000e+000,1.4450779856039048e+001,2.0915212682567017e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3761106033371567e+002,4.9769201514941290e+002,4.2326802651667634e+002,2.5343393670215784e+002,3.0016179480226128e+002,4.1278977113783242e+002
8.0000000000000171e+001,1.7437791121204068e+001,-2.3617766099983612e+001,5.5192723830987042e+001,6.5840032410147387e+001,5.5077916714933288e+001,2.1682325912169404e+001,5.4816210790631224e+001,1.8180679490235036e+001,1.8039728919800218e+001,-2.2778691842811327e+001,1.7875731570439786e+001,-2.3068012493294361e+001,6.7990599424110110e-001,6.4468003724489586e-001,1.4711472652638298e+000,2.1158273025087255e+000,3.1119409454102169e+000,8.6622613096729844e-003,0.0000000000000000e+000,1.4450779856039048e+001,2.0915212682567017e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3761106033371567e+002,4.9769201514941290e+002,4.2326802651667634e+002,2.5343393670215789e+002,3.0016179480226134e+002,4.1278977113783276e+002
9.0000000000000014e+001,1.7435060829202214e+001,-2.3630815244182713e+001,5.5071627123420569e+001,6.5633351044404833e+001,5.4956504328212304e+001,2.1584614497913947e+001,5.4692972938404395e+001,1.8085561046167470e+001,1.8031108698621239e+001,-2.2793851266779853e+001,1.7873326209900696e+001,-2.3072270563822912e+001,6.7856511042626411e-001,6.4291878945767200e-001,1.4516996970182523e+000,2.0946184864759241e+000,3.0868349319641810e+000,8.6677888149352695e-003,0.0000000000000000e+000,1.4386165781597924e+001,2.0820112871908975e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3760100493321505e+002,4.9754289980227361e+002,4.2336956641996125e+002,2.5588744058449308e+002,3.0625158774922204e+002,4.2429583949451347e+002
9.0000000000000199e+001,1.7435060829202214e+001,-2.3630815244182713e+001,5.5071627123420569e+001,6.5633351044404833e+001,5.4956504328212304e+001,2.1584614497913947e+001,5.4692972938404395e+001,1.8085561046167470e+001,1.8031108698621239e+001,-2.2793851266779853e+001,1.7873326209900696e+001,-2.3072270563822912e+001,6.7856511042626411e-001,6.4291878945767200e-001,1.4516996970182521e+000,2.0946184864759241e+000,3.0868349319641810e+000,8.6677888149352695e-003,0.0000000000000000e+000,1.4386165781597924e+001,2.0820112871908975e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3760100493321505e+002,4.9754289980227361e+002,4.2336956641996125e+002,2.5588744058449311e+002,3.0625158774922210e+002,4.2429583949451359e+002
1.0000000000000001e+002,1.7427553151931821e+001,-2.3648296924308738e+001,5.4973920293122745e+001,6.5486798781343339e+001,5.4858644339441170e+001,2.1504806509304728e+001,5.4594373861057818e+001,1.8009338636047460e+001,1.8020998534462279e+001,-2.2811637556295182e+001,1.7865974215105595e+001,-2.3085287969782627e+001,6.7746375985076923e-001,6.4145568008230014e-001,1.4417389286051818e+000,2.0831946086874820e+000,3.0749904749832893e+000,8.6682755944372768e-003,0.0000000000000000e+000,1.4330388891253335e+001,2.0741978401330471e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759609964433685e+002,4.9744895512202646e+002,4.2344857602771805e+002,2.5712496149815763e+002,3.0917694606935100e+002,4.2989314004944521e+002
1.0000000000000023e+002,1.7427553151931821e+001,-2.3648296924308738e+001,5.4973920293122745e+001,6.5486798781343339e+001,5.4858644339441170e+001,2.1504806509304728e+001,5.4594373861057818e+001,1.8009338636047460e+001,1.8020998534462279e+001,-2.2811637556295182e+001,1.7865974215105595e+001,-2.3085287969782627e+001,6.7746375985076923e-001,6.4145568008230014e-001,1.4417389286051814e+000,2.0831946086874815e+000,3.0749904749832888e+000,8.6682755944372768e-003,0.0000000000000000e+000,1.4330388891253335e+001,2.0741978401330471e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759609964433685e+002,4.9744895512202646e+002,4.2344857602771805e+002,2.5712496149815769e+002,3.0917694606935106e+002,4.2989314004944526e+002
1.1000000000000001e+002,1.7419381735157781e+001,-2.3665001264031815e+001,5.4905735707601060e+001,6.5394355700449637e+001,5.4790398827690453e+001,2.1445446145756648e+001,5.4525798478444408e+001,1.7956262823522252e+001,1.8011463324326996e+001,-2.2828418941865920e+001,1.7857829629748576e+001,-2.3099713292654315e+001,6.7669011229627840e-001,6.4048767411608498e-001,1.4360549278682146e+000,2.0765426019842996e+000,3.0686758447493276e+000,8.6666186049114951e-003,0.0000000000000000e+000,1.4290271396832111e+001,2.0683809564155524e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759363517566510e+002,4.9739622169856597e+002,4.2349338792749040e+002,2.5779382350286210e+002,3.1082964655612074e+002,4.3295224634799507e+002
1.1000000000000026e+002,1.7419381735157781e+001,-2.3665001264031815e+001,5.4905735707601060e+001,6.5394355700449637e+001,5.4790398827690453e+001,2.1445446145756648e+001,5.4525798478444408e+001,1.7956262823522252e+001,1.8011463324326996e+001,-2.2828418941865920e+001,1.7857829629748576e+001,-2.3099713292654315e+001,6.7669011229627840e-001,6.4048767411608498e-001,1.4360549278682140e+000,2.0765426019842987e+000,3.0686758447493263e+000,8.6666186049114951e-003,0.0000000000000000e+000,1.4290271396832111e+001,2.0683809564155524e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759363517566510e+002,4.9739622169856597e+002,4.2349338792749040e+002,2.5779382350286215e+002,3.1082964655612079e+002,4.3295224634799513e+002
1.2000000000000001e+002,1.7411191957799961e+001,-2.3680768770568420e+001,5.4859569369676109e+001,6.5339725211065343e+001,5.4744226486481672e+001,2.1404074256188494e+001,5.4479508056391779e+001,1.7920405335094131e+001,1.8002555062050082e+001,-2.2844102699418983e+001,1.7849573730392652e+001,-2.3114340653241982e+001,6.7616060410016710e-001,6.3982510833897366e-001,1.4326374626661311e+000,2.0724625710051048e+000,3.0650448405865540e+000,8.6637887489431319e-003,0.0000000000000000e+000,1.4262651106352735e+001,2.0643182969505233e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759237260866593e+002,4.9737087386921803e+002,4.2352037648526186e+002,2.5816114345445948e+002,3.1181910889187481e+002,4.3455406528471599e+002
1.2000000000000028e+002,1.7411191957799961e+001,-2.3680768770568420e+001,5.4859569369676109e+001,6.5339725211065343e+001,5.4744226486481672e+001,2.1404074256188494e+001,5.4479508056391779e+001,1.7920405335094131e+001,1.8002555062050082e+001,-2.2844102699418983e+001,1.7849573730392652e+001,-2.3114340653241982e+001,6.7616060410016710e-001,6.3982510833897366e-001,1.4326374626661311e+000,2.0724625710051048e+000,3.0650448405865540e+000,8.6637887489431319e-003,0.0000000000000000e+000,1.4262651106352735e+001,2.0643182969505233e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759237260866593e+002,4.9737087386921803e+002,4.2352037648526186e+002,2.5816114345445948e+002,3.1181910889187486e+002,4.3455406528471605e+002
1.3000000000000003e+002,1.7400000573143515e+001,-2.3700558160764643e+001,5.4825808726458376e+001,6.5315963675323360e+001,5.4710523103270454e+001,2.1374255520663382e+001,5.4445859569707238e+001,1.7894325590393976e+001,1.7990982022048950e+001,-2.2864486320151997e+001,1.7838166413000280e+001,-2.3134559600910052e+001,6.7576564117852866e-001,6.3926860180611400e-001,1.4301411351221551e+000,2.0694097369282689e+000,3.0623186661565667e+000,8.6584021988708303e-003,0.0000000000000000e+000,1.4242239057139102e+001,2.0613657136870017e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759282278989315e+002,4.9737333780997773e+002,4.2354117026646918e+002,2.5836737696443657e+002,3.1256928230282875e+002,4.3533039955267321e+002
1.3000000000000031e+002,1.7400000573143515e+001,-2.3700558160764643e+001,5.4825808726458376e+001,6.5315963675323360e+001,5.4710523103270454e+001,2.1374255520663382e+001,5.4445859569707238e+001,1.7894325590393976e+001,1.7990982022048950e+001,-2.2864486320151997e+001,1.7838166413000280e+001,-2.3134559600910052e+001,6.7576564117852866e-001,6.3926860180611400e-001,1.4301411351221551e+000,2.0694097369282689e+000,3.0623186661565667e+000,8.6584021988708303e-003,0.0000000000000000e+000,1.4242239057139102e+001,2.0613657136870017e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759282278989315e+002,4.9737333780997773e+002,4.2354117026646918e+002,2.5836737696443657e+002,3.1256928230282875e+002,4.3533039955267333e+002
1.4000000000000003e+002,1.7389265126843725e+001,-2.3719857966752897e+001,5.4798310948999323e+001,6.5302231149541456e+001,5.4683094667208124e+001,2.1350527804320734e+001,5.4418544888229121e+001,1.7873145736953518e+001,1.7979963481097606e+001,-2.2883902227120757e+001,1.7827210706688071e+001,-2.3153986887031834e+001,6.7545523523759299e-001,6.3878631594713819e-001,1.4283440714178717e+000,2.0671303873650100e+000,3.0603514186071736e+000,8.6529421433450132e-003,0.0000000000000000e+000,1.4225417256956973e+001,2.0590031372382839e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759286852219026e+002,4.9738263445590889e+002,4.2355961502910856e+002,2.5848927851745020e+002,3.1306855096897118e+002,4.3589046469109650e+002
1.4000000000000034e+002,1.7389265126843725e+001,-2.3719857966752897e+001,5.4798310948999323e+001,6.5302231149541456e+001,5.4683094667208124e+001,2.1350527804320734e+001,5.4418544888229121e+001,1.7873145736953518e+001,1.7979963481097606e+001,-2.2883902227120757e+001,1.7827210706688071e+001,-2.3153986887031834e+001,6.7545523523759299e-001,6.3878631594713819e-001,1.4283440714178717e+000,2.0671303873650100e+000,3.0603514186071736e+000,8.6529421433450132e-003,0.0000000000000000e+000,1.4225417256956973e+001,2.0590031372382839e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759286852219026e+002,4.9738263445590889e+002,4.2355961502910856e+002,2.5848927851745020e+002,3.1306855096897118e+002,4.3589046469109650e+002
1.5000000000000003e+002,1.7380735068974875e+001,-2.3735305096306234e+001,5.4776305592810466e+001,6.5291166011176699e+001,5.4661145524443690e+001,2.1331346877938017e+001,5.4396698652150874e+001,1.7856200202577838e+001,1.7971238221819544e+001,-2.2899283494533933e+001,1.7818509134710830e+001,-2.3169423141576686e+001,6.7520865558928134e-001,6.3840589624110733e-001,1.4270691440824350e+000,2.0654750403235425e+000,3.0590174210976615e+000,8.6485959992450498e-003,0.0000000000000000e+000,1.4211856772168233e+001,2.0570944207932428e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759277000565231e+002,4.9738997798027833e+002,4.2357384686525864e+002,2.5856797259306393e+002,3.1339812348903797e+002,4.3627742474269058e+002
1.5000000000000037e+002,1.7380735068974875e+001,-2.3735305096306234e+001,5.4776305592810466e+001,6.5291166011176699e+001,5.4661145524443690e+001,2.1331346877938017e+001,5.4396698652150874e+001,1.7856200202577838e+001,1.7971238221819544e+001,-2.2899283494533933e+001,1.7818509134710830e+001,-2.3169423141576686e+001,6.7520865558928134e-001,6.3840589624110733e-001,1.4270691440824350e+000,2.0654750403235425e+000,3.0590174210976615e+000,8.6485959992450498e-003,0.0000000000000000e+000,1.4211856772168233e+001,2.0570944207932428e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759277000565231e+002,4.9738997798027833e+002,4.2357384686525864e+002,2.5856797259306393e+002,3.1339812348903797e+002,4.3627742474269058e+002
1.6000000000000003e+002,1.7374376869256015e+001,-2.3746859398370503e+001,5.4759351514139816e+001,6.5282022105895294e+001,5.4644232793245479e+001,2.1316346285459929e+001,5.4379864480169957e+001,1.7843138809267543e+001,1.7964740192669989e+001,-2.2910742160949354e+001,1.7812026487167813e+001,-2.3180926629393269e+001,6.7501902149825610e-001,6.3812074280309872e-001,1.4261559680288314e+000,2.0642767108319302e+000,3.0581015424574423e+000,8.6453771525616500e-003,0.0000000000000000e+000,1.4201370674389693e+001,2.0556035642910729e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759264901417635e+002,4.9739483527971851e+002,4.2358420428671184e+002,2.5862252096601861e+002,3.1362699695199666e+002,4.3655890134857140e+002
1.6000000000000040e+002,1.7374376869256015e+001,-2.3746859398370503e+001,5.4759351514139816e+001,6.5282022105895294e+001,5.4644232793245479e+001,2.1316346285459929e+001,5.4379864480169957e+001,1.7843138809267543e+001,1.7964740192669989e+001,-2.2910742160949354e+001,1.7812026487167813e+001,-2.3180926629393269e+001,6.7501902149825610e-001,6.3812074280309872e-001,1.4261559680288314e+000,2.0642767108319302e+000,3.0581015424574423e+000,8.6453771525616500e-003,0.0000000000000000e+000,1.4201370674389693e+001,2.0556035642910729e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759264901417635e+002,4.9739483527971851e+002,4.2358420428671184e+002,2.5862252096601861e+002,3.1362699695199666e+002,4.3655890134857140e+002
1.7000000000000003e+002,1.7369810272639523e+001,-2.3755186416316803e+001,5.4746680192556610e+001,6.5274636464886612e+001,5.4631590425170423e+001,2.1305000827045092e+001,5.4367277843502180e+001,1.7833370983690941e+001,1.7960070792556955e+001,-2.2918978136345260e+001,1.7807373176679274e+001,-2.3189185800548103e+001,6.7487755202083688e-001,6.3791315894429812e-001,1.4255031078078551e+000,2.0634162667521529e+000,3.0574676259026687e+000,8.6430871376743743e-003,0.0000000000000000e+000,1.4193518881124021e+001,2.0544772973574027e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759252807512416e+002,4.9739775180163048e+002,4.2359158176272194e+002,2.5866172682764602e+002,3.1378832660403140e+002,4.3677037042873224e+002
1.7000000000000043e+002,1.7369810272639523e+001,-2.3755186416316803e+001,5.4746680192556610e+001,6.5274636464886612e+001,5.4631590425170423e+001,2.1305000827045092e+001,5.4367277843502180e+001,1.7833370983690941e+001,1.7960070792556955e+001,-2.2918978136345260e+001,1.7807373176679274e+001,-2.3189185800548103e+001,6.7487755202083688e-001,6.3791315894429812e-001,1.4255031078078551e+000,2.0634162667521529e+000,3.0574676259026687e+000,8.6430871376743743e-003,0.0000000000000000e+000,1.4193518881124021e+001,2.0544772973574027e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3759252807512416e+002,4.9739775180163048e+002,4.2359158176272194e+002,2.5866172682764602e+002,3.1378832660403140e+002,4.3677037042873224e+002
