时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,2.2842535216660008e+002,2.2842535216660008e+002,2.2842535216660008e+002,2.2842535216660008e+002,2.2842535216660008e+002,2.2842535216660008e+002
1.0000000000000002e+001,2.0629707465864474e+001,-1.7463696337081615e+001,8.8684909634390181e+001,1.0157899050553391e+002,8.8594353116486360e+001,2.6666034563381515e+001,8.8355137730697990e+001,7.3512762578191655e+000,2.1184801766110660e+001,-1.7571091817889339e+001,2.1034015110276940e+001,-1.7807307999751913e+001,1.0112918414578718e+000,2.3503634406221474e+000,4.9063596833501827e-001,2.8409994089571655e+000,2.8092774928962139e+000,9.3421947704137708e-003,0.0000000000000000e+000,5.0024228679729390e+000,2.0893240158145886e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3837312971403304e+002,5.1693914306499960e+002,2.6535335424526505e+002,2.1283507771683770e+002,3.2502708394349469e+002,3.1043425385226340e+002
1.0000000000000021e+001,2.0629707465864460e+001,-1.7463696337082439e+001,8.8684909634390166e+001,1.0157899050553408e+002,8.8594353116486317e+001,2.6666034563381913e+001,8.8355137730697976e+001,7.3512762578201318e+000,2.1184801766110652e+001,-1.7571091817889339e+001,2.1034015110276925e+001,-1.7807307999751913e+001,1.0112918431456450e+000,2.3503634445447354e+000,4.9063596915386049e-001,2.8409994136985959e+000,2.8092774928962210e+000,9.3421947860051653e-003,0.0000000000000000e+000,5.0024228679729390e+000,2.0893240158145886e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3837312971403304e+002,5.1693914306500005e+002,2.6535335424526392e+002,2.1283507771683560e+002,3.2502708394349423e+002,3.1043425385226334e+002
2.0000000000000004e+001,1.8005000181194028e+001,-2.2356068967130682e+001,7.0488420559706213e+001,8.7081351630698407e+001,7.0398890310128266e+001,2.8988395163836287e+001,7.0213556816753226e+001,2.3720695960665807e+000,1.8584143159732633e+001,-2.1831897601144789e+001,1.8399790697485379e+001,-2.2150195616242428e+001,8.3609938567543651e-001,1.7181494682269138e+000,8.7101605975055885e-001,2.5891655279774728e+000,3.0967198066840287e+000,8.3752897636497348e-003,0.0000000000000000e+000,6.6196937226793011e+000,2.3551929508512956e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3791913037530122e+002,5.1171477559920635e+002,3.0656969803018995e+002,2.0257137864893997e+002,2.5667822964329611e+002,3.2575840415445151e+002
2.0000000000000043e+001,1.8005000181194021e+001,-2.2356068967130881e+001,7.0488420559706213e+001,8.7081351630698691e+001,7.0398890310128252e+001,2.8988395163836287e+001,7.0213556816753197e+001,2.3720695960660123e+000,1.8584143159732630e+001,-2.1831897601144789e+001,1.8399790697485372e+001,-2.2150195616242456e+001,8.3609938638033376e-001,1.7181494696754598e+000,8.7101606048489999e-001,2.5891655301603596e+000,3.0967198066840496e+000,8.3752897707108104e-003,0.0000000000000000e+000,6.6196937226793011e+000,2.3551929508512956e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3791913037530145e+002,5.1171477559920612e+002,3.0656969803018961e+002,2.0257137864893949e+002,2.5667822964329605e+002,3.2575840415445168e+002
3.0000000000000004e+001,1.7270608080731151e+001,-2.4152755611617408e+001,6.3447936160410890e+001,2.4452534820090079e+001,6.3363398360639508e+001,2.4394632371213618e+001,6.3188271855186422e+001,1.9756388611068019e+000,1.8009001689111965e+001,-2.2832752305148205e+001,1.7825563191163496e+001,-2.3156909100298805e+001,6.8163710603992667e-001,8.6145891440088862e-001,1.3352769991149769e+000,2.1967359135158655e+000,3.2227352267809088e+000,1.1518753212748771e-002,0.0000000000000000e+000,9.2140558776032435e+000,1.9779779377045713e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.4864709305727177e+002,3.9289067678163838e+002,3.1810316302125676e+002,2.0218115527851654e+002,2.4427690662515033e+002,3.4014549987810483e+002
3.0000000000000064e+001,1.7270608080731151e+001,-2.4152755611617408e+001,6.3447936160410869e+001,2.4452534820090023e+001,6.3363398360639486e+001,2.4394632371213618e+001,6.3188271855186414e+001,1.9756388611106104e+000,1.8009001689111965e+001,-2.2832752305148205e+001,1.7825563191163496e+001,-2.3156909100298805e+001,6.8163710547587975e-001,8.6145891368805172e-001,1.3352769980100616e+000,2.1967359116981133e+000,3.2227352267809408e+000,1.1518753203217283e-002,0.0000000000000000e+000,9.2140558776032435e+000,1.9779779377045713e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.4864709305727177e+002,3.9289067678163781e+002,3.1810316302125625e+002,2.0218115527851654e+002,2.4427690662515033e+002,3.4014549987810489e+002
4.0000000000000007e+001,1.7148873835579597e+001,-2.4374340347120551e+001,6.2729425993090210e+001,2.3958280109493501e+001,6.2637566787916164e+001,2.3894742957618917e+001,6.2458161691658873e+001,3.0638345827194939e+000,1.7892969608912608e+001,-2.3037509265574613e+001,1.7706256265261381e+001,-2.3369055035509206e+001,6.4901852616054967e-001,9.2098914961443723e-001,1.2064414076096350e+000,2.1274305572240721e+000,3.2779196147288454e+000,1.1535253753637514e-002,0.0000000000000000e+000,1.0659088022733783e+001,1.9826480818196046e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.4717849460219185e+002,3.8927576139906893e+002,3.0943450525643630e+002,2.0484717381353698e+002,2.4359534977861915e+002,3.4385530498681061e+002
4.0000000000000085e+001,1.7148873835579597e+001,-2.4374340347120551e+001,6.2729425993090210e+001,2.3958280109493501e+001,6.2637566787916164e+001,2.3894742957618917e+001,6.2458161691658873e+001,3.0638345827189823e+000,1.7892969608912608e+001,-2.3037509265574613e+001,1.7706256265261381e+001,-2.3369055035509206e+001,6.4901852616054900e-001,9.2098914961443690e-001,1.2064414076096650e+000,2.1274305572241019e+000,3.2779196147288947e+000,1.1535253753637517e-002,0.0000000000000000e+000,1.0659088022733783e+001,1.9826480818196046e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.4717849460219185e+002,3.8927576139906887e+002,3.0943450525643630e+002,2.0484717381353443e+002,2.4359534977861915e+002,3.4385530498681061e+002
5.0000000000000007e+001,1.7157063807374197e+001,-2.4359396082264254e+001,6.3130857449373046e+001,2.4235014616673311e+001,6.3039683474546116e+001,2.4172294319280184e+001,6.2858711388055816e+001,4.1942699583781859e+000,1.7902102718560862e+001,-2.3021356701882382e+001,1.7714685844213069e+001,-2.3354031094475630e+001,6.4709163059962516e-001,9.2445694190342365e-001,1.1660338641885226e+000,2.0904908060919460e+000,3.2305947214226833e+000,1.1573609455434484e-002,0.0000000000000000e+000,1.1044004188775830e+001,2.0138022923689732e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.4638849883410796e+002,3.8817932555813729e+002,3.0830303929989162e+002,2.0755366904694932e+002,2.4530332850421379e+002,3.4450651266254414e+002
