时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,3.4809161120649819e+001,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,0.0000000000000000e+000,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,3.0159775403647473e+002,3.0159775403647473e+002,3.0159775403647473e+002,3.0159775403647473e+002,3.0159775403647473e+002,3.0159775403647473e+002
1.0000000000000002e+001,1.9010083280854559e+001,-1.0611990152714213e+001,5.2093666678500412e+001,7.0220910382868965e+001,5.1965807539373230e+001,1.5936687159550218e+001,5.1729028189992285e+001,1.3421960931506931e+001,1.9640417991073551e+001,-1.4744871285634076e+001,1.9488920221408755e+001,-1.9698756396343185e+001,6.4866268201971777e-001,8.4974795943270376e-001,1.6007167525134225e+000,2.4504647119461263e+000,3.7777180341502028e+000,9.0234581053377314e-003,0.0000000000000000e+000,1.1535177441605185e+001,1.6412984737398347e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.5006124398750347e+002,5.0615539793993804e+002,4.1198441055207127e+002,2.3458936601071795e+002,4.4390312004327933e+002,4.3799630970628101e+002
1.0000000000000021e+001,1.9010083280854552e+001,-1.0611990152714270e+001,5.2093666678500433e+001,7.0220910382869022e+001,5.1965807539373252e+001,1.5936687159550274e+001,5.1729028189992306e+001,1.3421960931504202e+001,1.9640417991073544e+001,-1.4744871285633394e+001,1.9488920221408755e+001,-1.9698756396343185e+001,6.4866268201972965e-001,8.4974795943271397e-001,1.6007167525133978e+000,2.4504647119461120e+000,3.7777180341501118e+000,9.0234581053377314e-003,0.0000000000000000e+000,1.1535177441605185e+001,1.6412984737398347e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.5006124398750342e+002,5.0615539793993901e+002,4.1198441055207110e+002,2.3458936601072051e+002,4.4390312004327933e+002,4.3799630970628101e+002
2.0000000000000004e+001,1.7882672514294445e+001,-2.1982882844853464e+001,5.5580483899506241e+001,6.6440567978301146e+001,5.5464361551118955e+001,2.1064275500461918e+001,5.5219896924877190e+001,1.3660513444541323e+001,1.8484636336245067e+001,-2.2003413008159413e+001,1.8328885963333224e+001,-2.0099810931951168e+001,6.8486137934222902e-001,6.8862769139487578e-001,1.6433328764266431e+000,2.3319605678215187e+000,3.4050110550272761e+000,8.8425502253041029e-003,0.0000000000000000e+000,1.4121200701694363e+001,2.0353004347060278e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3865190472857176e+002,4.9809146994390562e+002,4.2021487621823150e+002,2.3437110552366048e+002,3.7358802141341124e+002,4.4001568511006911e+002
2.0000000000000043e+001,1.7882672514294445e+001,-2.1982882844853464e+001,5.5580483899506248e+001,6.6440567978300862e+001,5.5464361551118962e+001,2.1064275500462941e+001,5.5219896924877197e+001,1.3660513444544165e+001,1.8484636336245060e+001,-2.2003413008159441e+001,1.8328885963333217e+001,-2.0099810931950998e+001,6.8486137934222913e-001,6.8862769139486746e-001,1.6433328764266455e+000,2.3319605678215130e+000,3.4050110550272672e+000,8.8425502253041046e-003,0.0000000000000000e+000,1.4121200701694363e+001,2.0353004347060278e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3865190472857176e+002,4.9809146994390562e+002,4.2021487621823246e+002,2.3437110552366119e+002,3.7358802141341010e+002,4.4001568511006911e+002
3.0000000000000004e+001,1.7488974697721073e+001,-2.3448318191522333e+001,5.5714888996783358e+001,6.6608874885146179e+001,5.5600561301660875e+001,2.1794753233655342e+001,5.5340283283565121e+001,1.6231527061119436e+001,1.8098219396366300e+001,-2.2675970159887271e+001,1.7925858299283181e+001,-2.2979371725635787e+001,6.8548592297804578e-001,6.6087390398846357e-001,1.5540524994518061e+000,2.2149264034402698e+000,3.2311770806578735e+000,8.6687189201984337e-003,0.0000000000000000e+000,1.4525837498397095e+001,2.1039238121345704e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3770678003517008e+002,4.9817871042722430e+002,4.2194208191587609e+002,2.4267078315097939e+002,2.9030748090730191e+002,3.9581713575598496e+002
3.0000000000000064e+001,1.7488974697721073e+001,-2.3448318191522333e+001,5.5714888996783358e+001,6.6608874885146179e+001,5.5600561301660875e+001,2.1794753233655172e+001,5.5340283283565121e+001,1.6231527061121142e+001,1.8098219396366300e+001,-2.2675970159887271e+001,1.7925858299283181e+001,-2.2979371725635787e+001,6.8548592297804578e-001,6.6087390398846557e-001,1.5540524994518083e+000,2.2149264034402738e+000,3.2311770806578792e+000,8.6687189201984337e-003,0.0000000000000000e+000,1.4525837498397095e+001,2.1039238121345704e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3770678003517008e+002,4.9817871042722430e+002,4.2194208191587586e+002,2.4267078315097891e+002,2.9030748090730191e+002,3.9581713575598496e+002
4.0000000000000007e+001,1.7443633869798305e+001,-2.3596673137393026e+001,5.5211396634619284e+001,6.5869795016153773e+001,5.5096886541306510e+001,2.1718317038949806e+001,5.4838953348493860e+001,1.8198214457878237e+001,1.8051260202343229e+001,-2.2758421260203875e+001,1.7881783642983880e+001,-2.3057300713416367e+001,6.7983400330133403e-001,6.4434128895766785e-001,1.4985499580482471e+000,2.1428912470059149e+000,3.1520801204409392e+000,8.6603018295506890e-003,0.0000000000000000e+000,1.4449626174400521e+001,2.0938720866299377e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762413743862487e+002,4.9771229483052059e+002,4.2331058209124330e+002,2.5027389266144840e+002,2.9529611546842926e+002,4.0391513015404701e+002
4.0000000000000085e+001,1.7443633869798305e+001,-2.3596673137393026e+001,5.5211396634619284e+001,6.5869795016153773e+001,5.5096886541306510e+001,2.1718317038949465e+001,5.4838953348493860e+001,1.8198214457878237e+001,1.8051260202343229e+001,-2.2758421260203875e+001,1.7881783642983880e+001,-2.3057300713416367e+001,6.7983400330133403e-001,6.4434128895768017e-001,1.4985499580482347e+000,2.1428912470059149e+000,3.1520801204409392e+000,8.6603018295506890e-003,0.0000000000000000e+000,1.4449626174400521e+001,2.0938720866299377e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3762413743862487e+002,4.9771229483052059e+002,4.2331058209124188e+002,2.5027389266144843e+002,2.9529611546842938e+002,4.0391513015404706e+002
5.0000000000000007e+001,1.7439777619027414e+001,-2.3617110140935296e+001,5.5141744754659200e+001,6.5742939767535916e+001,5.5026768524497442e+001,2.1628893914117384e+001,5.4764068193524380e+001,1.8140454989807893e+001,1.8038879153900787e+001,-2.2780185998728825e+001,1.7877933486084771e+001,-2.3064114936808807e+001,6.7932838297001652e-001,6.4427609742387149e-001,1.4623644323351561e+000,2.1066405297590274e+000,3.1010636130774003e+000,8.6666269256637438e-003,0.0000000000000000e+000,1.4423576907636232e+001,2.0863630811292410e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3760745315448872e+002,4.9761613378741583e+002,4.2327624319906806e+002,2.5454111188693312e+002,3.0317024301408918e+002,4.1828247919507140e+002
