时间(s),吸气压力(bar),吸气温度(℃),排气压力(bar),排气温度(℃),气冷中间压力(bar),气冷中间温度(℃),气冷出口压力(bar),气冷出口温度(℃),蒸发器进口压力(bar),蒸发器进口温度(℃),蒸发器出口压力(bar),蒸发器出口温度(℃),压缩机功耗(kW),一级制热量(kW),二级制热量(kW),制热量(kW),COP,质量流量(kg/s),进风温度(℃),中间温度(℃),出风温度(℃),室内风量(kg/min),环境温度(℃),室外风量(m/s),吸气比焓(kJ/kg),排气比焓(kJ/kg),气冷中间比焓(kJ/kg),气冷出口比焓(kJ/kg),蒸发器进口比焓(kJ/kg),蒸发器出口比焓(kJ/kg)
5.0000000000000107e+001,1.5039034262180120e+001,-2.8148502843797360e+001,5.0681607558006192e+001,6.5779036657573442e+001,5.0585494753274268e+001,1.7924028403928162e+001,5.0360672318505181e+001,1.4630916435914287e+001,1.5569308760618622e+001,-2.7360304706508572e+001,1.5420426638619610e+001,-2.0061798809535730e+001,6.2755412648759135e-001,5.5506250759535813e-001,1.1731069015707567e+000,1.7281694091661148e+000,2.7538172983399001e+000,7.3796343406988072e-003,0.0000000000000000e+000,1.1586549689193248e+001,1.7097935845072016e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3748216514397336e+002,5.0196572991843601e+002,4.2675028129733306e+002,2.6778483024496148e+002,3.9527373837046002e+002,4.4596554611493741e+002
6.0000000000000007e+001,1.5191082435996274e+001,-2.7849374908069109e+001,5.0864989800663672e+001,6.5556306900835693e+001,5.0767498147085369e+001,1.8036524104169871e+001,5.0539634940800504e+001,1.4778068094783407e+001,1.5726105672053304e+001,-2.7054188951100940e+001,1.5576448024372960e+001,-2.0064612683298776e+001,6.2963016601762689e-001,5.5996825286332408e-001,1.1861435608619051e+000,1.7461118137252292e+000,2.7732340474874033e+000,7.4653478164737243e-003,0.0000000000000000e+000,1.1706831010295446e+001,1.7220586707394375e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3749639135689364e+002,5.0151437567667926e+002,4.2650537855699429e+002,2.6761880153181517e+002,3.8912394016317819e+002,4.4566002822248475e+002
6.0000000000000128e+001,1.5191082435996275e+001,-2.7849374908068000e+001,5.0864989800663672e+001,6.5556306900835693e+001,5.0767498147085369e+001,1.8036524104169871e+001,5.0539634940800504e+001,1.4778068094783407e+001,1.5726105672053308e+001,-2.7054188951100912e+001,1.5576448024372963e+001,-2.0064612683298151e+001,6.2963016601762911e-001,5.5996825286332408e-001,1.1861435608619051e+000,1.7461118137252292e+000,2.7732340474873935e+000,7.4653478164737243e-003,0.0000000000000000e+000,1.1706831010295446e+001,1.7220586707394375e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3749639135689341e+002,5.0151437567667926e+002,4.2650537855699429e+002,2.6761880153181517e+002,3.8912394016317666e+002,4.4566002822248475e+002
7.0000000000000014e+001,1.5303172821831174e+001,-2.7624032918760122e+001,5.1063152233686068e+001,6.5523234855545525e+001,5.0964751524293575e+001,1.8196503704926727e+001,5.0734872280019069e+001,1.4938147776451615e+001,1.5841433584060477e+001,-2.6830463099446689e+001,1.5691197712226442e+001,-2.0066077245974469e+001,6.3192317251391017e-001,5.6403600730628167e-001,1.1977492811326580e+000,1.7617852884389396e+000,2.7879738630729802e+000,7.5255706446430946e-003,0.0000000000000000e+000,1.1837553149988423e+001,1.7385843033789570e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3751332549891060e+002,5.0128430018958943e+002,4.2633503269347233e+002,2.6717776240922507e+002,3.8554152514773290e+002,4.4543504116578890e+002
7.0000000000000142e+001,1.5303172821831176e+001,-2.7624032918760122e+001,5.1063152233686068e+001,6.5523234855545525e+001,5.0964751524293575e+001,1.8196503704926727e+001,5.0734872280019069e+001,1.4938147776451615e+001,1.5841433584060477e+001,-2.6830463099446689e+001,1.5691197712226444e+001,-2.0066077245975123e+001,6.3192317251391017e-001,5.6403600730628167e-001,1.1977492811326580e+000,1.7617852884389396e+000,2.7879738630729802e+000,7.5255706446430946e-003,0.0000000000000000e+000,1.1837553149988423e+001,1.7385843033789570e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3751332549891060e+002,5.0128430018958943e+002,4.2633503269347233e+002,2.6717776240922507e+002,3.8554152514773273e+002,4.4543504116578890e+002
8.0000000000000014e+001,1.5403771459613967e+001,-2.7425850358894309e+001,5.1246099810242860e+001,6.5507702548124541e+001,5.1146901712412379e+001,1.8352463745369448e+001,5.0915330158832049e+001,1.5085690413938380e+001,1.5945090470414371e+001,-2.6630404046393977e+001,1.5794200359652312e+001,-2.0066869032881073e+001,6.3409832151510004e-001,5.6762419657493834e-001,1.2090384429375360e+000,1.7766626395124745e+000,2.8018724844868812e+000,7.5792896938498815e-003,0.0000000000000000e+000,1.1957737097272457e+001,1.7545670118155329e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3752428672565441e+002,5.0109025274971532e+002,4.2619877617302109e+002,2.6668007563851125e+002,3.8165191768197178e+002,4.4523297490833426e+002
8.0000000000000171e+001,1.5403771459613971e+001,-2.7425850358894479e+001,5.1246099810242860e+001,6.5507702548124541e+001,5.1146901712412379e+001,1.8352463745369448e+001,5.0915330158832049e+001,1.5085690413938380e+001,1.5945090470414373e+001,-2.6630404046393977e+001,1.5794200359652313e+001,-2.0066869032881073e+001,6.3409832151510004e-001,5.6762419657493834e-001,1.2090384429375360e+000,1.7766626395124745e+000,2.8018724844868812e+000,7.5792896938498815e-003,0.0000000000000000e+000,1.1957737097272457e+001,1.7545670118155329e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3752428672565441e+002,5.0109025274971532e+002,4.2619877617302109e+002,2.6668007563851125e+002,3.8165191768197172e+002,4.4523297490833426e+002
9.0000000000000014e+001,1.5503489930086502e+001,-2.7231303124851053e+001,5.1419762376144391e+001,6.5479515606452196e+001,5.1319762458395914e+001,1.8499645547494083e+001,5.1086520097669286e+001,1.5225285562506315e+001,1.6047902520130965e+001,-2.6432913235915436e+001,1.5896341486597260e+001,-2.0067640345662113e+001,6.3617050685027887e-001,5.7110265250824943e-001,1.2202414325379958e+000,1.7913440850462452e+000,2.8158238487277649e+000,7.6328997341357880e-003,0.0000000000000000e+000,1.2071347208327609e+001,1.7696731459648959e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3753340435361747e+002,5.0088891819768054e+002,4.2606772672385978e+002,2.6620168956358600e+002,3.7761608691266292e+002,4.4503195348544375e+002
9.0000000000000199e+001,1.5503489930086502e+001,-2.7231303124852104e+001,5.1419762376144391e+001,6.5479515606452196e+001,5.1319762458395914e+001,1.8499645547494083e+001,5.1086520097669286e+001,1.5225285562506315e+001,1.6047902520130968e+001,-2.6432913235915436e+001,1.5896341486597263e+001,-2.0067640345661175e+001,6.3617050685029775e-001,5.7110265250824943e-001,1.2202414325379958e+000,1.7913440850462452e+000,2.8158238487276814e+000,7.6328997341357880e-003,0.0000000000000000e+000,1.2071347208327609e+001,1.7696731459648959e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3753340435361559e+002,5.0088891819768054e+002,4.2606772672385978e+002,2.6620168956358600e+002,3.7761608691266292e+002,4.4503195348544375e+002
1.0000000000000001e+002,1.5602078992809837e+001,-2.7039827197294699e+001,5.1588998898710351e+001,6.5448123771659596e+001,5.1488200612800476e+001,1.8641944035287452e+001,5.1253296680657506e+001,1.5360937566135647e+001,1.6149540021379490e+001,-2.6238597717109627e+001,1.5997332863955215e+001,-2.0068520518933980e+001,6.3818200922350699e-001,5.7453313898578906e-001,1.2312215718324577e+000,1.8057547108182468e+000,2.8295293266185246e+000,7.6860657078048362e-003,0.0000000000000000e+000,1.2181761801166886e+001,1.7842828775353553e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3754187490542955e+002,5.0068745874324452e+002,4.2593749421947291e+002,2.6574870340778227e+002,3.7368986288283753e+002,4.4483240744896665e+002
1.0000000000000023e+002,1.5602078992809838e+001,-2.7039827197294699e+001,5.1588998898710351e+001,6.5448123771659596e+001,5.1488200612800476e+001,1.8641944035287452e+001,5.1253296680657506e+001,1.5360937566135647e+001,1.6149540021379497e+001,-2.6238597717109599e+001,1.5997332863955217e+001,-2.0068520518933980e+001,6.3818200873550668e-001,5.7453313854645927e-001,1.2312215708909764e+000,1.8057547094374358e+000,2.8295293266185251e+000,7.6860657019275124e-003,0.0000000000000000e+000,1.2181761801166886e+001,1.7842828775353553e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3754187490542955e+002,5.0068745874324452e+002,4.2593749421947291e+002,2.6574870340778227e+002,3.7368986288283730e+002,4.4483240744896665e+002
1.1000000000000001e+002,1.5698159825775789e+001,-2.6853922227097314e+001,5.1754376542689059e+001,6.5419583247372543e+001,5.1652799532191764e+001,1.8780807734115740e+001,5.1416273840035863e+001,1.5493172743347429e+001,1.6248523398905043e+001,-2.6050215025926633e+001,1.6095751814329585e+001,-2.0070007811604597e+001,6.4014151480884174e-001,5.7788962163037272e-001,1.2418832641423485e+000,1.8197728857727213e+000,2.8427665503246415e+000,7.7379094248964308e-003,0.0000000000000000e+000,1.2289422047587777e+001,1.7985240392654759e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3754975958425905e+002,5.0049294315192094e+002,4.2581002947357848e+002,2.6531664606091715e+002,3.6994178788035254e+002,4.4463659147715947e+002
1.1000000000000026e+002,1.5698159825775793e+001,-2.6853922227095921e+001,5.1754376542689059e+001,6.5419583247372543e+001,5.1652799532191779e+001,1.8780807734116252e+001,5.1416273840035878e+001,1.5493172743347429e+001,1.6248523398905043e+001,-2.6050215025926633e+001,1.6095751814329592e+001,-2.0070007811604967e+001,6.4014151480884174e-001,5.7788962163036517e-001,1.2418832641423565e+000,1.8197728857727218e+000,2.8427665503246420e+000,7.7379094248964308e-003,0.0000000000000000e+000,1.2289422047587777e+001,1.7985240392654759e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3754975958425905e+002,5.0049294315192094e+002,4.2581002947357945e+002,2.6531664606091709e+002,3.6994178788035242e+002,4.4463659147715947e+002
1.2000000000000001e+002,1.5791825072364047e+001,-2.6673624414241800e+001,5.1915647082418189e+001,6.5392963583385836e+001,5.1813310107112720e+001,1.8916237357611465e+001,5.1575203796164182e+001,1.5621814044861310e+001,1.6344973496046304e+001,-2.5867468653654612e+001,1.6191695741626688e+001,-2.0072092389838616e+001,6.4204948172269360e-001,5.8116523976941215e-001,1.2522511400231224e+000,1.8334163797925345e+000,2.8555686625168897e+000,7.7884952036108906e-003,0.0000000000000000e+000,1.2394171243243250e+001,1.8123972473214963e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3755676910115955e+002,5.0030447348383751e+002,4.2568604918282836e+002,2.6490388173120618e+002,3.6633621177310602e+002,4.4444436063250714e+002
1.2000000000000028e+002,1.5791825072364050e+001,-2.6673624414241772e+001,5.1915647082418197e+001,6.5392963583385836e+001,5.1813310107112727e+001,1.8916237357611465e+001,5.1575203796164196e+001,1.5621814044861367e+001,1.6344973496046304e+001,-2.5867468653654612e+001,1.6191695741626695e+001,-2.0072092389839639e+001,6.4204948220477887e-001,5.8116524020578231e-001,1.2522511409633847e+000,1.8334163811691671e+000,2.8555686625168977e+000,7.7884952094589123e-003,0.0000000000000000e+000,1.2394171243243250e+001,1.8123972473214963e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3755676910115955e+002,5.0030447348383751e+002,4.2568604918282836e+002,2.6490388173120556e+002,3.6633621177310596e+002,4.4444436063250714e+002
1.3000000000000003e+002,1.5883068003917133e+001,-2.6498810650594152e+001,5.2072800200484949e+001,6.5368162245722999e+001,5.1969722042377278e+001,1.9048192058168354e+001,5.1730076021112943e+001,1.5746878122882322e+001,1.6438874337609541e+001,-2.5690309611841627e+001,1.6285157771538611e+001,-2.0074809950483598e+001,6.4390532823862823e-001,5.8436007198581186e-001,1.2623249569994082e+000,1.8466850289852199e+000,2.8679449415906175e+000,7.8378156034017085e-003,0.0000000000000000e+000,1.2496020108885887e+001,1.8259003613571849e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3756302609392202e+002,5.0012195992706341e+002,4.2556546337817900e+002,2.6450975335974687e+002,3.6287464650083712e+002,4.4425572227060070e+002
1.3000000000000031e+002,1.5883068003917135e+001,-2.6498810650593043e+001,5.2072800200484956e+001,6.5368162245722147e+001,5.1969722042377278e+001,1.9048192058168354e+001,5.1730076021112950e+001,1.5746878122882322e+001,1.6438874337609544e+001,-2.5690309611841627e+001,1.6285157771538618e+001,-2.0074809950483541e+001,6.4390532823863067e-001,5.8436007198581363e-001,1.2623249569994064e+000,1.8466850289852199e+000,2.8679449415906064e+000,7.8378156034017085e-003,0.0000000000000000e+000,1.2496020108885887e+001,1.8259003613571849e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3756302609392179e+002,5.0012195992706341e+002,4.2556546337817878e+002,2.6450975335974687e+002,3.6287464650083695e+002,4.4425572227060076e+002
1.4000000000000003e+002,1.5971894666327646e+001,-2.6329418971089609e+001,5.2225829878344875e+001,6.5345034350216281e+001,5.2122029330490207e+001,1.9176663770690539e+001,5.1880884427653648e+001,1.5868384609534417e+001,1.6530228728893992e+001,-2.5518671888326509e+001,1.6376144336724966e+001,-2.0078247126682953e+001,6.4570941412095983e-001,5.8747379254980503e-001,1.2721070135342376e+000,1.8595808060840426e+000,2.8799035067741632e+000,7.8858717534246586e-003,0.0000000000000000e+000,1.2594981347091334e+001,1.8390338152692379e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3756855384641790e+002,4.9994525351329304e+002,4.2544825293822305e+002,2.6413355580511410e+002,3.5955519898288946e+002,4.4407059778186436e+002
1.4000000000000034e+002,1.5971894666327652e+001,-2.6329418971089780e+001,5.2225829878344875e+001,6.5345034350216281e+001,5.2122029330490207e+001,1.9176663770691164e+001,5.1880884427653655e+001,1.5868384609534417e+001,1.6530228728893995e+001,-2.5518671888326509e+001,1.6376144336724966e+001,-2.0078247126682953e+001,6.4570941412095983e-001,5.8747379254979915e-001,1.2721070135342429e+000,1.8595808060840420e+000,2.8799035067741623e+000,7.8858717534246586e-003,0.0000000000000000e+000,1.2594981347091334e+001,1.8390338152692379e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3756855384641790e+002,4.9994525351329304e+002,4.2544825293822379e+002,2.6413355580511416e+002,3.5955519898289083e+002,4.4407059778186436e+002
1.5000000000000003e+002,1.6084771212731649e+001,-2.5931715655240026e+001,5.2378409700783635e+001,6.5359786189588931e+001,5.2273659520439324e+001,1.9304064288203278e+001,5.2030656567467446e+001,1.5988786961966582e+001,1.6643401792300427e+001,-2.5307003053317715e+001,1.6491415259912223e+001,-2.0079218483392964e+001,6.4631445109069474e-001,5.9167037695688285e-001,1.2832938184143807e+000,1.8749641953712635e+000,2.9010092412557817e+000,7.9433637976192087e-003,0.0000000000000000e+000,1.2692844561836296e+001,1.8520201733383999e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3779506307321577e+002,4.9981664264232370e+002,4.2533051912696629e+002,2.6377505583583383e+002,3.5563980422719482e+002,4.4383916954435290e+002
1.5000000000000037e+002,1.6084771212731656e+001,-2.5931715655238435e+001,5.2378409700783642e+001,6.5359786189589272e+001,5.2273659520439331e+001,1.9304064288203222e+001,5.2030656567467453e+001,1.5988786961966582e+001,1.6643401792300434e+001,-2.5307003053317715e+001,1.6491415259912227e+001,-2.0079218483392566e+001,6.4631445156256895e-001,5.9167037738886796e-001,1.2832938193513221e+000,1.8749641967401902e+000,2.9010092412558057e+000,7.9433638034187171e-003,0.0000000000000000e+000,1.2692844561836296e+001,1.8520201733383999e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3779506307321628e+002,4.9981664264232376e+002,4.2533051912696607e+002,2.6377505583583371e+002,3.5563980422719311e+002,4.4383916954435290e+002
1.6000000000000003e+002,1.6155360455311172e+001,-2.4503239441505997e+001,5.2489012252451182e+001,6.7118412216901731e+001,5.2384380560153950e+001,1.9498832455387458e+001,5.2142450364924294e+001,1.6078484538265172e+001,1.6718166315105790e+001,-2.5167752015056152e+001,1.6561326378913890e+001,-2.0090207959622234e+001,6.4847279519240830e-001,6.0378220328824894e-001,1.2808309158245328e+000,1.8846131191127817e+000,2.9062331266396431e+000,7.9011887425486441e-003,0.0000000000000000e+000,1.2765714498925718e+001,1.8698052135108242e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3934542429092892e+002,5.0192748779217163e+002,4.2551085948954358e+002,2.6340475652719590e+002,3.5685114039311367e+002,4.4368627917813683e+002
1.6000000000000040e+002,1.6155360455311172e+001,-2.4503239441505997e+001,5.2489012252451182e+001,6.7118412216901731e+001,5.2384380560153950e+001,1.9498832455387458e+001,5.2142450364924294e+001,1.6078484538265172e+001,1.6718166315105790e+001,-2.5167752015056152e+001,1.6561326378913890e+001,-2.0090207959622234e+001,6.4847279519240830e-001,6.0378220328824894e-001,1.2808309158245328e+000,1.8846131191127817e+000,2.9062331266396431e+000,7.9011887425486441e-003,0.0000000000000000e+000,1.2765714498925718e+001,1.8698052135108242e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3934542429092892e+002,5.0192748779217163e+002,4.2551085948954358e+002,2.6340475652719590e+002,3.5685114039311378e+002,4.4368627917813683e+002
1.7000000000000003e+002,1.6147710361508217e+001,-2.4455099034193665e+001,5.2499737999529003e+001,6.7272554950987910e+001,5.2395293392839285e+001,1.9565766733421356e+001,5.2154151995213489e+001,1.6087864693379288e+001,1.6710040662240004e+001,-2.5182864413987545e+001,1.6553241449444670e+001,-2.0088814322695811e+001,6.4886165431409970e-001,6.0335102755670655e-001,1.2822800882708414e+000,1.8856311158275481e+000,2.9060603339564204e+000,7.8912895452877743e-003,0.0000000000000000e+000,1.2772327467154128e+001,1.8765254096214903e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3941904567188800e+002,5.0211085013367995e+002,4.2565300074238581e+002,2.6315990238223941e+002,3.5865190133436090e+002,4.4370412279872494e+002
1.7000000000000043e+002,1.6147710361508217e+001,-2.4455099034193665e+001,5.2499737999529003e+001,6.7272554950987910e+001,5.2395293392839285e+001,1.9565766733421356e+001,5.2154151995213489e+001,1.6087864693379288e+001,1.6710040662240004e+001,-2.5182864413987545e+001,1.6553241449444670e+001,-2.0088814322695811e+001,6.4886165431409970e-001,6.0335102755670655e-001,1.2822800882708414e+000,1.8856311158275481e+000,2.9060603339564204e+000,7.8912895452877743e-003,0.0000000000000000e+000,1.2772327467154128e+001,1.8765254096214903e+001,6.0000000000000000e+000,-2.0000000000000000e+001,2.5000000000000000e+000,4.3941904567188800e+002,5.0211085013367995e+002,4.2565300074238581e+002,2.6315990238223941e+002,3.5865190133436090e+002,4.4370412279872494e+002
