time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_eva_mid[bar],T_eva_mid[degC],P_eva_out[bar],T_eva_out[degC],P_gc_in[bar],T_gc_in[degC],P_gc_out[bar],T_gc_out[degC],W_comp[kW],Q_cool_s1[kW],Q_cool_s2[kW],Q_cool_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_eva_mid[kJ/kg],h_eva_out[kJ/kg],h_gc_in[kJ/kg],h_gc_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.353127150621901,3.569050083950458,9.0,45.0,3.0,290.15515621320213,290.15515621320213,290.15515621320213,290.15515621320213,290.15515621320213,290.15515621320213
10.000000000000002,30.13731483132013,20.51864886892315,87.19026500656896,112.20739936352412,31.008546370997824,20.473486972002437,32.02759373296588,-3.110570688567293,87.11681740601284,44.684317211835264,87.18867459348039,110.0469170443946,0.9975893557711932,0.7888500175147953,2.0424321703247834,2.831282187839579,2.8381238948272824,0.012338062052052729,35.0,24.206055635460416,21.300636284998745,9.0,45.0,3.0,469.6478794358529,532.3079702930625,468.3716718543987,302.83253274908213,400.12726721470983,529.4666635645273
10.00000000000002,30.13731483132013,20.518648868924917,87.19026500656899,112.20739936352412,31.008546370997816,20.473486972002487,32.02759373296588,-3.110570688567293,87.11681740601287,44.68431721183515,87.18867459348041,110.04691704439529,0.9975893548898273,0.7888500168178609,2.04243216852034,2.8312821853382006,2.8381238948273304,0.012338062041152323,35.0,24.206055635460416,21.300636284998745,9.0,45.0,3.0,469.6478794358538,532.3079702930622,468.3716718543987,302.83253274908213,400.12726721471006,529.4666635645278
20.000000000000004,30.935639661256594,24.830713461887346,93.89943632178024,124.11148172935036,31.812926191493155,23.785436685526577,32.90132781994064,-2.11276264236534,93.83324948118707,45.68252198870579,93.89792608836737,124.05951143205355,1.0982937963746209,0.8753365152070172,1.9869067934949824,2.8622433087019994,2.6060816496915797,0.012126315204843457,35.0,24.551980599033925,24.22294318819337,9.0,45.0,3.0,473.7864990774227,543.5259021106101,471.3410297548765,307.49020121123294,379.13673438613387,543.4595019952137
20.000000000000043,30.9356396612566,24.830713461887346,93.89943632178024,124.11148172935036,31.81292619149316,23.785436685526577,32.901327819940654,-2.11276264236534,93.83324948118707,45.68252198870579,93.8979260883674,124.05951143205353,1.0982937974103832,0.8753365160325165,1.9869067953687691,2.862243311401285,2.606081649691584,0.01212631521627936,35.0,24.551980599033925,24.22294318819337,9.0,45.0,3.0,473.7864990774227,543.5259021106101,471.3410297548765,307.49020121123255,379.13673438613387,543.459501995214
30.000000000000004,31.7387347629876,26.217349573781743,97.53316363155326,127.21660486073216,32.61029163950317,24.19826177111014,33.67170429679946,-1.2490438312396464,97.46794692524594,45.8005056113758,97.53164632485017,127.27472203280212,1.1390238572698128,0.9204606760242402,1.8799477803335845,2.8004084563578244,2.4586038637243934,0.012336780219895515,35.0,25.084615738377863,24.76384416978101,9.0,45.0,3.0,474.4042136556892,545.3742751596019,470.7631805613684,318.3775704731062,364.84708711318495,545.4508075832334
30.000000000000064,31.738734762987605,26.21734957378243,97.5331636315533,127.21660486073114,32.61029163950317,24.19826177111014,33.67170429679946,-1.2490438312396464,97.46794692524594,45.80050561137608,97.53164632485017,127.27472203280256,1.1390238572697982,0.9204606760242288,1.879947780333584,2.8004084563578124,2.458603863724415,0.012336780219895515,35.0,25.084615738377863,24.763844169780956,9.0,45.0,3.0,474.4042136556892,545.374275159601,470.7631805613684,318.37757047310623,364.8470871131852,545.4508075832334
40.00000000000001,32.21616219683754,26.40903330664719,100.01853578659242,128.6095618982834,33.091439019777006,24.5924382129935,34.15707957203868,-0.7123065254741617,99.95396756946317,45.857979771891216,100.01701710175968,128.75445501341858,1.1669724800162238,0.9383994181867349,1.8912095941911349,2.829609012377869,2.424743565793883,0.012490627321721138,35.0,25.365594490713647,25.137905316161664,9.0,45.0,3.0,474.01061485668737,545.7231831587268,470.594897443656,319.1846003081126,355.8793006074339,545.913622603425
40.000000000000085,32.216162196837544,26.40903330664736,100.01853578659244,128.6095618982834,33.09143901977701,24.59243821299316,34.15707957203868,-0.7123065254741617,99.9539675694632,45.85797977189145,100.01701710175968,128.75445501341818,1.1669724800162238,0.9383994181867349,1.8912095941911409,2.829609012377876,2.4247435657938885,0.012490627321721138,35.0,25.365594490713647,25.137905316161664,9.0,45.0,3.0,474.01061485668737,545.7231831587268,470.594897443656,319.18460030811207,355.8793006074346,545.9136226034248
50.00000000000001,32.770696616344104,26.1898942849366,102.18249155212368,128.84025800781973,33.658931062633336,24.4914659567998,34.7382066265159,-0.07702873732768013,102.11768763421476,45.91892221618724,102.18095626190367,129.0659265993899,1.1910376571544783,0.9559749091993338,1.9692076290736724,2.925182538273006,2.4559950062885445,0.012734680084009872,35.0,25.092292395317827,24.98804125347874,9.0,45.0,3.0,473.0089357760626,544.7535087272267,469.6848848675908,315.05142599128334,349.1617117704404,545.0518947773567
50.00000000000011,32.770696616344104,26.189894284936088,102.18249155212372,128.84025800781956,33.65893106263335,24.4914659567998,34.73820662651591,-0.07702873732768013,102.11768763421476,45.91892221618821,102.18095626190372,129.0659265993903,1.1910376560524487,0.9559749083147951,1.9692076272516277,2.9251825355664227,2.4559950062885405,0.012734680072226863,35.0,25.092292395317827,24.98804125347874,9.0,45.0,3.0,473.0089357760624,544.7535087272265,469.6848848675909,315.0514259912833,349.1617117704416,545.0518947773569
60.00000000000001,33.41219120431377,25.867379027171975,104.46528490547466,128.71359398663617,34.31623953525111,24.06089189510544,35.406944817697216,0.6444024813773126,104.39984316826076,45.98123757569584,104.46372551391038,128.9695634724443,1.2155967530129053,0.9781925562404794,2.062944866643731,3.0411374228842103,2.5017650099398745,0.013038190438980066,35.0,24.543861451276143,24.505771163626207,9.0,45.0,3.0,471.7491728226629,543.240977917928,468.21580008987667,309.9925499925181,343.11440819004457,543.5825265307445
60.00000000000013,33.412191204313785,25.867379027171975,104.46528490547468,128.71359398663742,34.31623953525111,24.06089189510544,35.40694481769723,0.6444024813773126,104.3998431682608,45.981237575696575,104.46372551391042,128.969563472444,1.2155967519102182,0.9781925553531448,2.062944864772382,3.041137420125527,2.5017650099398585,0.013038190427152792,35.0,24.543861451276143,24.505771163626207,9.0,45.0,3.0,471.7491728226629,543.2409779179287,468.21580008987667,309.9925499925181,343.11440819004406,543.5825265307448
70.00000000000001,34.096203347318415,25.53208419268526,107.02401011898438,128.66737350422233,35.016200016002315,23.502632079376497,36.115856473221854,1.3982782504118632,106.95790447277513,46.03013431151584,107.02242675019042,128.9307125804678,1.2426607680558135,1.0045025330018975,2.1561323027371584,3.160634835739056,2.5434413936508027,0.013362090702822862,35.0,23.905800056546923,23.896887604729272,9.0,45.0,3.0,470.3957929689748,541.6676335785417,466.49208243595825,305.13018550753395,337.3724279756598,542.0226555379123
70.00000000000014,34.09620334731843,25.53208419268469,107.02401011898442,128.6673735042221,35.016200016002315,23.502632079376383,36.11585647322186,1.3982782504118632,106.95790447277513,46.0301343115147,107.02242675019043,128.9307125804678,1.2426607680558222,1.0045025330018986,2.156132302737148,3.1606348357390464,2.543441393650778,0.013362090702822866,35.0,23.905800056546923,23.896887604729272,9.0,45.0,3.0,470.39579296897415,541.6676335785413,466.4920824359579,305.13018550753446,337.3724279756606,542.0226555379123
80.00000000000001,34.77162253542466,31.902043735773475,110.51328591787458,136.8070711977894,35.698782532016565,22.844215201062468,36.843603438245125,2.160904335429109,110.44971204184222,46.07836595028538,110.5117331183836,135.4141926963278,1.2558037832403075,1.129053789110774,2.15082197173631,3.279875760847084,2.611774072207469,0.013141476916646322,35.0,23.24340253059728,23.248724976215613,9.0,45.0,3.0,477.4364531009807,550.5395742523701,464.62428510548585,300.95759943700807,331.0774154680932,548.6907558254483
80.00000000000017,34.77162253542465,31.90204373577313,110.51328591787464,136.80707119778958,35.69878253201655,22.844215201062585,36.843603438245125,2.160904335429109,110.44971204184228,46.07836595028397,110.51173311838365,135.41419269632826,1.2558037832403053,1.129053789110778,2.1508219717363075,3.279875760847085,2.611774072207475,0.01314147691664632,35.0,23.243402530597223,23.248724976215495,9.0,45.0,3.0,477.4364531009809,550.5395742523702,464.6242851054856,300.957599437008,331.077415468092,548.6907558254487
90.00000000000001,34.64375450971616,34.63569838991748,111.86147515988029,142.9679409244253,35.56401834891903,22.348758696544905,36.735091580603125,2.047901211548321,111.80127917199344,45.930118710789834,111.85998214437804,142.7266989680503,1.2861975192415953,1.195255795307618,2.0710276741451525,3.2662834694527705,2.53948823612934,0.012748969590097557,35.0,22.87070481036392,22.760201181930256,9.0,45.0,3.0,480.9194162630509,557.9181660258267,464.16503665637526,301.718365220766,328.1722544053095,557.6037162188877
90.00000000000021,34.64375450971616,34.63569838991748,111.86147515988029,142.9679409244253,35.56401834891903,22.348758696544905,36.735091580603125,2.047901211548321,111.80127917199344,45.93011871078824,111.85998214437808,142.72669896805087,1.2861975192415955,1.1952557953076184,2.0710276741451525,3.266283469452771,2.539488236129339,0.012748969590097558,35.0,22.87070481036392,22.760201181930256,9.0,45.0,3.0,480.9194162630509,557.9181660258267,464.16503665637526,301.71836522076603,328.1722544053084,557.6037162188884
