time[s],P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_eva_mid[bar],T_eva_mid[degC],P_eva_out[bar],T_eva_out[degC],P_gc_in[bar],T_gc_in[degC],P_gc_out[bar],T_gc_out[degC],W_comp[kW],Q_cool_s1[kW],Q_cool_s2[kW],Q_cool_total[kW],COP[null],m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_eva_mid[kJ/kg],h_eva_out[kJ/kg],h_gc_in[kJ/kg],h_gc_out[kJ/kg]
0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,34.80916112064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.353127150621901,3.569050083950458,9.0,45.0,3.0,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642,238.8422565994642
10.000000000000002,35.525350882783016,15.891532135766738,114.0322341112712,116.55915159042377,36.520743107223744,16.464678670993635,37.63997853645018,2.982797800358128,113.96139243940712,44.872915300179045,114.03056137058428,114.5218162995086,1.2737285165764305,0.9861193880135821,2.841399925409376,3.8275193134229575,3.0049726167006847,0.014986986976342704,35.0,19.442266327476943,17.081310116522275,9.0,45.0,3.0,455.3495759217613,520.2716283548209,454.4732534332844,264.88211480784963,320.1765514629968,517.2607740707356
10.00000000000002,35.525350882783016,15.891532135766738,114.03223411127124,116.55915159042354,36.520743107223744,16.464678670993635,37.63997853645018,2.982797800358128,113.96139243940712,44.872915300176366,114.03056137058428,114.52181629950871,1.273728516576426,0.9861193880135783,2.841399925409376,3.8275193134229535,3.0049726167006923,0.014986986976342704,35.0,19.442266327476943,17.08131011652216,9.0,45.0,3.0,455.3495759217613,520.2716283548207,454.4732534332844,264.88211480784963,320.17655146299376,517.2607740707356
20.000000000000004,36.61348548097564,20.003099694628872,121.85986854817884,126.90799358240656,37.62581415419111,18.77219604370123,38.80105360828294,4.158334310579676,121.7917782117914,45.96414555361184,121.85823849677531,126.83925873919576,1.3890616223211905,1.1060010577373327,2.902126836415132,4.008127894152465,2.885493220563308,0.014867933356161716,35.0,19.107245509481967,19.02153553190197,9.0,45.0,3.0,459.34803051839987,530.3285177769836,455.94016592988766,260.74647176307843,317.3115306202545,530.2304745349237
20.000000000000043,36.613485480975655,20.003099694628705,121.85986854817884,126.90799358240616,37.62581415419111,18.7721960437014,38.80105360828295,4.158334310579676,121.7917782117914,45.96414555361207,121.85823849677534,126.83925873919554,1.3890616223211774,1.1060010577373118,2.902126836415142,4.0081278941524525,2.8854932205633266,0.014867933356161716,35.0,19.107245509481967,19.02153553190197,9.0,45.0,3.0,459.34803051839987,530.3285177769832,455.9401659298885,260.7464717630785,317.31153062025373,530.2304745349237
30.000000000000004,38.217643058085415,22.262800797592547,127.59977116144516,130.1881418014214,39.24388483109979,18.16896134727688,40.40214008863008,5.737343769300594,127.53015399776277,45.98120961210424,127.59809920393069,130.3532920058575,1.4524640231661048,1.2217982787005564,2.834403672256821,4.0562019509573775,2.792635057573132,0.01538906425961142,35.0,18.863896466771507,18.66378464323793,9.0,45.0,3.0,459.9697698472232,531.6420825883728,452.24815336116393,268.06517612220927,313.142451338258,531.8825435574729
30.000000000000064,38.21764305808543,22.26280079759266,127.5997711614452,130.1881418014214,39.243884831099805,18.16896134727665,40.40214008863009,5.737343769300651,127.5301539977628,45.981209612104685,127.59809920393072,130.3532920058575,1.4524640231660957,1.22179827870056,2.834403672256792,4.056201950957352,2.792635057573132,0.01538906425961142,35.0,18.863896466771507,18.66378464323793,9.0,45.0,3.0,459.9697698472239,531.6420825883729,452.24815336116393,268.06517612221114,313.14245133825887,531.8825435574727
40.00000000000001,39.411528053943584,23.33785482815597,133.55127639496123,132.9834360372252,40.44144821300058,18.101711272504645,41.58048498362116,6.870009870512888,133.48070640942458,45.92533801457364,133.54958715015152,133.16786452734277,1.5145827634719973,1.2995996137374737,2.7852442690717,4.0848438828091735,2.6970093555304726,0.0157934063398478,35.0,19.016015478854285,18.72141782064483,9.0,45.0,3.0,459.6068586362044,532.2636767320944,449.97619638920605,273.6213170719845,309.45019397936073,532.5344648071082
40.000000000000085,39.41152805394359,23.337854828154832,133.5512763949613,132.98343603722503,40.44144821300059,18.101711272504478,41.58048498362116,6.870009870512888,133.48070640942464,45.92533801457376,133.54958715015158,133.16786452734215,1.5145827634720166,1.2995996137374703,2.7852442690717027,4.084843882809173,2.697009355530437,0.015793406339847802,35.0,19.016015478854285,18.72141782064483,9.0,45.0,3.0,459.6068586362034,532.2636767320944,449.97619638920634,273.6213170719846,309.4501939793605,532.5344648071077
50.00000000000001,40.31946243362829,23.7516806662897,138.92443492327524,135.0995823509885,41.3540063060799,17.811858581396564,42.4786367670126,7.717407841685598,138.85309898277274,45.8649381867524,138.9227373735426,135.3001913127751,1.570235500299224,1.363192478234342,2.778400767728697,4.14159324596304,2.637561846725423,0.016125219849523507,35.0,18.946072334820546,18.618718179278744,9.0,45.0,3.0,458.7534757015789,532.3359536277749,447.79803780676207,275.4964633999612,306.6405246573388,532.6330467933722
